employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
54566,Technology,region_2,Master's & above,m,other,1,31,3,3,0,0,79,0
37710,Operations,region_31,Bachelor's,f,other,1,38,3,7,1,0,61,1
10128,Sales & Marketing,region_4,Master's & above,m,sourcing,1,30,3,6,1,0,56,0
40560,Sales & Marketing,region_4,Bachelor's,m,other,1,42,3,3,0,0,53,0
11070,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,31,2,9,0,0,49,0
12410,Technology,region_2,Bachelor's,f,other,1,59,1,28,0,0,83,0
45848,Analytics,region_29,Bachelor's,m,other,1,29,2,8,0,0,85,0
4983,Operations,region_26,Bachelor's,f,other,1,35,3,7,0,0,57,0
31111,Sales & Marketing,region_26,Bachelor's,m,other,1,32,2,7,0,0,55,0
72684,Procurement,region_29,Bachelor's,m,other,1,28,,1,0,0,69,0
34536,Technology,region_7,Master's & above,m,other,1,45,4,5,1,0,82,0
67721,Finance,region_7,Bachelor's,f,other,1,24,3,1,0,0,62,0
1629,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,3,7,1,0,52,1
64103,Procurement,region_15,Bachelor's,m,other,1,32,4,6,1,0,70,0
4234,Sales & Marketing,region_10,Master's & above,m,other,1,37,5,10,1,0,43,0
4375,Operations,region_15,Bachelor's,m,other,1,49,5,9,1,0,59,0
14486,Analytics,region_22,Bachelor's,m,referred,1,29,5,5,1,0,83,0
16091,Sales & Marketing,region_2,Bachelor's,f,other,1,34,3,3,1,0,48,0
69169,Technology,region_7,Bachelor's,m,other,2,30,4,3,0,0,78,0
4142,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,37,4,7,0,0,49,0
16419,HR,region_23,Bachelor's,m,other,1,30,2,5,0,0,48,0
68531,Finance,region_2,Bachelor's,m,other,1,60,3,9,0,0,66,0
14523,Analytics,region_32,Bachelor's,m,sourcing,1,27,3,2,0,0,88,0
3314,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,26,3,2,0,0,50,0
77585,Sales & Marketing,region_20,Bachelor's,m,other,1,33,5,7,1,0,47,0
63253,Technology,region_11,Bachelor's,m,other,1,37,1,8,0,0,81,0
51502,Procurement,region_2,Master's & above,f,other,1,52,4,20,0,0,67,0
64792,Sales & Marketing,region_31,Bachelor's,m,other,1,27,4,4,0,0,49,0
61041,Technology,region_7,Below Secondary,m,sourcing,1,23,,1,0,0,77,0
76035,HR,region_7,Master's & above,f,other,1,36,3,6,0,0,50,0
34206,Sales & Marketing,region_15,,m,other,1,42,1,3,0,0,54,0
3016,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,24,5,2,0,0,62,1
41398,Technology,region_7,Bachelor's,f,sourcing,1,36,1,10,0,0,77,0
49736,Operations,region_29,Master's & above,f,other,1,31,5,6,0,0,62,0
997,Operations,region_19,Bachelor's,m,sourcing,2,36,3,5,1,0,58,1
8122,Procurement,region_13,Bachelor's,m,sourcing,2,30,3,8,0,0,71,0
53459,Finance,region_30,,f,sourcing,1,28,5,4,1,0,62,0
13224,Sales & Marketing,region_11,Bachelor's,m,other,1,37,4,5,0,0,53,0
63510,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,26,1,2,1,0,51,0
61017,Technology,region_4,Bachelor's,m,sourcing,1,29,3,6,0,0,85,0
31833,Sales & Marketing,region_10,Master's & above,m,other,1,40,3,7,0,0,48,0
8011,Procurement,region_2,Master's & above,f,sourcing,1,48,4,19,0,0,69,0
77579,Operations,region_15,Master's & above,m,other,1,52,3,9,0,0,61,0
62227,HR,region_1,Master's & above,m,sourcing,1,33,3,3,0,0,52,0
53455,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,34,1,9,0,0,47,0
76106,Sales & Marketing,region_28,Master's & above,f,sourcing,2,35,3,10,0,0,49,0
40882,Technology,region_15,Bachelor's,m,other,1,27,5,3,1,0,83,0
45451,Operations,region_4,Bachelor's,f,sourcing,1,32,2,3,0,0,60,0
75882,Procurement,region_22,Bachelor's,m,sourcing,1,30,5,2,1,0,69,0
34865,Sales & Marketing,region_27,Bachelor's,m,other,2,36,3,7,1,0,48,0
13469,Operations,region_13,Master's & above,m,other,1,36,1,5,0,0,60,0
11904,Sales & Marketing,region_2,Master's & above,f,other,2,55,1,14,0,0,53,0
39733,Sales & Marketing,region_10,Master's & above,m,sourcing,2,43,1,12,0,0,46,0
31754,Technology,region_7,Bachelor's,m,other,1,30,4,9,1,0,79,0
34383,Sales & Marketing,region_13,Master's & above,m,other,1,59,1,4,1,0,51,0
27213,Technology,region_16,Master's & above,m,sourcing,1,37,1,4,1,0,81,0
52500,Analytics,region_23,Bachelor's,m,other,2,33,3,8,0,0,84,0
7430,Sales & Marketing,region_13,Master's & above,m,other,1,45,4,15,0,0,49,0
51026,Procurement,region_2,Master's & above,f,sourcing,1,38,3,10,0,0,64,0
39211,Sales & Marketing,region_7,Bachelor's,m,other,1,42,5,3,1,0,48,0
77011,Operations,region_22,Master's & above,f,other,1,36,3,4,1,0,60,0
51878,Analytics,region_22,,m,other,1,27,5,3,1,0,86,0
48036,Operations,region_8,Bachelor's,f,sourcing,1,33,2,6,0,0,62,0
72191,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,42,1,7,0,0,48,0
53004,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,27,3,3,0,0,52,0
38431,Analytics,region_23,Bachelor's,m,sourcing,1,33,2,5,0,0,83,0
6844,Sales & Marketing,region_25,Bachelor's,m,other,1,36,3,5,1,0,52,0
33561,Sales & Marketing,region_3,Master's & above,m,sourcing,1,42,3,5,0,0,43,0
71503,Operations,region_7,Bachelor's,m,other,1,40,5,3,1,1,64,0
55757,Sales & Marketing,region_2,Master's & above,m,other,2,36,3,10,0,0,47,0
16731,Procurement,region_2,Master's & above,m,other,1,46,5,7,1,0,64,0
5374,Operations,region_31,,m,other,1,30,4,4,1,0,62,0
30713,Operations,region_15,Bachelor's,f,referred,1,32,5,6,0,0,61,0
40985,Technology,region_22,Master's & above,f,other,1,35,3,8,1,0,77,0
43710,Operations,region_2,Master's & above,m,sourcing,1,38,3,5,0,0,60,0
6681,Procurement,region_2,Bachelor's,m,other,1,42,3,11,0,0,68,0
6396,Operations,region_2,Bachelor's,f,other,1,51,4,4,1,0,60,0
32304,Technology,region_7,Bachelor's,f,sourcing,3,41,1,4,0,0,80,0
67633,Operations,region_2,Master's & above,m,other,1,45,5,3,0,0,59,0
12302,Operations,region_11,Bachelor's,m,other,1,31,4,6,0,0,61,0
66763,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,26,5,3,0,0,55,0
15213,Operations,region_2,Bachelor's,f,other,1,58,4,17,1,0,62,0
11324,Finance,region_2,Bachelor's,f,sourcing,1,53,5,33,1,0,58,0
21907,Sales & Marketing,region_15,Master's & above,m,other,1,37,3,5,0,0,50,0
63403,Analytics,region_2,Bachelor's,m,sourcing,1,32,3,4,0,0,84,0
51764,Sales & Marketing,region_13,,m,other,1,25,2,3,0,0,50,0
32414,Operations,region_11,Bachelor's,f,other,2,34,4,8,0,0,58,0
43076,Sales & Marketing,region_22,Bachelor's,m,other,1,29,1,6,1,0,46,0
72818,Procurement,region_7,Master's & above,m,sourcing,1,40,4,13,1,0,74,0
74854,Operations,region_31,Bachelor's,m,sourcing,1,37,4,3,0,0,65,0
71124,R&D,region_13,Master's & above,m,other,3,34,4,6,1,0,85,0
1635,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,48,3,7,0,0,50,0
40399,Analytics,region_15,Bachelor's,m,other,1,37,1,7,0,0,85,0
70199,Sales & Marketing,region_1,Master's & above,m,sourcing,1,35,3,3,0,0,51,0
21201,Technology,region_2,Master's & above,m,other,1,50,2,19,0,0,86,0
36940,Technology,region_24,Master's & above,m,other,3,34,5,7,1,0,82,0
30487,Finance,region_25,Bachelor's,m,sourcing,1,29,5,2,1,0,57,0
67669,HR,region_2,Master's & above,m,other,1,56,3,20,0,0,52,0
9895,Sales & Marketing,region_7,Bachelor's,m,other,2,32,1,5,0,0,47,0
2992,Sales & Marketing,region_2,Master's & above,f,other,2,50,3,19,0,0,48,0
74780,Technology,region_2,Below Secondary,m,other,1,24,,1,0,1,77,0
46139,Technology,region_7,Master's & above,f,other,2,50,4,23,1,0,85,1
14138,Technology,region_22,Master's & above,m,other,1,27,3,3,0,0,76,0
78213,Sales & Marketing,region_14,,m,sourcing,1,23,5,2,1,0,55,0
43265,Operations,region_6,Bachelor's,m,other,1,30,4,4,0,0,62,0
25526,Sales & Marketing,region_32,Bachelor's,m,other,4,26,2,4,0,0,49,0
25247,Operations,region_13,Bachelor's,m,other,1,35,4,10,1,0,58,0
39186,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,28,2,5,0,0,48,0
55531,Operations,region_22,Bachelor's,m,sourcing,1,32,4,6,1,0,58,0
58656,Sales & Marketing,region_28,Bachelor's,m,other,2,38,5,2,1,0,48,0
2870,Procurement,region_7,Master's & above,f,other,1,54,1,11,0,0,69,0
70015,Sales & Marketing,region_2,Master's & above,f,other,1,33,2,8,0,0,49,0
41852,Operations,region_13,Bachelor's,m,sourcing,1,38,3,7,0,0,62,0
11660,Analytics,region_2,Master's & above,m,other,2,34,1,4,0,0,86,0
157,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,32,4,10,0,0,53,0
61866,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,39,3,9,0,0,49,0
62913,Technology,region_29,Master's & above,f,other,1,34,4,8,1,0,81,0
39412,Procurement,region_26,Bachelor's,f,other,1,35,5,2,1,0,68,0
39484,Technology,region_2,Bachelor's,f,other,1,24,,1,1,0,78,0
35429,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,32,1,3,0,0,53,0
32371,Operations,region_13,Bachelor's,f,sourcing,1,36,4,4,0,0,58,0
45536,Operations,region_2,Bachelor's,f,sourcing,2,35,2,10,0,0,55,0
47391,Procurement,region_13,Bachelor's,f,sourcing,1,30,3,3,1,0,68,0
1896,Operations,region_31,Bachelor's,m,other,1,33,5,6,1,0,59,0
7034,Procurement,region_26,Bachelor's,f,other,1,36,5,8,0,0,70,0
40355,Sales & Marketing,region_2,Master's & above,m,other,1,59,3,29,0,0,48,0
45971,Analytics,region_22,Bachelor's,m,referred,2,29,5,2,1,0,86,0
38594,Sales & Marketing,region_7,Bachelor's,m,other,2,36,3,7,0,0,53,0
21157,Procurement,region_15,Bachelor's,m,sourcing,1,35,3,11,0,0,66,0
19893,Operations,region_16,Bachelor's,f,other,1,38,4,5,1,0,60,0
7729,Analytics,region_26,Bachelor's,m,sourcing,1,29,4,4,0,1,85,0
3512,Technology,region_21,Master's & above,m,other,1,36,3,9,0,0,80,0
61468,Operations,region_15,Bachelor's,m,sourcing,1,31,4,5,1,0,55,0
12273,Operations,region_7,Master's & above,m,sourcing,1,39,5,11,0,0,64,0
19190,Operations,region_15,Bachelor's,m,other,2,37,3,8,0,0,57,0
27281,Analytics,region_7,Bachelor's,m,other,1,30,2,3,0,0,83,0
70285,Procurement,region_27,Bachelor's,m,sourcing,1,43,5,10,1,0,71,0
77005,Sales & Marketing,region_17,Master's & above,m,other,1,42,5,12,1,0,51,0
12526,Procurement,region_30,Bachelor's,f,sourcing,1,30,5,8,1,0,66,0
48681,Finance,region_2,Master's & above,m,sourcing,1,34,2,10,0,0,66,0
14044,Operations,region_22,Below Secondary,m,other,3,26,5,4,1,0,63,0
28208,Procurement,region_2,Bachelor's,m,other,1,28,3,9,1,0,74,0
43101,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,,1,1,0,51,0
51807,Finance,region_22,Bachelor's,f,other,2,29,3,3,0,0,68,0
54200,Operations,region_15,Bachelor's,f,other,1,48,3,16,0,0,59,0
62291,Technology,region_2,Bachelor's,f,sourcing,2,43,4,5,1,0,80,0
60647,Technology,region_4,Master's & above,f,other,1,39,3,9,0,0,79,0
76061,Operations,region_7,Master's & above,f,other,1,41,4,8,1,0,59,0
5678,Operations,region_2,Bachelor's,m,other,2,41,3,5,0,0,59,0
26784,Operations,region_15,Bachelor's,f,sourcing,1,32,3,4,1,0,63,1
35893,Operations,region_13,Master's & above,m,sourcing,1,36,5,6,1,0,53,0
56221,Analytics,region_7,Bachelor's,m,other,2,33,3,7,0,0,85,0
41743,Finance,region_2,Bachelor's,m,sourcing,1,33,3,4,1,0,59,0
69727,Analytics,region_2,Bachelor's,m,other,1,50,3,19,1,0,84,0
55699,Finance,region_28,Bachelor's,m,other,3,34,3,6,1,0,56,0
53919,Sales & Marketing,region_2,,m,other,1,37,1,10,0,0,54,0
40999,Sales & Marketing,region_28,Master's & above,m,sourcing,1,41,4,7,1,0,91,1
32479,Sales & Marketing,region_2,Bachelor's,m,other,1,47,2,16,0,0,52,0
32690,Operations,region_4,Bachelor's,f,other,1,36,5,2,0,0,69,1
31290,Analytics,region_7,Bachelor's,m,sourcing,1,40,5,8,1,0,82,0
2064,Analytics,region_31,Bachelor's,m,other,1,31,2,2,0,0,79,0
43606,Technology,region_2,Below Secondary,m,sourcing,1,23,,1,0,0,82,0
29468,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,39,2,11,0,0,51,0
4597,Procurement,region_7,Master's & above,m,other,1,44,5,6,1,0,71,1
9625,Procurement,region_22,Bachelor's,m,other,1,33,3,5,0,0,69,0
63859,Procurement,region_2,Master's & above,m,other,2,33,3,5,1,0,65,0
35375,Sales & Marketing,region_25,Master's & above,f,other,1,34,4,10,0,0,51,0
41408,Technology,region_14,Bachelor's,m,sourcing,3,33,3,4,0,0,79,0
21752,Procurement,region_13,Bachelor's,f,sourcing,1,30,3,7,1,0,67,1
53306,Operations,region_19,Bachelor's,m,other,1,32,5,7,1,0,55,0
46110,Analytics,region_22,Master's & above,m,other,1,39,1,5,0,0,80,0
46183,Operations,region_19,Bachelor's,m,sourcing,2,31,3,4,0,0,57,0
3002,Operations,region_15,,m,sourcing,2,38,4,9,0,0,57,0
13930,Sales & Marketing,region_29,Bachelor's,m,other,1,34,3,4,0,0,53,0
59520,Procurement,region_4,Master's & above,m,other,1,34,1,9,0,0,70,0
75375,Operations,region_22,Bachelor's,m,other,3,32,3,3,0,0,57,0
31359,Finance,region_14,Bachelor's,m,other,1,34,4,3,1,0,61,0
43940,Sales & Marketing,region_28,Bachelor's,m,other,1,30,,1,1,0,48,0
7904,HR,region_16,Below Secondary,m,other,1,22,3,2,0,0,49,0
16988,Sales & Marketing,region_2,Master's & above,m,other,1,57,3,16,0,0,50,0
37980,Sales & Marketing,region_15,,m,sourcing,1,23,5,2,0,0,49,0
31190,Technology,region_10,Master's & above,f,other,2,35,4,7,0,0,79,0
77822,Finance,region_15,Bachelor's,f,sourcing,1,29,5,5,0,0,55,0
45418,Legal,region_2,Bachelor's,m,other,1,30,,1,0,0,62,0
37216,Technology,region_15,Bachelor's,m,other,1,31,4,2,1,1,77,1
65119,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,34,3,7,1,0,52,0
72400,HR,region_20,Bachelor's,m,other,1,29,1,2,0,0,48,0
23254,Technology,region_2,Master's & above,f,sourcing,1,46,3,6,0,0,78,0
14959,Analytics,region_22,Bachelor's,m,other,1,26,,1,0,0,80,0
19749,Analytics,region_26,,m,other,2,23,,1,0,0,82,0
731,HR,region_22,Bachelor's,f,other,1,27,3,1,0,0,45,0
57736,Operations,region_2,Below Secondary,f,sourcing,1,23,,1,1,0,54,0
35262,Sales & Marketing,region_34,Bachelor's,m,other,1,29,3,5,0,0,50,0
3029,Operations,region_2,Bachelor's,f,sourcing,1,46,3,10,0,0,59,0
59415,Sales & Marketing,region_11,Bachelor's,m,other,1,37,3,10,0,0,51,0
18653,Finance,region_13,Bachelor's,m,other,1,42,5,11,0,0,52,0
2353,Finance,region_22,Bachelor's,f,other,2,31,1,5,1,0,62,0
51931,Operations,region_2,,m,other,1,43,5,11,0,0,59,0
27855,HR,region_22,Master's & above,m,other,1,37,5,10,1,0,47,0
6636,Sales & Marketing,region_29,Master's & above,m,other,2,37,3,9,0,0,49,0
74883,Sales & Marketing,region_11,Bachelor's,m,other,1,23,3,2,0,0,49,0
75001,Operations,region_2,Master's & above,f,other,1,38,1,4,0,0,64,0
59891,R&D,region_26,Bachelor's,m,sourcing,4,28,3,3,0,0,83,0
26841,Sales & Marketing,region_26,Bachelor's,m,other,1,27,3,3,0,0,49,0
74056,Finance,region_13,Master's & above,m,sourcing,1,36,5,6,1,0,58,0
34391,Operations,region_6,Bachelor's,f,other,1,26,3,4,0,0,61,0
25864,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,36,1,3,1,0,54,0
36877,Finance,region_22,Master's & above,m,other,2,33,4,7,0,0,58,0
69788,Operations,region_26,Bachelor's,m,sourcing,1,30,5,4,1,1,61,0
387,Sales & Marketing,region_27,Bachelor's,m,other,1,32,5,5,0,0,45,0
45894,Finance,region_22,Master's & above,m,other,1,37,3,7,0,0,58,0
11576,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,4,6,0,0,49,0
78152,Technology,region_2,Master's & above,f,referred,1,55,3,7,0,0,82,0
75968,Operations,region_7,Bachelor's,f,other,1,28,5,4,0,0,64,0
41055,Technology,region_31,Master's & above,m,other,1,46,3,17,0,0,80,0
17990,Operations,region_26,Bachelor's,m,sourcing,1,26,3,2,0,0,60,0
54770,Sales & Marketing,region_26,Bachelor's,m,sourcing,5,25,,1,0,1,51,0
10819,Procurement,region_31,Bachelor's,f,other,1,39,4,4,1,0,71,0
39744,Operations,region_7,Bachelor's,m,other,3,38,3,7,0,0,59,0
77480,Operations,region_15,Bachelor's,m,other,1,41,5,11,0,0,60,0
27484,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,28,4,3,0,0,48,0
8501,Analytics,region_22,Bachelor's,m,sourcing,2,30,4,6,0,0,82,0
38745,Technology,region_22,Bachelor's,m,other,1,38,2,7,0,0,76,0
43232,Operations,region_2,Bachelor's,m,referred,1,34,4,5,0,0,57,0
37953,Sales & Marketing,region_30,Bachelor's,m,other,1,31,4,7,0,0,50,0
53632,Sales & Marketing,region_10,Bachelor's,m,other,1,27,,1,0,0,51,0
52252,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,59,5,3,1,0,47,0
48377,Operations,region_23,Bachelor's,f,other,2,34,3,4,1,0,54,0
43203,Operations,region_26,Master's & above,f,other,1,39,3,3,0,0,57,0
34751,Operations,region_19,Bachelor's,f,sourcing,1,34,3,7,1,0,62,0
3271,Procurement,region_14,Master's & above,m,other,1,39,5,10,1,0,67,0
13122,Sales & Marketing,region_22,Bachelor's,m,other,1,43,2,2,1,0,50,0
68765,Sales & Marketing,region_30,Bachelor's,m,other,1,30,4,5,0,0,46,0
52342,Sales & Marketing,region_28,Bachelor's,m,other,2,33,5,4,1,0,50,0
31250,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,3,2,1,0,51,0
16471,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,34,4,7,0,0,58,1
3421,Operations,region_13,Bachelor's,m,sourcing,1,28,3,3,1,0,59,1
30459,Finance,region_22,Bachelor's,m,other,1,30,5,2,1,0,92,1
52033,Sales & Marketing,region_22,Bachelor's,m,referred,1,31,5,1,1,0,50,0
66020,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,26,1,2,0,0,49,0
35541,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,26,2,2,0,0,47,0
51663,Operations,region_22,Master's & above,m,other,1,56,3,21,0,0,63,0
47169,HR,region_11,Bachelor's,f,other,1,30,4,4,1,0,49,0
28383,Operations,region_15,Master's & above,m,other,1,42,3,7,0,0,59,0
64354,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,28,5,5,0,0,46,0
64755,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,28,5,2,1,0,47,1
52875,Technology,region_7,Master's & above,m,other,4,38,1,4,1,0,79,0
42837,Technology,region_7,Bachelor's,m,other,1,28,3,6,1,0,84,0
49227,Operations,region_2,Bachelor's,m,other,1,50,5,15,1,0,58,0
10102,Finance,region_7,Bachelor's,m,other,1,33,2,4,0,0,60,0
35820,Legal,region_13,Bachelor's,m,sourcing,1,29,3,4,1,0,64,0
10542,Technology,region_13,Master's & above,m,other,1,52,3,7,0,0,78,0
46914,Sales & Marketing,region_4,Bachelor's,f,other,1,27,5,4,1,0,48,0
67667,Procurement,region_13,Bachelor's,m,sourcing,1,27,4,3,0,0,78,1
27562,Technology,region_15,Master's & above,m,sourcing,1,32,4,6,1,0,81,1
78274,Procurement,region_2,Master's & above,m,other,1,46,3,4,0,0,72,0
78052,Operations,region_11,Bachelor's,m,sourcing,3,45,4,2,0,0,61,0
12533,Sales & Marketing,region_15,,m,sourcing,1,31,4,7,0,0,52,0
11756,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,2,9,0,0,53,0
28060,Sales & Marketing,region_1,Bachelor's,m,other,1,32,5,7,1,0,50,0
26431,Operations,region_15,Master's & above,f,sourcing,1,53,3,20,0,0,59,0
61267,Analytics,region_27,Bachelor's,m,other,1,36,3,3,1,0,84,0
1221,Technology,region_2,Bachelor's,m,referred,1,24,3,2,0,0,77,0
12888,Analytics,region_29,Bachelor's,m,other,1,36,4,7,1,0,85,0
36411,Operations,region_3,Bachelor's,m,other,1,28,5,2,1,0,61,0
6548,Technology,region_22,,m,other,2,27,1,2,0,0,78,0
27440,Sales & Marketing,region_32,Bachelor's,f,sourcing,1,32,3,7,0,0,52,0
15321,Technology,region_11,Bachelor's,m,sourcing,1,33,3,6,0,0,79,0
64815,Sales & Marketing,region_28,Master's & above,m,other,1,39,5,5,1,0,50,0
74236,Sales & Marketing,region_15,Bachelor's,f,other,1,28,,1,0,0,47,0
47689,Sales & Marketing,region_12,Bachelor's,m,other,1,34,3,9,0,0,51,0
32323,Procurement,region_12,Bachelor's,f,sourcing,1,26,3,2,0,0,68,0
44538,Technology,region_33,Bachelor's,f,other,1,46,1,16,0,0,83,0
26434,Technology,region_2,Bachelor's,m,other,2,42,3,13,0,0,83,0
65902,Finance,region_30,Bachelor's,m,other,1,29,3,5,0,0,58,0
44634,Procurement,region_7,Master's & above,m,sourcing,1,45,3,2,1,0,68,0
77036,Technology,region_2,Bachelor's,f,referred,1,31,5,5,0,1,90,1
5342,Analytics,region_32,Bachelor's,m,sourcing,1,30,1,6,0,0,90,0
33673,Procurement,region_22,Bachelor's,f,other,3,29,5,5,1,1,87,1
76797,Analytics,region_26,,m,other,1,28,3,5,0,0,89,0
60741,Analytics,region_31,Bachelor's,m,other,1,26,,1,1,0,84,0
54878,Technology,region_2,Bachelor's,m,other,1,26,5,3,1,0,80,0
57293,Sales & Marketing,region_1,Bachelor's,m,other,1,34,5,4,0,0,55,0
26783,Sales & Marketing,region_15,,m,sourcing,1,37,5,10,0,0,51,0
40105,Finance,region_12,Bachelor's,m,other,1,28,4,2,1,0,61,0
66438,Technology,region_2,Bachelor's,m,other,2,42,3,3,1,0,80,1
53784,Operations,region_31,Bachelor's,f,sourcing,1,31,5,5,0,0,57,0
58967,Technology,region_16,Bachelor's,f,other,1,28,4,3,0,0,80,0
59328,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,31,4,6,0,0,66,1
53195,Finance,region_11,Bachelor's,f,other,1,31,3,5,0,0,58,0
68010,Procurement,region_2,Bachelor's,f,other,1,35,5,9,1,0,69,1
7541,Sales & Marketing,region_22,Bachelor's,m,other,1,33,5,5,1,0,49,0
21281,HR,region_22,Bachelor's,m,other,1,29,4,6,1,0,50,0
13886,Analytics,region_28,Master's & above,m,other,1,31,5,2,1,0,89,1
67415,Finance,region_22,Master's & above,m,sourcing,2,33,5,8,1,0,59,1
55771,Sales & Marketing,region_23,Master's & above,m,sourcing,1,42,4,4,1,0,51,0
51449,HR,region_27,Bachelor's,f,other,1,26,3,3,1,0,54,0
16545,Technology,region_2,Bachelor's,m,other,1,33,4,8,1,0,79,0
61358,Analytics,region_29,Bachelor's,m,other,1,36,3,4,0,0,86,0
46134,Sales & Marketing,region_5,Bachelor's,m,other,1,40,1,6,0,0,48,0
72023,Technology,region_2,Bachelor's,m,sourcing,1,58,2,26,0,0,82,0
31385,Technology,region_2,Bachelor's,f,sourcing,1,39,3,9,0,0,82,0
52979,Sales & Marketing,region_2,,f,sourcing,2,34,1,7,0,0,49,0
41490,Analytics,region_7,Bachelor's,m,sourcing,2,32,4,5,0,0,82,0
77473,Sales & Marketing,region_16,Bachelor's,f,other,1,36,5,8,0,0,52,0
66966,R&D,region_22,Bachelor's,m,sourcing,1,28,5,3,1,0,85,0
41281,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,33,4,4,0,0,50,0
53219,Operations,region_22,Bachelor's,m,sourcing,2,25,3,6,0,1,58,0
70882,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,49,3,3,1,0,46,0
28233,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,28,3,4,0,0,50,0
68020,Analytics,region_19,Bachelor's,m,other,1,30,5,4,1,0,87,0
