application_date,segment,case_count
7/29/2017,1,6
7/30/2017,1,9
7/31/2017,1,135
8/1/2017,1,16
8/3/2017,1,0
8/4/2017,1,0
8/5/2017,1,0
8/6/2017,1,0
8/7/2017,1,22
8/8/2017,1,23
8/9/2017,1,16
8/10/2017,1,20
8/11/2017,1,26
8/12/2017,1,14
8/13/2017,1,19
8/14/2017,1,16
8/15/2017,1,2
8/16/2017,1,20
8/17/2017,1,19
8/18/2017,1,22
8/19/2017,1,11
8/20/2017,1,11
8/21/2017,1,25
8/22/2017,1,16
8/23/2017,1,19
8/24/2017,1,22
8/25/2017,1,28
8/26/2017,1,15
8/27/2017,1,18
8/28/2017,1,14
8/29/2017,1,17
8/30/2017,1,21
8/31/2017,1,116
9/4/2017,1,1
9/5/2017,1,15
9/7/2017,1,5
9/8/2017,1,17
9/9/2017,1,11
9/10/2017,1,14
9/11/2017,1,26
9/12/2017,1,21
9/13/2017,1,28
9/14/2017,1,25
9/15/2017,1,32
9/16/2017,1,37
9/17/2017,1,22
9/18/2017,1,22
9/19/2017,1,31
9/20/2017,1,20
9/21/2017,1,22
9/22/2017,1,29
9/23/2017,1,19
9/24/2017,1,24
9/25/2017,1,36
9/26/2017,1,40
9/27/2017,1,47
9/28/2017,1,34
9/29/2017,1,19
9/30/2017,1,176
10/1/2017,1,15
10/2/2017,1,1
10/3/2017,1,3
10/4/2017,1,1
10/5/2017,1,2
10/6/2017,1,3
10/7/2017,1,2
10/8/2017,1,6
10/9/2017,1,16
10/10/2017,1,21
10/11/2017,1,38
10/12/2017,1,47
10/13/2017,1,67
10/14/2017,1,60
10/15/2017,1,79
10/16/2017,1,92
10/17/2017,1,98
10/18/2017,1,48
10/19/2017,1,17
10/20/2017,1,21
10/21/2017,1,28
10/22/2017,1,20
10/23/2017,1,34
10/24/2017,1,26
10/25/2017,1,23
10/26/2017,1,12
10/27/2017,1,19
10/28/2017,1,16
10/29/2017,1,13
10/30/2017,1,22
10/31/2017,1,174
11/1/2017,1,6
11/2/2017,1,0
11/3/2017,1,0
11/4/2017,1,0
11/5/2017,1,1
11/6/2017,1,0
11/7/2017,1,4
11/8/2017,1,20
11/9/2017,1,18
11/10/2017,1,33
11/11/2017,1,19
11/12/2017,1,15
11/13/2017,1,28
11/14/2017,1,23
11/15/2017,1,18
11/16/2017,1,17
11/17/2017,1,17
11/18/2017,1,7
11/19/2017,1,44
11/20/2017,1,0
11/21/2017,1,17
11/22/2017,1,18
11/23/2017,1,26
11/24/2017,1,24
11/25/2017,1,8
11/26/2017,1,13
11/27/2017,1,19
11/28/2017,1,18
11/29/2017,1,20
11/30/2017,1,63
12/1/2017,1,0
12/2/2017,1,0
12/3/2017,1,0
12/4/2017,1,19
12/5/2017,1,24
12/6/2017,1,14
12/7/2017,1,18
12/8/2017,1,21
12/9/2017,1,11
12/10/2017,1,17
12/11/2017,1,27
12/12/2017,1,22
12/13/2017,1,18
12/14/2017,1,20
12/15/2017,1,22
12/16/2017,1,19
12/17/2017,1,16
12/18/2017,1,23
12/19/2017,1,12
12/20/2017,1,12
12/21/2017,1,19
12/22/2017,1,15
12/23/2017,1,13
12/24/2017,1,18
12/25/2017,1,16
12/26/2017,1,24
12/27/2017,1,24
12/28/2017,1,19
12/29/2017,1,22
12/30/2017,1,14
12/31/2017,1,123
1/1/2018,1,9
1/2/2018,1,0
1/3/2018,1,0
1/4/2018,1,0
1/5/2018,1,23
1/6/2018,1,11
1/8/2018,1,0
1/9/2018,1,12
1/10/2018,1,20
1/11/2018,1,25
1/12/2018,1,36
1/13/2018,1,27
1/14/2018,1,17
1/15/2018,1,59
1/16/2018,1,29
1/17/2018,1,31
1/18/2018,1,24
1/19/2018,1,23
1/20/2018,1,21
1/21/2018,1,18
1/22/2018,1,22
1/23/2018,1,22
1/24/2018,1,23
1/25/2018,1,10
1/26/2018,1,5
1/27/2018,1,9
1/28/2018,1,16
1/29/2018,1,28
1/30/2018,1,16
1/31/2018,1,89
2/1/2018,1,7
2/2/2018,1,0
2/3/2018,1,0
2/5/2018,1,16
2/6/2018,1,22
2/7/2018,1,23
2/8/2018,1,23
2/9/2018,1,20
2/10/2018,1,27
2/11/2018,1,22
2/12/2018,1,29
2/13/2018,1,24
2/14/2018,1,23
2/15/2018,1,18
2/16/2018,1,19
2/17/2018,1,10
2/18/2018,1,12
2/19/2018,1,16
2/20/2018,1,24
2/21/2018,1,30
2/22/2018,1,16
2/23/2018,1,23
2/24/2018,1,9
2/25/2018,1,14
2/26/2018,1,14
2/27/2018,1,20
2/28/2018,1,54
3/1/2018,1,0
3/3/2018,1,0
3/5/2018,1,21
3/6/2018,1,24
3/7/2018,1,24
3/8/2018,1,24
3/9/2018,1,18
3/10/2018,1,18
3/11/2018,1,17
3/12/2018,1,29
3/13/2018,1,14
3/14/2018,1,27
3/15/2018,1,25
3/16/2018,1,27
3/17/2018,1,19
3/18/2018,1,27
3/19/2018,1,33
3/20/2018,1,18
3/21/2018,1,15
3/22/2018,1,27
3/23/2018,1,22
3/24/2018,1,22
3/25/2018,1,21
3/26/2018,1,12
3/27/2018,1,19
3/28/2018,1,32
3/29/2018,1,24
3/30/2018,1,27
3/31/2018,1,195
4/1/2018,1,0
4/2/2018,1,0
4/3/2018,1,0
4/4/2018,1,0
4/5/2018,1,0
4/6/2018,1,0
4/7/2018,1,0
4/8/2018,1,0
4/9/2018,1,46
4/10/2018,1,0
4/11/2018,1,20
4/12/2018,1,20
4/13/2018,1,21
4/14/2018,1,15
4/15/2018,1,20
4/16/2018,1,32
4/17/2018,1,32
4/18/2018,1,32
4/19/2018,1,20
4/20/2018,1,17
4/21/2018,1,17
4/22/2018,1,16
4/23/2018,1,22
4/24/2018,1,21
4/25/2018,1,23
4/26/2018,1,27
4/27/2018,1,14
4/28/2018,1,20
4/29/2018,1,17
4/30/2018,1,34
5/1/2018,1,0
5/2/2018,1,29
5/3/2018,1,29
5/4/2018,1,24
5/5/2018,1,29
5/6/2018,1,35
5/7/2018,1,38
5/8/2018,1,19
5/9/2018,1,10
5/10/2018,1,13
5/11/2018,1,14
5/12/2018,1,10
5/13/2018,1,23
5/14/2018,1,24
5/15/2018,1,24
5/16/2018,1,15
5/17/2018,1,14
5/18/2018,1,15
5/19/2018,1,8
5/20/2018,1,19
5/21/2018,1,20
5/22/2018,1,29
5/23/2018,1,18
5/24/2018,1,18
5/25/2018,1,11
5/26/2018,1,11
5/27/2018,1,14
5/28/2018,1,19
5/29/2018,1,19
5/30/2018,1,16
5/31/2018,1,22
6/1/2018,1,2
6/2/2018,1,16
6/3/2018,1,12
6/4/2018,1,15
6/5/2018,1,15
6/6/2018,1,29
6/7/2018,1,23
6/8/2018,1,20
6/9/2018,1,20
6/10/2018,1,32
6/11/2018,1,23
6/12/2018,1,29
6/13/2018,1,31
6/14/2018,1,31
6/15/2018,1,45
6/16/2018,1,23
6/17/2018,1,29
6/18/2018,1,31
6/19/2018,1,23
6/20/2018,1,31
6/21/2018,1,23
6/22/2018,1,27
6/23/2018,1,18
6/24/2018,1,19
6/25/2018,1,28
6/26/2018,1,17
6/27/2018,1,33
6/28/2018,1,26
6/29/2018,1,25
6/30/2018,1,42
7/1/2018,1,1
7/2/2018,1,24
7/3/2018,1,41
7/4/2018,1,25
7/5/2018,1,5
7/6/2018,1,34
7/7/2018,1,23
7/8/2018,1,29
7/9/2018,1,36
7/10/2018,1,28
7/11/2018,1,30
7/12/2018,1,22
7/13/2018,1,32
7/14/2018,1,15
7/15/2018,1,17
7/16/2018,1,34
7/17/2018,1,28
7/18/2018,1,22
7/19/2018,1,20
7/20/2018,1,17
7/21/2018,1,15
7/22/2018,1,16
7/23/2018,1,19
7/24/2018,1,15
7/25/2018,1,23
7/26/2018,1,18
7/27/2018,1,19
7/28/2018,1,13
7/29/2018,1,25
7/30/2018,1,21
7/31/2018,1,38
8/1/2018,1,18
8/2/2018,1,0
8/3/2018,1,17
8/4/2018,1,18
8/5/2018,1,17
8/6/2018,1,14
8/7/2018,1,26
8/8/2018,1,19
8/9/2018,1,28
8/10/2018,1,23
8/11/2018,1,17
8/12/2018,1,31
8/13/2018,1,29
8/14/2018,1,39
8/15/2018,1,4
8/16/2018,1,37
8/17/2018,1,31
8/18/2018,1,27
8/19/2018,1,25
8/20/2018,1,22
8/21/2018,1,31
8/22/2018,1,18
8/23/2018,1,19
8/24/2018,1,28
8/25/2018,1,24
8/26/2018,1,20
8/27/2018,1,26
8/28/2018,1,29
8/29/2018,1,24
8/30/2018,1,20
8/31/2018,1,57
9/1/2018,1,23
9/2/2018,1,0
9/3/2018,1,25
9/4/2018,1,19
9/5/2018,1,15
9/6/2018,1,14
9/7/2018,1,24
9/8/2018,1,15
9/9/2018,1,28
9/10/2018,1,19
9/11/2018,1,28
9/12/2018,1,33
9/13/2018,1,24
9/14/2018,1,36
9/15/2018,1,37
9/16/2018,1,45
9/17/2018,1,30
9/18/2018,1,19
9/19/2018,1,17
9/20/2018,1,18
9/21/2018,1,27
9/22/2018,1,10
9/23/2018,1,20
9/24/2018,1,17
9/25/2018,1,21
9/26/2018,1,26
9/27/2018,1,26
9/28/2018,1,21
9/29/2018,1,16
9/30/2018,1,52
10/1/2018,1,24
10/2/2018,1,0
10/3/2018,1,28
10/4/2018,1,24
10/5/2018,1,20
10/6/2018,1,22
10/7/2018,1,29
10/8/2018,1,36
10/9/2018,1,30
10/10/2018,1,34
10/11/2018,1,34
10/12/2018,1,43
10/13/2018,1,31
10/14/2018,1,50
10/15/2018,1,50
10/16/2018,1,63
10/17/2018,1,55
10/18/2018,1,23
10/19/2018,1,10
10/20/2018,1,22
10/21/2018,1,18
10/22/2018,1,35
10/23/2018,1,15
10/24/2018,1,23
10/25/2018,1,31
10/26/2018,1,31
10/27/2018,1,22
10/28/2018,1,42
10/29/2018,1,39
10/30/2018,1,54
10/31/2018,1,167
11/1/2018,1,1
11/2/2018,1,0
11/3/2018,1,65
11/4/2018,1,123
11/5/2018,1,93
11/6/2018,1,60
11/7/2018,1,26
11/8/2018,1,54
11/9/2018,1,32
11/10/2018,1,30
11/11/2018,1,28
11/12/2018,1,37
11/13/2018,1,16
11/14/2018,1,21
11/15/2018,1,17
11/16/2018,1,26
11/17/2018,1,19
11/18/2018,1,24
11/19/2018,1,28
11/20/2018,1,21
11/21/2018,1,21
11/22/2018,1,23
11/23/2018,1,9
11/24/2018,1,9
11/25/2018,1,8
11/26/2018,1,19
11/27/2018,1,14
11/28/2018,1,27
11/29/2018,1,17
11/30/2018,1,24
12/1/2018,1,8
12/2/2018,1,10
12/3/2018,1,19
12/4/2018,1,24
12/5/2018,1,21
12/6/2018,1,18
12/7/2018,1,22
12/8/2018,1,8
12/9/2018,1,22
12/10/2018,1,24
12/11/2018,1,17
12/12/2018,1,24
12/13/2018,1,17
12/14/2018,1,23
12/15/2018,1,18
12/16/2018,1,16
12/17/2018,1,13
12/18/2018,1,11
12/19/2018,1,23
12/20/2018,1,11
12/21/2018,1,20
12/22/2018,1,13
12/23/2018,1,18
12/24/2018,1,17
12/25/2018,1,14
12/26/2018,1,17
12/27/2018,1,18
12/28/2018,1,16
12/29/2018,1,20
12/30/2018,1,14
12/31/2018,1,33
1/1/2019,1,1
1/2/2019,1,28
1/3/2019,1,24
1/4/2019,1,15
1/5/2019,1,7
1/6/2019,1,19
1/7/2019,1,21
1/8/2019,1,19
1/9/2019,1,23
1/10/2019,1,16
1/11/2019,1,28
1/12/2019,1,23
1/13/2019,1,34
1/14/2019,1,44
1/15/2019,1,26
1/16/2019,1,39
1/17/2019,1,26
1/18/2019,1,19
1/19/2019,1,18
1/20/2019,1,9
1/21/2019,1,25
1/22/2019,1,20
1/23/2019,1,22
1/24/2019,1,19
1/25/2019,1,17
1/26/2019,1,7
1/27/2019,1,20
1/28/2019,1,20
1/29/2019,1,14
1/30/2019,1,17
1/31/2019,1,29
2/1/2019,1,0
2/2/2019,1,16
2/3/2019,1,16
2/4/2019,1,14
2/5/2019,1,24
2/6/2019,1,21
2/7/2019,1,22
2/8/2019,1,44
2/9/2019,1,0
2/10/2019,1,20
2/11/2019,1,28
2/12/2019,1,23
2/13/2019,1,13
2/14/2019,1,20
2/15/2019,1,18
2/16/2019,1,18
2/17/2019,1,25
2/18/2019,1,18
2/19/2019,1,23
2/20/2019,1,14
2/21/2019,1,13
2/22/2019,1,17
2/23/2019,1,16
2/24/2019,1,20
2/25/2019,1,24
2/26/2019,1,27
2/27/2019,1,25
2/28/2019,1,30
3/1/2019,1,14
3/2/2019,1,5
3/3/2019,1,21
3/4/2019,1,26
3/5/2019,1,20
3/6/2019,1,25
3/7/2019,1,24
3/8/2019,1,20
3/9/2019,1,20
3/10/2019,1,22
3/11/2019,1,27
3/12/2019,1,31
3/13/2019,1,22
3/14/2019,1,23
3/15/2019,1,32
3/16/2019,1,13
3/17/2019,1,21
3/18/2019,1,21
3/19/2019,1,26
3/20/2019,1,16
3/21/2019,1,1
3/22/2019,1,16
3/23/2019,1,17
3/24/2019,1,17
3/25/2019,1,19
3/26/2019,1,18
3/27/2019,1,17
3/28/2019,1,17
3/29/2019,1,23
3/30/2019,1,20
3/31/2019,1,29
4/1/2019,1,0
4/2/2019,1,21
4/3/2019,1,22
4/4/2019,1,10
4/5/2019,1,11
4/6/2019,1,22
4/7/2019,1,16
4/8/2019,1,26
4/9/2019,1,21
4/10/2019,1,21
4/11/2019,1,14
4/12/2019,1,16
4/13/2019,1,21
4/14/2019,1,21
4/15/2019,1,9
4/16/2019,1,21
4/17/2019,1,19
4/18/2019,1,17
4/19/2019,1,21
4/20/2019,1,16
4/21/2019,1,15
4/22/2019,1,24
4/23/2019,1,17
4/24/2019,1,23
4/25/2019,1,21
4/26/2019,1,14
4/27/2019,1,15
4/28/2019,1,15
4/29/2019,1,24
4/30/2019,1,12
5/1/2019,1,22
5/2/2019,1,27
5/3/2019,1,15
5/4/2019,1,19
5/5/2019,1,21
5/6/2019,1,19
5/7/2019,1,27
5/8/2019,1,22
5/9/2019,1,16
5/10/2019,1,15
5/11/2019,1,15
5/12/2019,1,2
5/13/2019,1,28
5/14/2019,1,27
5/15/2019,1,21
5/16/2019,1,29
5/17/2019,1,23
5/18/2019,1,20
5/19/2019,1,13
5/20/2019,1,34
5/21/2019,1,20
5/22/2019,1,22
5/23/2019,1,17
5/24/2019,1,29
5/25/2019,1,11
5/26/2019,1,18
5/27/2019,1,32
5/28/2019,1,31
5/29/2019,1,20
5/30/2019,1,21
5/31/2019,1,21
6/1/2019,1,17
6/2/2019,1,17
6/3/2019,1,34
6/4/2019,1,23
6/5/2019,1,20
6/6/2019,1,32
6/7/2019,1,26
6/8/2019,1,14
6/9/2019,1,21
6/10/2019,1,25
6/11/2019,1,30
6/12/2019,1,20
6/13/2019,1,23
6/14/2019,1,34
6/15/2019,1,21
6/16/2019,1,20
6/17/2019,1,37
6/18/2019,1,33
6/19/2019,1,22
6/20/2019,1,18
6/21/2019,1,20
6/22/2019,1,18
6/23/2019,1,16
6/24/2019,1,25
6/25/2019,1,21
6/26/2019,1,23
6/27/2019,1,20
6/28/2019,1,18
6/29/2019,1,16
6/30/2019,1,17
7/1/2019,1,28
7/2/2019,1,22
7/3/2019,1,19
7/4/2019,1,23
7/5/2019,1,0
4/1/2017,1,0
4/3/2017,1,0
4/4/2017,1,0
4/5/2017,1,14
4/7/2017,1,20
4/12/2017,1,21
4/13/2017,1,12
4/14/2017,1,7
4/15/2017,1,9
4/16/2017,1,0
4/17/2017,1,15
4/18/2017,1,14
4/19/2017,1,9
4/20/2017,1,10
4/21/2017,1,10
4/22/2017,1,12
4/23/2017,1,0
4/24/2017,1,20
4/25/2017,1,7
4/26/2017,1,11
4/27/2017,1,15
4/28/2017,1,15
4/29/2017,1,15
4/30/2017,1,43
5/1/2017,1,8
5/2/2017,1,0
5/3/2017,1,0
5/4/2017,1,0
5/5/2017,1,20
5/7/2017,1,5
5/8/2017,1,0
5/9/2017,1,1
5/10/2017,1,10
5/11/2017,1,7
5/12/2017,1,16
5/13/2017,1,11
5/14/2017,1,0
5/15/2017,1,13
5/16/2017,1,6
5/17/2017,1,11
5/18/2017,1,15
5/19/2017,1,17
5/20/2017,1,7
5/21/2017,1,0
5/22/2017,1,17
5/23/2017,1,12
5/24/2017,1,19
5/25/2017,1,10
5/26/2017,1,19
5/27/2017,1,8
5/28/2017,1,1
5/29/2017,1,13
5/30/2017,1,21
5/31/2017,1,44
6/1/2017,1,0
6/2/2017,1,3
6/3/2017,1,2
6/4/2017,1,4
6/5/2017,1,18
6/6/2017,1,1
6/7/2017,1,14
6/8/2017,1,10
6/9/2017,1,19
6/10/2017,1,6
6/11/2017,1,1
6/12/2017,1,16
6/13/2017,1,10
6/14/2017,1,8
6/15/2017,1,7
6/16/2017,1,12
6/17/2017,1,5
6/18/2017,1,0
6/19/2017,1,18
6/20/2017,1,22
6/21/2017,1,13
6/22/2017,1,10
6/23/2017,1,14
6/24/2017,1,4
6/25/2017,1,1
6/26/2017,1,7
6/27/2017,1,6
6/28/2017,1,12
6/29/2017,1,12
6/30/2017,1,52
7/1/2017,1,10
7/2/2017,1,0
7/5/2017,1,4
7/6/2017,1,0
7/7/2017,1,0
7/10/2017,1,10
7/11/2017,1,11
7/12/2017,1,17
7/13/2017,1,10
7/14/2017,1,14
7/15/2017,1,8
7/16/2017,1,1
7/17/2017,1,9
7/18/2017,1,13
7/19/2017,1,12
7/20/2017,1,14
7/21/2017,1,8
7/22/2017,1,4
7/23/2017,1,0
7/24/2017,1,17
7/25/2017,1,13
7/26/2017,1,12
7/27/2017,1,7
7/28/2017,1,17
7/29/2017,1,13
7/30/2017,1,0
7/31/2017,1,84
8/1/2017,1,0
8/3/2017,1,0
8/4/2017,1,0
8/5/2017,1,0
8/6/2017,1,0
8/7/2017,1,10
8/8/2017,1,10
8/9/2017,1,10
8/10/2017,1,12
8/11/2017,1,11
8/12/2017,1,8
8/13/2017,1,0
8/14/2017,1,11
8/15/2017,1,1
8/16/2017,1,24
8/17/2017,1,16
8/18/2017,1,19
8/19/2017,1,7
8/20/2017,1,1
8/21/2017,1,19
8/22/2017,1,23
8/23/2017,1,13
8/24/2017,1,7
8/25/2017,1,0
8/26/2017,1,3
8/27/2017,1,0
8/28/2017,1,11
8/29/2017,1,11
8/30/2017,1,10
8/31/2017,1,71
9/4/2017,1,0
9/5/2017,1,5
9/7/2017,1,0
9/8/2017,1,23
9/9/2017,1,12
9/10/2017,1,0
9/11/2017,1,16
9/12/2017,1,21
9/13/2017,1,24
9/14/2017,1,17
9/15/2017,1,18
9/16/2017,1,13
9/17/2017,1,1
9/18/2017,1,21
9/19/2017,1,8
9/20/2017,1,22
9/21/2017,1,22
9/22/2017,1,26
9/23/2017,1,23
9/24/2017,1,8
9/25/2017,1,30
9/26/2017,1,26
9/27/2017,1,34
9/28/2017,1,32
9/29/2017,1,0
9/30/2017,1,83
10/1/2017,1,8
10/2/2017,1,1
10/3/2017,1,0
10/4/2017,1,1
10/5/2017,1,1
10/6/2017,1,1
10/7/2017,1,1
10/8/2017,1,4
10/9/2017,1,8
10/10/2017,1,10
10/11/2017,1,14
10/12/2017,1,31
10/13/2017,1,19
10/14/2017,1,11
10/15/2017,1,2
10/16/2017,1,27
10/17/2017,1,16
10/18/2017,1,19
10/19/2017,1,23
10/20/2017,1,5
10/21/2017,1,14
10/22/2017,1,0
10/23/2017,1,12
10/24/2017,1,14
10/25/2017,1,12
10/26/2017,1,11
10/27/2017,1,14
10/28/2017,1,19
10/29/2017,1,1
10/30/2017,1,13
10/31/2017,1,73
11/1/2017,1,3
11/2/2017,1,0
11/3/2017,1,0
11/4/2017,1,0
11/5/2017,1,0
11/6/2017,1,0
11/7/2017,1,2
11/8/2017,1,8
11/9/2017,1,7
11/10/2017,1,17
11/11/2017,1,5
11/12/2017,1,0
11/13/2017,1,18
11/14/2017,1,11
11/15/2017,1,12
11/16/2017,1,10
11/17/2017,1,14
11/18/2017,1,7
11/19/2017,1,9
11/20/2017,1,0
11/21/2017,1,7
11/22/2017,1,7
11/23/2017,1,13
11/24/2017,1,16
11/25/2017,1,4
11/26/2017,1,0
11/27/2017,1,10
11/28/2017,1,11
11/29/2017,1,17
11/30/2017,1,27
12/1/2017,1,0
12/2/2017,1,0
12/3/2017,1,3
12/4/2017,1,7
12/5/2017,1,14
12/6/2017,1,9
12/7/2017,1,14
12/8/2017,1,17
12/9/2017,1,3
12/10/2017,1,0
12/11/2017,1,9
12/12/2017,1,17
12/13/2017,1,15
12/14/2017,1,13
12/15/2017,1,13
12/16/2017,1,13
12/17/2017,1,0
12/18/2017,1,17
12/19/2017,1,13
12/20/2017,1,21
12/21/2017,1,9
12/22/2017,1,13
12/23/2017,1,6
12/24/2017,1,0
12/25/2017,1,10
12/26/2017,1,17
12/27/2017,1,23
12/28/2017,1,21
12/29/2017,1,33
12/30/2017,1,21
12/31/2017,1,67
1/1/2018,1,6
1/2/2018,1,0
1/3/2018,1,0
1/4/2018,1,0
1/5/2018,1,8
1/6/2018,1,9
1/8/2018,1,0
1/9/2018,1,16
1/10/2018,1,18
1/11/2018,1,27
1/12/2018,1,15
1/13/2018,1,11
1/14/2018,1,1
1/15/2018,1,2
1/16/2018,1,12
1/17/2018,1,12
1/18/2018,1,24
1/19/2018,1,18
1/20/2018,1,8
1/21/2018,1,0
1/22/2018,1,21
1/23/2018,1,19
1/24/2018,1,14
1/25/2018,1,0
1/26/2018,1,10
1/27/2018,1,13
1/28/2018,1,1
1/29/2018,1,22
1/30/2018,1,18
1/31/2018,1,52
2/1/2018,1,0
2/2/2018,1,0
2/3/2018,1,0
2/5/2018,1,14
2/6/2018,1,11
2/7/2018,1,9
2/8/2018,1,27
2/9/2018,1,6
2/10/2018,1,12
2/11/2018,1,0
2/12/2018,1,20
2/13/2018,1,6
2/14/2018,1,17
2/15/2018,1,17
2/16/2018,1,16
2/17/2018,1,10
2/18/2018,1,1
2/19/2018,1,11
2/20/2018,1,15
2/21/2018,1,19
2/22/2018,1,20
2/23/2018,1,18
2/24/2018,1,7
2/25/2018,1,0
2/26/2018,1,16
2/27/2018,1,9
2/28/2018,1,51
3/1/2018,1,0
3/3/2018,1,0
3/5/2018,1,9
3/6/2018,1,18
3/7/2018,1,16
3/8/2018,1,16
3/9/2018,1,13
3/10/2018,1,9
3/11/2018,1,3
3/12/2018,1,20
3/13/2018,1,14
3/14/2018,1,13
3/15/2018,1,21
3/16/2018,1,15
3/17/2018,1,17
3/18/2018,1,0
3/19/2018,1,17
3/20/2018,1,13
3/21/2018,1,14
3/22/2018,1,20
3/23/2018,1,19
3/24/2018,1,13
3/25/2018,1,0
3/26/2018,1,18
3/27/2018,1,16
3/28/2018,1,16
3/29/2018,1,15
3/30/2018,1,25
3/31/2018,1,123
4/1/2018,1,0
4/2/2018,1,0
4/3/2018,1,0
4/4/2018,1,0
4/5/2018,1,0
4/6/2018,1,0
4/7/2018,1,0
4/8/2018,1,0
4/9/2018,1,34
4/10/2018,1,0
4/11/2018,1,22
4/12/2018,1,20
4/13/2018,1,17
4/14/2018,1,12
4/15/2018,1,0
4/16/2018,1,20
4/17/2018,1,17
4/18/2018,1,17
4/19/2018,1,14
4/20/2018,1,17
4/21/2018,1,14
4/22/2018,1,0
4/23/2018,1,20
4/24/2018,1,15
4/25/2018,1,13
4/26/2018,1,11
4/27/2018,1,17
4/28/2018,1,10
4/29/2018,1,1
4/30/2018,1,20
5/1/2018,1,1
5/2/2018,1,13
5/3/2018,1,16
5/4/2018,1,10
5/5/2018,1,12
5/6/2018,1,0
5/7/2018,1,16
5/8/2018,1,17
5/9/2018,1,17
5/10/2018,1,18
5/11/2018,1,17
5/12/2018,1,0
5/13/2018,1,0
5/14/2018,1,23
5/15/2018,1,15
5/16/2018,1,15
5/17/2018,1,18
5/18/2018,1,23
5/19/2018,1,16
5/20/2018,1,1
5/21/2018,1,27
5/22/2018,1,18
5/23/2018,1,20
5/24/2018,1,30
5/25/2018,1,17
5/26/2018,1,16
5/27/2018,1,1
5/28/2018,1,15
5/29/2018,1,15
5/30/2018,1,22
5/31/2018,1,31
6/1/2018,1,0
6/2/2018,1,20
6/3/2018,1,2
6/4/2018,1,24
6/5/2018,1,20
6/6/2018,1,19
6/7/2018,1,21
6/8/2018,1,13
6/9/2018,1,7
6/10/2018,1,0
6/11/2018,1,22
6/12/2018,1,15
6/13/2018,1,15
6/14/2018,1,24
6/15/2018,1,24
6/16/2018,1,15
6/17/2018,1,0
6/18/2018,1,24
6/19/2018,1,10
6/20/2018,1,19
6/21/2018,1,21
6/22/2018,1,33
6/23/2018,1,13
6/24/2018,1,0
6/25/2018,1,20
6/26/2018,1,17
6/27/2018,1,18
6/28/2018,1,31
6/29/2018,1,22
6/30/2018,1,17
7/1/2018,1,0
7/2/2018,1,25
7/3/2018,1,15
7/4/2018,1,32
7/5/2018,1,21
7/6/2018,1,27
7/7/2018,1,14
7/8/2018,1,0
7/9/2018,1,31
7/10/2018,1,19
7/11/2018,1,11
7/12/2018,1,21
7/13/2018,1,13
7/14/2018,1,7
7/15/2018,1,0
7/16/2018,1,16
7/17/2018,1,16
7/18/2018,1,16
7/19/2018,1,18
7/20/2018,1,14
7/21/2018,1,11
7/22/2018,1,0
7/23/2018,1,20
7/24/2018,1,14
7/25/2018,1,11
7/26/2018,1,16
7/27/2018,1,11
7/28/2018,1,15
7/29/2018,1,1
7/30/2018,1,15
7/31/2018,1,28
8/1/2018,1,20
8/2/2018,1,0
8/3/2018,1,16
8/4/2018,1,17
8/5/2018,1,1
8/6/2018,1,13
8/7/2018,1,16
8/8/2018,1,23
8/9/2018,1,25
8/10/2018,1,20
8/11/2018,1,15
8/12/2018,1,0
8/13/2018,1,42
8/14/2018,1,25
8/15/2018,1,8
8/16/2018,1,32
8/17/2018,1,38
8/18/2018,1,34
8/19/2018,1,4
8/20/2018,1,31
8/21/2018,1,29
8/22/2018,1,30
8/23/2018,1,33
8/24/2018,1,22
8/25/2018,1,15
8/26/2018,1,14
8/27/2018,1,21
8/28/2018,1,31
8/29/2018,1,25
8/30/2018,1,35
8/31/2018,1,24
9/1/2018,1,0
9/2/2018,1,0
9/3/2018,1,17
9/4/2018,1,27
9/5/2018,1,37
9/6/2018,1,27
9/7/2018,1,25
9/8/2018,1,25
9/9/2018,1,1
9/10/2018,1,5
9/11/2018,1,52
9/12/2018,1,41
9/13/2018,1,7
9/14/2018,1,40
9/15/2018,1,24
9/16/2018,1,2
9/17/2018,1,31
9/18/2018,1,20
9/19/2018,1,26
9/20/2018,1,28
9/21/2018,1,21
9/22/2018,1,17
9/23/2018,1,0
9/24/2018,1,32
9/25/2018,1,20
9/26/2018,1,35
9/27/2018,1,26
9/28/2018,1,36
9/29/2018,1,19
9/30/2018,1,23
10/1/2018,1,5
10/2/2018,1,0
10/3/2018,1,28
10/4/2018,1,36
10/5/2018,1,20
10/6/2018,1,25
10/7/2018,1,1
10/8/2018,1,16
10/9/2018,1,19
10/10/2018,1,43
10/11/2018,1,45
10/12/2018,1,43
10/13/2018,1,38
10/14/2018,1,14
10/15/2018,1,76
10/16/2018,1,76
10/17/2018,1,56
10/18/2018,1,4
10/19/2018,1,1
10/20/2018,1,6
10/21/2018,1,0
10/22/2018,1,35
10/23/2018,1,28
10/24/2018,1,22
10/25/2018,1,25
10/26/2018,1,24
10/27/2018,1,28
10/28/2018,1,0
10/29/2018,1,37
10/30/2018,1,20
10/31/2018,1,77
11/1/2018,1,0
11/2/2018,1,0
11/3/2018,1,17
11/4/2018,1,1
11/5/2018,1,55
11/6/2018,1,58
11/7/2018,1,36
11/8/2018,1,9
11/9/2018,1,48
11/10/2018,1,22
11/11/2018,1,1
11/12/2018,1,35
11/13/2018,1,29
11/14/2018,1,34
