predict,0to3,10to15,15to25,25to50,3to6,6to10
15to25,0.018304162,0.31689358,0.453491237,0.121549252,0.018305667,0.071456102
6to10,0.189902166,0.222356779,0.155335234,0.034248027,0.081096562,0.317061232
3to6,0.153279971,0.141746589,0.142693716,0.025659882,0.316766108,0.219853735
10to15,0.091866832,0.249084791,0.234973406,0.033639393,0.180013814,0.210421764
10to15,0.113454287,0.386410346,0.083510583,0.04701689,0.059053686,0.310554208
25to50,0.006139498,0.114957069,0.327519879,0.485354581,0.011551478,0.054477495
25to50,0.014572975,0.242050442,0.242677841,0.273607695,0.018493587,0.208597459
25to50,0.050410342,0.087684234,0.359340215,0.402678903,0.052127304,0.047759003
15to25,0.014434662,0.276321962,0.513592456,0.055797836,0.031779253,0.108073831
15to25,0.046676488,0.265736206,0.40938268,0.156844186,0.048367657,0.072992783
10to15,0.024259731,0.373199535,0.328991559,0.150852204,0.016433193,0.106263778
10to15,0.013140183,0.444202614,0.372705812,0.05487499,0.012231095,0.102845306
15to25,0.018310287,0.22163564,0.329539833,0.240071023,0.030344395,0.160098822
15to25,0.036572828,0.130928508,0.452075488,0.332724182,0.012646292,0.035052701
10to15,0.044193483,0.407411957,0.08438498,0.022751475,0.062377301,0.378880803
0to3,0.379629844,0.138642869,0.045536119,0.02109929,0.263187342,0.151904536
10to15,0.070600747,0.355805489,0.173755649,0.056072402,0.088317606,0.255448107
0to3,0.376255103,0.225656328,0.139358314,0.040109424,0.113264528,0.105356303
10to15,0.045085956,0.355877254,0.233035279,0.032944936,0.132872814,0.20018376
0to3,0.477754322,0.161786763,0.14139295,0.035622092,0.103345793,0.080098081
6to10,0.124738782,0.173503501,0.063121012,0.02004948,0.273999568,0.344587656
6to10,0.087684771,0.251528526,0.056436503,0.018395013,0.254563895,0.331391292
6to10,0.061747855,0.228846654,0.124620743,0.034591049,0.19276863,0.357425069
0to3,0.48015086,0.158818344,0.083186098,0.027464173,0.123795488,0.126585037
15to25,0.020018379,0.139249248,0.498707912,0.179800073,0.028522245,0.133702144
6to10,0.216649352,0.135655717,0.049539387,0.02118842,0.28690925,0.290057875
15to25,0.02367465,0.249997375,0.495628551,0.044285824,0.035701221,0.150712379
10to15,0.016437666,0.436158383,0.309383858,0.057188968,0.034326339,0.146504787
15to25,0.018982887,0.379867187,0.405979384,0.062962483,0.022483871,0.109724187
6to10,0.019284381,0.27064873,0.290516116,0.046083871,0.026091501,0.347375401
10to15,0.05715382,0.299411473,0.280362534,0.029890002,0.061872924,0.271309247
15to25,0.048661555,0.32479597,0.35285513,0.118363805,0.052103655,0.103219885
10to15,0.077294006,0.332654507,0.231794522,0.02785158,0.086919374,0.24348601
6to10,0.114245521,0.219855796,0.121272885,0.053563013,0.108332384,0.382730401
10to15,0.024671257,0.313824116,0.150084957,0.030503772,0.197989313,0.282926585
10to15,0.046962298,0.459998421,0.263557387,0.050631585,0.047036125,0.131814184
10to15,0.028111965,0.46654371,0.123723023,0.047796792,0.064872324,0.268952185
6to10,0.031135556,0.363766171,0.111839355,0.022309145,0.050243288,0.420706485
0to3,0.429340924,0.187483506,0.108351276,0.038867176,0.099692003,0.136265115
15to25,0.046353958,0.225810553,0.44481811,0.148120736,0.063623844,0.071272799
0to3,0.506430006,0.153062692,0.096774744,0.033543246,0.08235141,0.127837903
6to10,0.082959988,0.269331236,0.13453018,0.021162861,0.151076784,0.34093895
15to25,0.009187952,0.277161286,0.48806884,0.090744961,0.01667106,0.1181659
10to15,0.07790169,0.443857545,0.149149745,0.057595321,0.043469839,0.228025859
6to10,0.158338851,0.207655226,0.048834759,0.018076265,0.263743741,0.303351159
0to3,0.364103873,0.25966006,0.111634866,0.084450663,0.067180249,0.112970289
15to25,0.037492725,0.189600573,0.274633266,0.038652989,0.215548413,0.244072034
6to10,0.037510702,0.269182587,0.109082857,0.067206702,0.158594069,0.358423082
10to15,0.031730819,0.337084073,0.29959623,0.071719253,0.069268275,0.190601351
15to25,0.029363401,0.336678736,0.401794458,0.114460862,0.030175269,0.087527273
10to15,0.014206542,0.460863618,0.401509741,0.071346865,0.011318402,0.040754832
15to25,0.011934457,0.186776895,0.468146274,0.274032808,0.010290618,0.048818948
6to10,0.080108688,0.24045543,0.121063013,0.033431355,0.148268853,0.376672662
0to3,0.446843502,0.220220661,0.095539422,0.049322876,0.069491702,0.118581837
15to25,0.06096103,0.34558917,0.372340742,0.040491018,0.086685034,0.093933006
10to15,0.04731107,0.338691312,0.203057566,0.028052853,0.061301993,0.321585206
10to15,0.037571839,0.336658845,0.292225546,0.166215398,0.033363473,0.1339649
10to15,0.029057583,0.499226861,0.224249499,0.032354511,0.042539245,0.172572301
10to15,0.063939728,0.379235801,0.294856409,0.037644918,0.08706822,0.137254924
6to10,0.064341986,0.28820586,0.08638435,0.021572568,0.233300868,0.306194367
10to15,0.039844437,0.433412222,0.181101343,0.052591515,0.064591542,0.228458942
15to25,0.170764468,0.24771911,0.262579944,0.051157322,0.081985377,0.18579378
3to6,0.200184036,0.167553662,0.11095854,0.037786539,0.279007667,0.204509556
10to15,0.049728627,0.355506928,0.161913237,0.021437185,0.085097239,0.326316784
15to25,0.025160572,0.306434279,0.375397788,0.023287839,0.037652194,0.232067329
15to25,0.014628823,0.240422881,0.510091057,0.178500142,0.009793487,0.046563611
6to10,0.191127618,0.212277765,0.163304656,0.033279687,0.10221857,0.297791705
10to15,0.057249354,0.357561025,0.168574463,0.056984228,0.07659802,0.283032909
10to15,0.036445006,0.408256593,0.069433408,0.025756774,0.08610943,0.373998789
15to25,0.018645492,0.373012344,0.432086169,0.043350928,0.018449676,0.11445539
6to10,0.055044029,0.253950178,0.060509747,0.019143869,0.188455223,0.422896954
10to15,0.036577755,0.367720918,0.253230435,0.023786621,0.077601251,0.241083021
15to25,0.012321821,0.286488428,0.485487503,0.074055906,0.022120405,0.119525937
6to10,0.20279545,0.206126433,0.081941072,0.035916634,0.066989359,0.406231052
10to15,0.124185997,0.446862719,0.185599153,0.046451662,0.059251786,0.137648682
10to15,0.026509532,0.434787904,0.113048111,0.061040733,0.053946434,0.310667286
10to15,0.01621083,0.449264524,0.34734853,0.082497816,0.013916733,0.090761567
6to10,0.031636894,0.245515852,0.105275389,0.039767586,0.093823132,0.483981147
15to25,0.033042509,0.24610261,0.475429444,0.046348696,0.034879876,0.164196864
10to15,0.037619637,0.414263188,0.216185428,0.033164283,0.048800241,0.249967222
10to15,0.041503852,0.387214242,0.359765653,0.060277439,0.045296446,0.105942368
10to15,0.057256306,0.429748161,0.178486601,0.035994068,0.093653059,0.204861805
6to10,0.087956527,0.136551709,0.059852619,0.018096917,0.292867357,0.404674872
0to3,0.637163993,0.107916042,0.074030155,0.026475653,0.075540807,0.07887335
10to15,0.051087798,0.421910422,0.136734107,0.043049445,0.081431247,0.26578698
10to15,0.031180599,0.444921816,0.131507955,0.031240808,0.063223599,0.297925222
0to3,0.277384432,0.242228174,0.174984004,0.041324593,0.120071899,0.144006898
15to25,0.022213093,0.266445676,0.43827973,0.124106044,0.050258314,0.098697142
10to15,0.066530752,0.36962052,0.131404607,0.029140352,0.142912382,0.260391386
6to10,0.090077804,0.266462276,0.153527152,0.02258308,0.161215393,0.306134295
15to25,0.054130883,0.297044353,0.370254066,0.087265229,0.067757534,0.123547936
15to25,0.022044042,0.309120599,0.423639672,0.082221711,0.028857164,0.134116811
0to3,0.446317338,0.213365129,0.117758821,0.049014135,0.064883362,0.108661215
6to10,0.04794101,0.322404135,0.16935396,0.021620175,0.11054826,0.32813246
15to25,0.011392078,0.300434899,0.40414396,0.138020729,0.014495408,0.131512925
10to15,0.02617488,0.290708655,0.287478599,0.166002902,0.105889882,0.123745082
0to3,0.500871465,0.120194438,0.15148858,0.038156651,0.115098486,0.07419038
3to6,0.177388098,0.142895254,0.109702397,0.020146403,0.290095154,0.259772694
15to25,0.099618132,0.251505994,0.271876472,0.035087653,0.082687581,0.259224168
15to25,0.01111119,0.210490687,0.47746868,0.192160025,0.011895841,0.096873576
10to15,0.037190092,0.354673214,0.265039373,0.026614204,0.120484727,0.19599839
0to3,0.523149222,0.137948797,0.154552005,0.034366476,0.078644304,0.071339196
6to10,0.030311505,0.369408796,0.082869358,0.042760947,0.063844483,0.410804911
3to6,0.112485419,0.213161686,0.220141164,0.022909202,0.256389683,0.174912847
15to25,0.052926424,0.292290913,0.42449479,0.086005003,0.033222697,0.111060173
6to10,0.143821408,0.152771303,0.093914314,0.021682909,0.245503868,0.342306198
10to15,0.064747882,0.308494219,0.124761953,0.020269125,0.199246757,0.282480064
6to10,0.022936735,0.284450454,0.090776985,0.022319556,0.107014737,0.472501533
15to25,0.026808283,0.377909263,0.412733218,0.04896499,0.032162515,0.101421731
25to50,0.06037206,0.139738709,0.194171554,0.418740212,0.056057196,0.130920268
10to15,0.021102841,0.505639732,0.252552414,0.062231952,0.016955354,0.141517707
15to25,0.013349211,0.325604412,0.45601612,0.052797429,0.022494708,0.129738121
10to15,0.019198441,0.517561288,0.280352616,0.049094345,0.022589739,0.111203571
6to10,0.106382573,0.257777849,0.095342495,0.044284465,0.064435397,0.431777221
6to10,0.053010352,0.328950724,0.110007972,0.045765129,0.076484289,0.385781535
15to25,0.012163624,0.247816556,0.374388024,0.022824913,0.037285255,0.305521629
0to3,0.412854464,0.184771509,0.150802132,0.054446471,0.099736444,0.097388978
10to15,0.017938818,0.335162055,0.284548633,0.035319979,0.019559612,0.307470902
10to15,0.042513149,0.309360448,0.151118023,0.115171302,0.085273244,0.296563834
6to10,0.034045477,0.286591401,0.107644543,0.022759405,0.064757112,0.484202063
10to15,0.040945321,0.309887524,0.230697279,0.087587208,0.047044737,0.283837932
0to3,0.656625161,0.071698085,0.044495095,0.023968418,0.133886921,0.069326321
6to10,0.110811019,0.229562998,0.064429967,0.022057485,0.226113852,0.347024679
25to50,0.016127606,0.111739122,0.235709766,0.541089616,0.030182972,0.065150918
6to10,0.170589408,0.254459357,0.163158281,0.061740309,0.073944769,0.276107876
10to15,0.056323524,0.411568131,0.117498259,0.042170065,0.088345505,0.284094516
0to3,0.365063133,0.143127632,0.073640731,0.023421222,0.273999696,0.120747587
10to15,0.021038589,0.519510458,0.248734842,0.05092557,0.017179728,0.142610813
0to3,0.459344827,0.192387041,0.098015739,0.029465871,0.092885001,0.12790152
6to10,0.17593805,0.217494164,0.092834855,0.01889407,0.161903199,0.332935661
10to15,0.035085069,0.317979961,0.184544394,0.282273156,0.020912441,0.159204979
15to25,0.025251714,0.19520979,0.456260785,0.242057631,0.030163596,0.051056484
10to15,0.019718002,0.332053651,0.251579596,0.076501894,0.029465624,0.290681234
0to3,0.288439379,0.162486609,0.186563469,0.041733631,0.122671546,0.198105365
15to25,0.067600298,0.173701467,0.309505209,0.240689481,0.070812517,0.137691029
10to15,0.03831952,0.353325518,0.298877717,0.036579083,0.039201298,0.233696864
6to10,0.061645247,0.307301494,0.072526119,0.020054675,0.141631523,0.396840942
0to3,0.517088279,0.12845811,0.11951489,0.034820765,0.136901455,0.063216502
0to3,0.405656813,0.226086758,0.101506166,0.033876444,0.095197199,0.13767662
6to10,0.192787723,0.173211464,0.135921433,0.066692099,0.208746716,0.222640564
10to15,0.044309477,0.369397282,0.299099472,0.043182022,0.084556743,0.159455004
10to15,0.043380113,0.392160708,0.294895473,0.079827367,0.04309644,0.1466399
15to25,0.018457137,0.183265977,0.496224493,0.056034455,0.03805532,0.207962618
0to3,0.464632094,0.080826116,0.065278403,0.020513558,0.276722176,0.092027653
10to15,0.037087279,0.407312414,0.167248705,0.044328609,0.057465398,0.286557594
15to25,0.018457137,0.183265977,0.496224493,0.056034455,0.03805532,0.207962618
15to25,0.025257905,0.408554508,0.426099692,0.052193326,0.019074597,0.068819972
10to15,0.04996294,0.411894658,0.216963633,0.033910282,0.058252354,0.229016134
0to3,0.353673545,0.172307691,0.080531568,0.033859313,0.148066889,0.211560995
10to15,0.053419469,0.412381018,0.13939481,0.055848548,0.067278574,0.271677581
6to10,0.121073527,0.127443584,0.063709874,0.029203192,0.256041404,0.40252842
6to10,0.030065509,0.385736087,0.079080063,0.0388756,0.041422261,0.424820479
6to10,0.082604506,0.209360911,0.074271167,0.040461589,0.207629949,0.385671878
10to15,0.024789864,0.451670904,0.261320215,0.093702703,0.01581443,0.152701883
25to50,0.008808495,0.072077896,0.217036646,0.614930611,0.008277859,0.078868493
15to25,0.057874698,0.203699228,0.469440818,0.076253815,0.065164054,0.127567386
10to15,0.054537192,0.343711671,0.237731252,0.027743068,0.083118135,0.253158683
6to10,0.272566965,0.122489869,0.041710458,0.01891929,0.240698348,0.30361507
6to10,0.031884702,0.278408049,0.238737871,0.043368234,0.056910521,0.350690623
10to15,0.023647429,0.455528986,0.110918049,0.022465705,0.044640432,0.342799399
6to10,0.05232605,0.285584513,0.127078288,0.058348698,0.108911901,0.367750549
15to25,0.09997107,0.220447858,0.272945559,0.02557142,0.203900136,0.177163957
10to15,0.061108389,0.273211888,0.263671648,0.20900404,0.057308223,0.135695813
10to15,0.058905891,0.303245363,0.085755302,0.019046211,0.279504469,0.253542763
10to15,0.09569345,0.357011943,0.137900846,0.037501517,0.090459795,0.28143245
6to10,0.011402631,0.219594576,0.312426842,0.058819156,0.026485038,0.371271757
10to15,0.228857124,0.256843434,0.168813432,0.052966516,0.118371534,0.17414796
6to10,0.056730186,0.26014684,0.078403539,0.030901737,0.123423651,0.450394047
10to15,0.062435112,0.426099631,0.206353193,0.061442004,0.064323839,0.179346221
10to15,0.072308866,0.437983895,0.162765353,0.054865705,0.0597718,0.212304382
10to15,0.109385757,0.244660815,0.193564498,0.028261997,0.18458462,0.239542313
25to50,0.004869036,0.0457788,0.080593496,0.823399591,0.005471726,0.039887351
3to6,0.046120443,0.189667493,0.058284049,0.026041391,0.410638435,0.269248188
0to3,0.287690357,0.243659812,0.075247733,0.043875466,0.144544328,0.204982303
6to10,0.048834079,0.269217062,0.253117426,0.064242486,0.061515263,0.303073685
15to25,0.016777529,0.238403413,0.350814125,0.040499814,0.096849418,0.256655702
6to10,0.029671669,0.307647325,0.074985384,0.056542185,0.128977557,0.40217588
6to10,0.069124778,0.253843531,0.060806133,0.020648377,0.246043735,0.349533446
10to15,0.032763472,0.430974644,0.090834751,0.037397589,0.048589454,0.35944009
6to10,0.068728078,0.211522907,0.068563124,0.030230852,0.300239307,0.320715731
10to15,0.056765995,0.446957854,0.162128391,0.031818745,0.077253924,0.225075091
25to50,0.041987382,0.247158603,0.224017289,0.346572276,0.057376243,0.082888208
6to10,0.052951372,0.309741176,0.136181243,0.065086329,0.097246875,0.338793004
6to10,0.025102713,0.223212484,0.077926994,0.013746507,0.116815902,0.5431954
10to15,0.174187864,0.281320248,0.185014903,0.063860089,0.112021975,0.18359492
15to25,0.0148384,0.162259353,0.417569656,0.057528011,0.037249692,0.310554888
6to10,0.148441765,0.156853682,0.064010287,0.028075351,0.251433501,0.351185414
10to15,0.122427846,0.27225353,0.211540959,0.054501878,0.072712832,0.266562955
6to10,0.055787843,0.117831315,0.078852279,0.033285027,0.290717311,0.423526225
10to15,0.163384612,0.32146801,0.126601916,0.03702814,0.079774543,0.271742779
10to15,0.112000289,0.353311617,0.173612268,0.043316811,0.058376409,0.259382607
0to3,0.404592491,0.165833505,0.167978212,0.037874851,0.105113942,0.118606998
15to25,0.011156512,0.343362003,0.371331383,0.129438623,0.013928408,0.130783071
15to25,0.012631043,0.216925827,0.473875022,0.181467751,0.015194948,0.09990541
10to15,0.056077804,0.35418615,0.34116246,0.063538008,0.059118964,0.125916614
6to10,0.119160649,0.277644569,0.14513167,0.037371349,0.118704867,0.301986896
15to25,0.029905515,0.34450146,0.405493398,0.043016976,0.073811833,0.103270818
0to3,0.482722138,0.169566311,0.104603335,0.035279577,0.10296695,0.104861691
15to25,0.015744356,0.322445076,0.527177532,0.050785642,0.014944148,0.068903246
6to10,0.042800576,0.273166867,0.141650439,0.039381104,0.11717495,0.385826064
10to15,0.022540679,0.352777839,0.138207526,0.109364955,0.057799463,0.319309538
10to15,0.023100054,0.475786,0.279316454,0.089658687,0.0171382,0.115000605
15to25,0.010645057,0.177937333,0.693192762,0.037141883,0.0239429,0.057140065
10to15,0.046574574,0.480883211,0.256067724,0.045769522,0.048249473,0.122455496
10to15,0.060519231,0.338847715,0.231781629,0.224971756,0.051489966,0.092389705
25to50,0.017068921,0.213517783,0.267316485,0.423141127,0.01370059,0.065255095
0to3,0.56515231,0.080561084,0.055996896,0.013781337,0.221410035,0.063098339
10to15,0.072797895,0.43563384,0.078643425,0.035478687,0.048488856,0.328957298
10to15,0.019178901,0.542832633,0.254497919,0.04167967,0.021927761,0.119883116
10to15,0.027319415,0.440464206,0.080635078,0.031840158,0.039004911,0.380736231
10to15,0.033290548,0.284985483,0.251141074,0.071141991,0.100998475,0.25844243
3to6,0.045194799,0.26429298,0.084191468,0.026569763,0.303952634,0.275798356
6to10,0.024551905,0.347620833,0.082165958,0.070261124,0.078865188,0.396534992
10to15,0.053488148,0.393487758,0.127160542,0.047280694,0.088163648,0.290419211
10to15,0.049090135,0.366473819,0.302861082,0.043350755,0.085973046,0.152251164
6to10,0.273391157,0.174693587,0.142875817,0.039220807,0.090083818,0.279734813
6to10,0.100561682,0.249037795,0.128625646,0.031830752,0.201840253,0.288103872
10to15,0.07483999,0.341388258,0.137815468,0.044648644,0.085106862,0.316200779
15to25,0.019034288,0.383842217,0.396387233,0.060707515,0.018204024,0.121824723
0to3,0.46793102,0.193986858,0.109495498,0.033748987,0.078492199,0.116345438
10to15,0.028006578,0.453281784,0.36261183,0.052452663,0.022175819,0.081471326
10to15,0.038840859,0.346280295,0.21525933,0.02551277,0.185245142,0.188861603
