ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00019952,2267,0,0,2,10,16,33,2,A
F00019953,2267,0,0,2,10,18,24,1,A
F00019956,2267,0,0,2,10,40,4,2,A
F00019957,2267,0,0,2,10,50,4,2,A
F00019960,2267,0,0,2,20,19,25,2,A
F00019961,2267,0,0,2,20,,30,2,A
F00019962,2267,0,0,2,20,21,28,2,A
F00019963,2267,0,0,2,20,24,29,2,A
F00019964,2267,0,0,2,20,38,13,2,A
F00019965,2267,0,0,2,20,40,3,2,A
F00019968,2267,0,0,2,20,41,15,1,A
F00019970,2267,0,0,2,30,21,24,2,A
F00019972,2267,0,0,2,30,33,19,2,A
F00019973,2267,0,0,2,30,,14,1,A
F00019975,2267,0,0,2,40,16,33,2,A
F00019976,2267,0,0,2,40,26,25,1,A
F00019977,2267,0,0,2,40,32,14,1,A
F00019979,2267,0,0,2,40,,4,1,A
F00019980,2267,0,0,2,50,48,5,2,A
F00019981,2267,0,0,2,60,36,13,2,A
F00019982,2267,0,0,2,60,40,10,3,A
F00019985,2267,0,0,2,40,,19,1,B
F00019986,2267,0,0,2,40,,29,1,B
F00019987,2267,0,0,2,80,41,11,2,B
F00019988,2267,0,0,2,15,32,7,1,B
F00019990,2267,0,0,2,20,43,7,1,B
F00019992,2267,0,0,2,5,50,9,1,B
F00019993,2267,0,0,2,15,34,17,3,B
F00019994,2267,0,0,2,20,47,6,2,C
F00019997,2401,0,0,2,5,11,34,2,A
F00019999,2401,0,0,2,10,35,20,1,A
F00020000,2401,0,0,2,15,26,23,2,A
F00020001,2402,0,0,2,15,44,6,1,A
F00020002,2402,0,0,2,20,19,23,1,A
F00020003,2401,0,0,2,20,21,15,2,A
F00020006,2401,0,0,2,20,26,28,3,A
F00020007,2401,0,0,2,20,27,28,1,A
F00020008,2402,0,0,2,20,32,22,3,A
F00020010,2401,0,0,2,20,38,14,1,A
F00020011,2401,0,0,2,20,41,14,1,A
F00020012,2402,0,0,2,20,50,1,1,A
F00020014,2401,0,0,2,30,55,2,1,A
F00020015,2401,0,0,2,40,17,32,2,A
F00020018,2402,0,0,2,40,49,5,1,A
F00020019,2401,0,0,2,60,36,13,3,A
F00020021,2401,0,0,2,20,20,30,3,B
F00020022,2401,0,0,2,10,25,25,1,B
F00020025,2401,0,0,2,15,53,2,3,C
F00020026,2402,0,0,2,20,25,30,3,C
F00020027,2542,0,0,2,5,10,36,1,A
F00020028,2542,0,0,2,5,35,18,2,A
F00020029,2541,0,0,2,5,40,6,2,A
F00020030,2541,0,0,2,10,20,33,2,A
F00020031,2542,0,0,2,10,25,31,2,A
F00020034,2541,0,0,2,20,20,26,2,A
F00020035,2541,0,0,2,20,24,31,1,A
F00020038,2542,0,0,2,20,40,15,1,A
F00020040,2541,0,0,2,20,43,10,2,A
F00020044,2541,0,0,2,30,41,10,2,A
F00020046,2541,0,0,2,40,13,31,2,A
F00020047,2542,0,0,2,40,,31,2,A
F00020048,2541,0,0,2,40,,6,2,A
F00020050,2542,0,0,2,60,,21,2,A
F00020051,2542,0,0,2,40,24,31,1,B
F00020052,2542,0,0,2,40,47,8,2,B
F00020054,2542,0,0,2,35,49,2,3,B
F00020056,2542,0,0,2,60,44,9,1,C
F00020058,2688,0,0,2,10,19,33,2,A
F00020059,2687,0,0,2,10,32,22,2,A
F00020060,2688,0,0,2,10,43,14,3,A
F00020062,2688,0,0,2,20,20,32,3,A
F00020063,2688,0,0,2,20,25,22,2,A
F00020069,2688,0,0,2,30,50,0,2,A
F00020070,2688,0,0,2,40,20,17,3,A
F00020072,2687,0,0,2,40,32,22,2,A
F00020073,2687,0,0,2,60,,36,2,A
F00020074,2687,0,0,2,60,45,17,3,A
F00020075,2688,0,0,2,10,49,7,3,B
F00020079,2688,0,0,2,20,48,6,2,C
F00020081,2840,0,0,2,10,22,31,1,A
F00020083,2840,0,0,2,20,10,43,2,A
F00020084,2840,0,0,2,20,21,33,3,A
F00020087,2840,0,0,2,20,50,13,2,A
F00020088,2840,0,0,2,20,56,2,1,A
F00020089,2840,0,0,2,30,43,13,1,A
F00020091,2840,0,0,2,40,42,15,3,A
F00020092,2840,0,0,2,60,40,12,2,A
F00020093,2840,0,0,2,20,16,41,1,B
F00020094,2840,0,0,2,60,58,5,2,B
F00020095,2840,0,0,2,10,23,34,3,B
F00020096,2840,0,0,2,40,15,13,2,B
F00020098,2999,0,0,2,5,12,41,2,A
F00020099,2999,0,0,2,10,20,34,3,A
F00020100,2999,0,0,2,10,35,18,2,A
F00020101,2999,0,0,2,10,48,9,2,A
F00020102,2999,0,0,2,15,24,32,2,A
F00020103,2999,0,0,2,15,33,26,1,A
F00020104,2999,0,0,2,15,35,19,2,A
F00020106,2999,0,0,2,20,37,18,2,A
F00020107,2999,0,0,2,20,54,0,2,A
F00020110,2999,0,0,2,30,43,15,1,A
F00020111,2999,0,0,2,30,47,10,2,A
F00020112,2999,0,0,2,40,29,28,1,A
F00020113,2999,0,0,2,40,48,12,2,A
F00020115,2999,0,0,2,20,54,8,1,B
F00020116,2999,0,0,2,10,45,14,2,B
F00020117,2999,0,0,2,30,10,27,3,B
F00020118,2999,0,0,2,60,41,18,2,B
F00020119,2999,0,0,2,20,22,36,1,B
F00020121,2999,0,0,2,20,40,15,3,C
F00020122,3164,0,0,2,10,25,30,2,A
F00020124,3164,0,0,2,10,51,6,2,A
F00020125,3164,0,0,2,15,34,13,2,A
F00020126,3164,0,0,2,20,,40,1,A
F00020127,3164,0,0,2,20,,38,3,A
F00020128,3164,0,0,2,20,50,5,2,A
F00020129,3164,0,0,2,20,55,3,3,A
F00020130,3164,0,0,2,20,60,6,2,A
F00020132,3164,0,0,2,40,35,25,1,A
F00020134,3165,0,0,2,40,54,5,1,A
F00020135,3164,0,0,2,60,48,11,2,B
F00020136,3164,0,0,2,40,13,29,2,B
F00020137,3165,0,0,2,25,22,37,3,B
F00020138,3165,0,0,2,20,46,12,3,C
F00020140,3336,0,0,2,10,24,36,2,A
F00020141,3336,0,0,2,10,,6,2,A
F00020143,3336,0,0,2,20,19,5,2,A
F00020145,3337,0,0,2,20,30,21,2,A
F00020147,3337,0,0,2,40,30,31,1,A
F00020149,3337,0,0,2,25,31,33,1,B
F00020150,3337,0,0,2,15,33,16,2,B
F00020151,3336,0,0,2,20,21,40,2,B
F00020155,3516,0,0,2,10,25,32,1,A
F00020156,3516,0,0,2,10,,29,1,A
F00020157,3516,0,0,2,20,30,32,2,A
F00020158,3516,0,0,2,20,37,15,3,A
F00020160,3515,0,0,2,25,25,32,2,A
F00020163,3516,0,0,2,5,34,27,3,B
F00020164,3515,0,0,2,5,50,9,3,B
F00020166,3516,0,0,2,10,40,12,1,B
F00020169,3702,0,0,2,20,21,32,1,A
F00020170,3702,0,0,2,20,38,23,3,A
F00020171,3702,0,0,2,20,42,18,2,A
F00020174,3702,0,0,2,40,58,8,1,A
F00020175,3702,0,0,2,50,44,18,3,B
F00020178,3702,0,0,2,20,53,5,1,C
F00020180,3895,0,0,2,20,30,35,2,B
F00020181,3896,0,0,2,20,50,10,2,B
F00020183,3895,0,0,2,5,8,46,2,B
F00020184,3895,0,0,2,30,47,17,3,B
F00020185,3895,0,0,2,10,40,21,2,B
F00020186,3895,0,0,2,20,26,33,2,B
F00020187,3895,0,0,2,40,,25,2,B
F00020188,4097,0,0,2,5,14,50,2,A
F00020190,4096,0,0,2,20,27,32,2,A
F00020191,4096,0,0,2,20,45,11,2,A
F00020192,4096,0,0,2,30,30,35,1,A
F00020196,150,0,1,2,20,15,1,3,A
F00020197,151,0,1,2,50,14,3,1,A
F00020199,168,0,1,2,20,18,6,2,A
F00020200,168,0,1,2,20,,0,1,A
F00020205,209,0,1,2,10,17,5,3,A
F00020207,209,0,1,2,30,15,4,3,A
F00020210,232,0,1,2,20,11,6,2,A
F00020211,232,0,1,2,40,13,9,1,A
F00020214,232,0,1,2,60,24,2,2,A
F00020215,256,0,1,2,5,20,2,2,A
F00020216,256,0,1,2,10,20,2,1,A
F00020218,256,0,1,2,15,5,10,3,A
F00020219,256,0,1,2,20,20,1,2,A
F00020225,283,0,1,2,20,16,7,1,A
F00020227,283,0,1,2,30,12,11,1,A
F00020228,283,0,1,2,35,16,7,2,A
F00020229,283,0,1,2,40,10,10,1,A
F00020230,283,0,1,2,80,8,9,2,A
F00020231,311,0,1,2,20,9,11,3,A
F00020232,311,0,1,2,20,18,8,1,A
F00020233,311,0,1,2,25,20,2,3,A
F00020234,312,0,1,2,30,15,11,3,A
F00020236,311,0,1,2,50,25,1,2,A
F00020237,312,0,1,2,60,22,7,2,A
F00020239,342,0,1,2,5,18,8,3,A
F00020240,342,0,1,2,20,20,10,2,A
F00020242,342,0,1,2,30,18,8,2,A
F00020243,342,0,1,2,40,14,3,1,A
F00020244,342,0,1,2,50,,6,2,A
F00020249,375,0,1,2,10,13,11,2,A
F00020251,375,0,1,2,15,11,12,3,A
F00020252,375,0,1,2,15,14,9,2,A
F00020253,375,0,1,2,20,8,10,1,A
F00020254,375,0,1,2,25,10,9,2,A
F00020255,375,0,1,2,30,17,13,2,A
F00020256,375,0,1,2,40,20,4,1,A
F00020258,375,0,1,2,55,27,1,2,A
F00020262,410,0,1,2,10,5,10,2,A
F00020264,411,0,1,2,10,,3,2,A
F00020267,410,0,1,2,15,12,5,2,A
F00020270,411,0,1,2,15,26,2,1,A
F00020272,410,0,1,2,20,29,0,1,A
F00020274,410,0,1,2,25,14,15,2,A
F00020275,410,0,1,2,30,12,9,2,A
F00020276,411,0,1,2,30,,7,2,A
F00020279,410,0,1,2,30,18,11,3,A
F00020281,411,0,1,2,30,23,2,3,A
F00020282,411,0,1,2,30,,2,2,A
F00020283,411,0,1,2,30,29,2,2,A
F00020284,410,0,1,2,35,31,2,3,A
F00020287,410,0,1,2,50,25,2,1,A
F00020288,410,0,1,2,60,19,12,2,A
F00020290,410,0,1,2,80,27,1,2,A
F00020291,448,0,1,2,5,10,16,2,A
F00020293,448,0,1,2,10,,9,1,A
F00020294,448,0,1,2,15,16,14,2,A
F00020295,448,0,1,2,20,5,14,3,A
F00020297,448,0,1,2,20,13,12,2,A
F00020298,448,0,1,2,20,14,4,2,A
F00020299,448,0,1,2,20,24,3,1,A
F00020300,448,0,1,2,30,,12,2,A
F00020301,448,0,1,2,30,22,8,1,A
F00020302,448,0,1,2,30,25,6,2,A
F00020303,448,0,1,2,30,25,13,2,A
F00020304,448,0,1,2,30,26,5,1,A
F00020305,448,0,1,2,30,27,2,1,A
F00020306,448,0,1,2,40,13,13,2,A
F00020308,448,0,1,2,40,21,12,1,A
F00020310,448,0,1,2,40,28,4,3,A
F00020312,448,0,1,2,50,,2,1,B
F00020313,488,0,1,2,10,,6,1,A
F00020316,489,0,1,2,10,12,8,3,A
F00020317,488,0,1,2,10,14,9,1,A
F00020318,488,0,1,2,10,18,11,2,A
F00020321,488,0,1,2,15,17,17,2,A
F00020323,489,0,1,2,20,19,13,3,A
F00020324,488,0,1,2,20,20,3,1,A
F00020325,488,0,1,2,20,25,2,1,A
F00020331,488,0,1,2,25,30,2,2,A
F00020333,488,0,1,2,30,,15,2,A
F00020334,489,0,1,2,30,,4,2,A
F00020336,488,0,1,2,30,28,4,1,A
F00020337,488,0,1,2,30,33,1,2,A
F00020343,489,0,1,2,40,21,12,3,A
F00020344,488,0,1,2,40,22,9,2,A
F00020346,488,0,1,2,45,27,7,1,A
F00020347,488,0,1,2,50,20,4,2,A
F00020348,488,0,1,2,50,26,3,3,A
F00020352,531,0,1,2,5,12,16,1,A
F00020353,531,0,1,2,5,16,12,1,A
F00020354,531,0,1,2,5,16,16,2,A
F00020356,531,0,1,2,5,18,15,2,A
F00020357,531,0,1,2,5,27,6,3,A
F00020360,531,0,1,2,10,9,18,1,A
F00020361,531,0,1,2,10,10,12,2,A
F00020362,531,0,1,2,10,,18,1,A
F00020363,531,0,1,2,10,21,8,2,A
F00020364,531,0,1,2,10,,6,2,A
F00020365,531,0,1,2,10,24,2,1,A
F00020367,531,0,1,2,15,16,18,1,A
F00020368,531,0,1,2,20,6,8,1,A
F00020370,531,0,1,2,20,16,7,2,A
F00020371,531,0,1,2,20,16,12,1,A
F00020373,531,0,1,2,20,,2,1,A
F00020374,531,0,1,2,25,15,15,3,A
F00020375,531,0,1,2,25,24,4,1,A
F00020378,531,0,1,2,25,32,0,1,A
F00020381,531,0,1,2,30,26,1,2,A
F00020382,531,0,1,2,35,24,6,1,A
F00020383,531,0,1,2,35,27,1,3,A
F00020385,531,0,1,2,40,13,15,2,A
F00020386,531,0,1,2,40,17,15,2,A
F00020388,531,0,1,2,40,26,1,2,A
F00020390,531,0,1,2,45,25,2,2,A
F00020391,531,0,1,2,50,15,13,2,A
F00020395,577,0,1,2,5,15,14,1,A
F00020396,577,0,1,2,5,15,15,2,A
F00020397,577,0,1,2,5,29,3,2,A
F00020398,577,0,1,2,10,,14,2,A
F00020399,577,0,1,2,10,16,10,1,A
F00020401,577,0,1,2,10,22,9,2,A
F00020404,577,0,1,2,20,8,11,1,A
F00020405,577,0,1,2,20,10,9,1,A
F00020406,577,0,1,2,20,11,17,2,A
F00020407,577,0,1,2,20,15,13,1,A
F00020408,577,0,1,2,20,18,11,3,A
F00020412,577,0,1,2,25,8,13,2,A
F00020413,577,0,1,2,25,25,8,2,A
F00020415,577,0,1,2,30,24,8,2,A
F00020418,577,0,1,2,40,24,8,3,A
F00020420,577,0,1,2,40,32,2,3,A
F00020421,577,0,1,2,45,,13,3,A
F00020424,577,0,1,2,50,11,18,2,A
F00020427,577,0,1,2,60,23,9,2,A
F00020428,577,0,1,2,60,29,6,1,A
F00020429,577,0,1,2,70,25,0,2,A
F00020430,625,0,1,2,5,,10,1,A
F00020432,625,0,1,2,10,11,20,3,A
F00020436,626,0,1,2,15,11,16,2,A
F00020438,625,0,1,2,15,22,10,2,A
F00020439,626,0,1,2,20,11,20,3,A
F00020441,625,0,1,2,20,20,5,1,A
F00020442,625,0,1,2,20,23,8,1,A
F00020443,625,0,1,2,20,24,7,2,A
F00020444,625,0,1,2,20,26,0,1,A
F00020447,625,0,1,2,25,28,4,2,A
F00020451,625,0,1,2,30,22,9,1,A
F00020452,625,0,1,2,30,25,7,2,A
F00020454,626,0,1,2,30,27,1,1,A
F00020455,625,0,1,2,30,27,3,3,A
F00020456,625,0,1,2,30,,1,2,A
F00020457,625,0,1,2,30,33,0,2,A
F00020458,626,0,1,2,35,13,19,3,A
F00020460,625,0,1,2,35,19,16,2,A
F00020461,625,0,1,2,40,10,20,2,A
F00020462,625,0,1,2,40,,11,1,A
F00020463,625,0,1,2,40,23,13,2,A
F00020464,626,0,1,2,40,26,3,2,A
F00020468,625,0,1,2,60,15,14,3,A
F00020469,625,0,1,2,60,19,16,1,A
F00020471,625,0,1,2,70,27,4,3,A
F00020472,625,0,1,2,40,,14,2,B
F00020473,626,0,1,2,5,30,2,2,B
F00020475,677,0,1,2,30,15,18,2,A
F00020477,677,0,1,2,10,,11,3,A
F00020478,677,0,1,2,10,20,14,3,A
F00020479,677,0,1,2,10,21,13,2,A
F00020481,677,0,1,2,10,25,16,2,A
F00020484,677,0,1,2,15,9,21,2,A
F00020485,677,0,1,2,15,15,14,1,A
F00020487,677,0,1,2,15,22,14,2,A
F00020489,677,0,1,2,15,30,3,1,A
F00020490,677,0,1,2,20,10,2,1,A
F00020491,677,0,1,2,20,11,15,1,A
F00020494,677,0,1,2,20,16,6,2,A
F00020496,677,0,1,2,20,24,13,1,A
F00020497,677,0,1,2,20,37,1,2,A
F00020499,677,0,1,2,30,31,0,2,A
F00020500,677,0,1,2,40,8,16,3,A
F00020502,677,0,1,2,40,14,17,1,A
F00020505,677,0,1,2,40,19,13,3,A
F00020509,677,0,1,2,40,23,11,3,A
F00020510,677,0,1,2,40,27,0,2,A
F00020513,677,0,1,2,40,35,1,1,A
F00020516,677,0,1,2,50,28,11,3,A
F00020523,731,0,1,2,60,18,22,1,A
F00020524,732,0,1,2,10,12,0,2,A
F00020527,732,0,1,2,10,27,7,1,A
F00020529,731,0,1,2,15,,7,2,A
F00020535,731,0,1,2,20,24,8,1,A
F00020536,731,0,1,2,25,29,12,3,A
F00020538,731,0,1,2,30,13,16,2,A
F00020539,732,0,1,2,30,19,8,2,A
F00020540,732,0,1,2,30,23,4,3,A
F00020542,732,0,1,2,30,34,0,2,A
F00020543,732,0,1,2,30,34,6,2,A
F00020545,731,0,1,2,40,11,22,2,A
F00020548,732,0,1,2,40,27,7,1,A
F00020549,732,0,1,2,40,27,12,3,A
F00020550,732,0,1,2,40,38,0,3,A
F00020553,731,0,1,2,60,28,10,1,A
F00020554,732,0,1,2,60,38,0,2,A
F00020555,731,0,1,2,60,41,1,3,A
F00020557,731,0,1,2,90,35,0,3,A
F00020558,732,0,1,2,10,15,7,2,B
F00020560,789,0,1,2,5,19,4,2,A
F00020561,789,0,1,2,5,23,10,2,A
F00020562,790,0,1,2,5,29,1,3,A
F00020564,789,0,1,2,10,38,1,2,A
F00020565,789,0,1,2,15,16,21,1,A
F00020566,790,0,1,2,15,21,19,1,A
F00020567,790,0,1,2,15,26,5,1,A
F00020568,790,0,1,2,15,30,3,3,A
F00020570,790,0,1,2,20,16,13,2,A
F00020571,790,0,1,2,20,,8,1,A
F00020572,790,0,1,2,20,23,3,1,A
F00020573,789,0,1,2,20,23,16,2,A
F00020575,789,0,1,2,20,24,15,1,A
F00020576,789,0,1,2,20,25,18,2,A
F00020579,789,0,1,2,20,28,11,2,A
F00020581,789,0,1,2,25,17,18,3,A
F00020582,790,0,1,2,25,23,18,3,A
F00020583,789,0,1,2,30,11,20,2,A
F00020584,789,0,1,2,30,12,21,1,A
F00020588,790,0,1,2,30,19,6,1,A
F00020589,789,0,1,2,30,22,18,2,A
F00020590,790,0,1,2,30,24,10,2,A
F00020592,789,0,1,2,30,27,10,1,A
F00020593,789,0,1,2,30,29,6,3,A
F00020594,789,0,1,2,30,30,14,2,A
F00020596,789,0,1,2,40,16,14,2,A
F00020598,789,0,1,2,40,25,10,2,A
F00020599,789,0,1,2,40,26,7,1,A
F00020600,790,0,1,2,40,34,0,3,A
F00020601,790,0,1,2,45,20,18,1,A
F00020602,790,0,1,2,50,17,20,3,A
F00020603,790,0,1,2,50,20,16,3,A
F00020604,790,0,1,2,50,,17,1,A
F00020605,789,0,1,2,50,,9,1,A
F00020606,790,0,1,2,50,30,7,2,A
F00020607,790,0,1,2,60,12,11,2,A
F00020608,789,0,1,2,60,20,8,2,A
F00020614,851,0,1,2,90,,19,1,A
F00020617,850,0,1,2,5,14,19,3,A
F00020618,851,0,1,2,10,8,17,2,A
F00020622,851,0,1,2,10,20,13,1,A
F00020625,851,0,1,2,15,7,24,3,A
F00020626,851,0,1,2,15,13,23,3,A
F00020627,851,0,1,2,15,15,17,2,A
F00020628,851,0,1,2,15,18,20,2,A
F00020630,851,0,1,2,20,10,19,2,A
F00020631,851,0,1,2,20,15,1,2,A
F00020632,851,0,1,2,20,15,10,2,A
F00020633,851,0,1,2,20,17,18,3,A
F00020634,851,0,1,2,20,18,8,2,A
F00020635,851,0,1,2,20,20,17,2,A
F00020636,851,0,1,2,20,21,18,1,A
F00020639,851,0,1,2,20,24,12,1,A
F00020640,851,0,1,2,20,31,1,1,A
F00020641,851,0,1,2,20,33,4,1,A
F00020642,851,0,1,2,25,36,1,3,A
F00020643,851,0,1,2,30,5,4,2,A
F00020645,851,0,1,2,30,19,15,2,A
F00020647,851,0,1,2,30,33,1,3,A
F00020650,851,0,1,2,40,16,12,3,A
F00020651,851,0,1,2,40,16,14,1,A
F00020652,851,0,1,2,40,18,8,2,A
F00020656,851,0,1,2,40,35,8,2,A
F00020657,851,0,1,2,40,36,0,2,A
F00020659,850,0,1,2,40,40,5,1,A
F00020660,851,0,1,2,45,7,19,3,A
F00020661,851,0,1,2,45,21,19,2,A
F00020662,851,0,1,2,45,33,1,1,A
F00020666,851,0,1,2,55,24,13,1,A
F00020667,851,0,1,2,55,28,12,2,A
F00020668,850,0,1,2,60,25,12,2,A
F00020669,851,0,1,2,60,28,10,2,A
F00020670,851,0,1,2,60,39,1,2,A
F00020671,851,0,1,2,80,,12,2,A
F00020672,851,0,1,2,40,20,9,2,B
F00020674,851,0,1,2,15,32,9,1,B
F00020675,915,0,1,2,5,12,20,3,A
F00020677,915,0,1,2,5,23,10,2,A
F00020679,915,0,1,2,10,9,22,2,A
F00020681,916,0,1,2,10,17,17,1,A
F00020682,916,0,1,2,10,17,25,3,A
F00020683,915,0,1,2,10,22,15,1,A
F00020684,915,0,1,2,10,29,10,1,A
F00020686,915,0,1,2,15,14,20,2,A
F00020687,915,0,1,2,15,16,20,1,A
F00020689,916,0,1,2,15,,15,2,A
F00020690,915,0,1,2,15,28,7,3,A
F00020691,916,0,1,2,15,40,1,1,A
F00020693,915,0,1,2,20,12,22,1,A
F00020697,916,0,1,2,20,18,11,1,A
F00020699,915,0,1,2,20,26,6,1,A
F00020700,916,0,1,2,20,26,8,1,A
F00020702,915,0,1,2,20,28,10,2,A
F00020704,915,0,1,2,20,31,6,2,A
F00020705,915,0,1,2,20,39,4,2,A
F00020706,915,0,1,2,20,40,0,2,A
F00020709,915,0,1,2,25,,7,3,A
F00020712,916,0,1,2,25,27,5,2,A
F00020715,915,0,1,2,30,14,24,1,A
F00020716,916,0,1,2,30,30,2,1,A
F00020717,916,0,1,2,35,24,2,2,A
F00020718,916,0,1,2,40,16,22,2,A
F00020719,916,0,1,2,40,20,7,1,A
F00020721,915,0,1,2,40,,25,3,A
F00020726,915,0,1,2,40,32,10,2,A
F00020729,916,0,1,2,50,17,22,1,A
F00020732,915,0,1,2,50,29,10,2,A
F00020734,916,0,1,2,50,34,6,2,A
F00020735,915,0,1,2,60,,25,1,A
F00020737,915,0,1,2,60,19,7,2,A
F00020739,915,0,1,2,60,25,6,1,A
F00020740,916,0,1,2,60,30,4,2,A
F00020741,915,0,1,2,60,37,0,2,A
F00020742,916,0,1,2,80,24,16,2,A
F00020745,984,0,1,2,5,,20,2,A
F00020746,984,0,1,2,5,18,20,3,A
F00020747,984,0,1,2,5,20,18,3,A
F00020750,984,0,1,2,10,20,16,3,A
F00020752,984,0,1,2,10,20,20,1,A
F00020753,984,0,1,2,10,25,8,3,A
F00020758,984,0,1,2,15,19,18,2,A
F00020759,984,0,1,2,15,20,19,3,A
F00020760,984,0,1,2,15,22,16,2,A
F00020761,984,0,1,2,20,,23,2,A
F00020762,984,0,1,2,20,14,20,1,A
F00020763,984,0,1,2,20,16,16,1,A
F00020764,984,0,1,2,20,19,2,3,A
F00020765,984,0,1,2,20,23,18,1,A
F00020767,984,0,1,2,20,26,8,2,A
F00020770,984,0,1,2,20,35,7,2,A
F00020771,984,0,1,2,25,26,13,2,A
F00020772,984,0,1,2,30,12,20,1,A
F00020773,984,0,1,2,30,16,24,2,A
F00020774,984,0,1,2,30,,6,2,A
F00020775,984,0,1,2,30,27,15,2,A
F00020777,984,0,1,2,40,15,23,1,A
F00020778,984,0,1,2,40,15,26,2,A
F00020782,984,0,1,2,50,27,8,3,A
F00020783,984,0,1,2,60,29,19,3,A
F00020784,984,0,1,2,60,32,8,1,A
F00020785,984,0,1,2,60,37,1,2,A
F00020788,984,0,1,2,30,30,9,1,B
F00020789,984,0,1,2,10,12,26,2,B
F00020790,984,0,1,2,45,23,15,3,B
F00020791,984,0,1,2,60,42,2,3,B
F00020794,1056,0,1,2,10,11,14,1,A
F00020795,1056,0,1,2,10,12,25,2,A
F00020798,1056,0,1,2,10,20,22,1,A
F00020799,1056,0,1,2,10,21,15,3,A
F00020800,1056,0,1,2,10,21,20,1,A
F00020801,1056,0,1,2,10,35,5,2,A
F00020803,1056,0,1,2,15,18,19,3,A
F00020804,1056,0,1,2,15,22,12,1,A
F00020805,1056,0,1,2,15,23,15,2,A
F00020809,1056,0,1,2,20,16,26,3,A
F00020810,1056,0,1,2,20,23,12,1,A
F00020814,1056,0,1,2,20,29,9,3,A
F00020815,1056,0,1,2,20,31,2,1,A
F00020818,1056,0,1,2,20,37,9,2,A
F00020819,1056,0,1,2,20,38,1,1,A
F00020820,1056,0,1,2,25,19,18,1,A
F00020821,1056,0,1,2,25,21,15,2,A
F00020823,1056,0,1,2,25,27,10,2,A
F00020825,1056,0,1,2,30,10,23,2,A
F00020826,1056,0,1,2,30,,27,2,A
F00020828,1056,0,1,2,30,30,12,2,A
F00020830,1056,0,1,2,30,40,5,2,A
F00020831,1056,0,1,2,40,5,15,2,A
F00020832,1056,0,1,2,40,8,20,1,A
F00020834,1056,0,1,2,40,,24,2,A
F00020835,1056,0,1,2,40,16,4,2,A
F00020837,1056,0,1,2,40,23,14,1,A
F00020839,1056,0,1,2,40,29,14,3,A
F00020840,1056,0,1,2,40,30,7,1,A
F00020842,1056,0,1,2,40,38,3,1,A
F00020843,1056,0,1,2,45,21,19,2,A
F00020845,1056,0,1,2,50,35,4,2,A
F00020849,1056,0,1,2,60,,1,1,A
F00020850,1056,0,1,2,75,41,0,2,A
F00020853,1056,0,1,2,30,32,7,1,B
F00020855,1132,0,1,2,15,20,19,2,A
F00020857,1132,0,1,2,30,14,25,3,A
F00020858,1132,0,1,2,10,7,16,2,A
F00020861,1132,0,1,2,10,16,26,2,A
F00020862,1132,0,1,2,10,,12,3,A
F00020866,1132,0,1,2,15,25,11,2,A
F00020868,1132,0,1,2,20,12,26,2,A
F00020869,1132,0,1,2,20,16,12,1,A
F00020871,1132,0,1,2,20,20,19,1,A
F00020872,1132,0,1,2,20,22,17,1,A
F00020874,1132,0,1,2,20,26,10,1,A
F00020875,1132,0,1,2,20,27,16,1,A
F00020876,1132,0,1,2,20,28,11,2,A
F00020881,1132,0,1,2,20,40,6,2,A
F00020885,1132,0,1,2,25,35,6,2,A
F00020887,1132,0,1,2,30,23,25,2,A
F00020888,1132,0,1,2,30,25,18,3,A
F00020889,1132,0,1,2,30,28,12,2,A
F00020890,1132,0,1,2,30,29,9,3,A
F00020891,1132,0,1,2,30,36,3,3,A
F00020894,1132,0,1,2,40,22,2,2,A
F00020896,1132,0,1,2,40,,5,1,A
F00020897,1132,0,1,2,40,40,3,2,A
F00020901,1132,0,1,2,60,17,17,2,A
F00020902,1132,0,1,2,60,33,9,1,A
F00020904,1132,0,1,2,70,37,5,3,A
F00020906,1132,0,1,2,30,39,6,2,B
F00020909,1132,0,1,2,30,20,8,3,B
F00020911,1212,0,1,2,5,10,19,1,A
F00020912,1212,0,1,2,5,10,21,2,A
F00020914,1212,0,1,2,5,29,13,3,A
F00020915,1212,0,1,2,10,11,28,1,A
F00020916,1212,0,1,2,10,13,29,2,A
F00020919,1212,0,1,2,10,21,17,1,A
F00020921,1212,0,1,2,10,,12,2,A
F00020922,1212,0,1,2,10,30,3,1,A
F00020923,1212,0,1,2,15,22,12,1,A
F00020924,1212,0,1,2,15,25,18,1,A
F00020925,1212,0,1,2,15,28,12,1,A
F00020926,1212,0,1,2,15,31,8,1,A
F00020927,1212,0,1,2,15,,10,2,A
F00020928,1212,0,1,2,20,12,26,2,A
F00020931,1212,0,1,2,20,32,3,1,A
F00020932,1212,0,1,2,20,32,7,3,A
F00020933,1212,0,1,2,20,32,10,1,A
F00020934,1212,0,1,2,20,33,7,3,A
F00020937,1212,0,1,2,20,40,6,1,A
F00020938,1212,0,1,2,25,12,28,2,A
F00020941,1212,0,1,2,30,11,27,3,A
F00020942,1212,0,1,2,30,18,15,2,A
F00020943,1212,0,1,2,30,20,21,1,A
F00020948,1212,0,1,2,30,42,2,3,A
F00020950,1212,0,1,2,40,17,26,2,A
F00020951,1212,0,1,2,40,21,19,1,A
