"Severity","Safety_Score","Days_Since_Inspection","Total_Safety_Complaints","Control_Metric","Turbulence_In_gforces","Cabin_Temperature","Accident_Type_Code","Max_Elevation","Violations","Adverse_Weather_Metric","Accident_ID"
"Highly_Fatal_And_Damaging",32.5114155251142,12,33,75.2506836827712,0.319719437432383,79.97,3,35683.7717435303,0,0.177623324826473,7839
"Significant_Damage_And_Serious_Injuries",62.6940639269406,7,20,46.9462169553327,0.451345834835918,87.43,3,38242.1306477436,1,0.190706009318853,4732
"Significant_Damage_And_Serious_Injuries",49.1780821917808,11,1,79.7629899726527,0.295197259285972,82.19,3,26346.5048146761,1,0.131340504997494,8209
"Significant_Damage_And_Serious_Injuries",53.013698630137,9,16,86.8277119416591,0.276805625676163,78.43,6,48317.9303453667,2,0.0117574692248208,6517
"Significant_Damage_And_Serious_Injuries",42.8767123287671,12,10,62.0328167730173,0.345684096646231,75.84,4,17267.0045345224,2,0.0317004518773675,6739
"Minor_Damage_And_Injuries",54.7945205479452,12,1,80.4010938924339,0.262380815001803,80.76,7,25119.2421101637,3,0.00234866035558456,11536
"Minor_Damage_And_Injuries",52.3744292237443,13,1,65.4512306289882,0.311785791561485,77.8,2,28824.4073267722,1,0.3880237886808,1415
"Minor_Damage_And_Injuries",61.324200913242,10,1,61.2579762989973,0.395449693472773,81.76,2,30028.2840811135,2,0.405867133723055,3229
"Significant_Damage_And_Serious_Injuries",87.4885844748858,3,2,39.8814949863264,0.52960043274432,80.15,7,26661.0134029026,3,0.00241405163548066,10139
"Significant_Damage_And_Fatalities",42.5570776255708,19,9,82.8623518687329,0.371648755860079,81.62,7,17377.6273066295,2,0.00155927424481951,2829
"Significant_Damage_And_Serious_Injuries",53.1050228310502,12,10,41.6134913400182,0.621197980526505,82.96,5,30068.6765992829,2,0.0210028454861726,9544
"Significant_Damage_And_Serious_Injuries",43.4246575342466,12,1,62.0328167730173,0.430429859358096,79.67,3,23952.5525780103,1,0.120344519294226,4272
"Minor_Damage_And_Injuries",70.5479452054795,7,3,70.0546946216956,0.381746123332131,80.71,6,36841.5011117076,4,0.00866866493725363,6768
"Highly_Fatal_And_Damaging",21.4611872146119,15,1,62.7164995442115,0.314670753696357,80.55,4,28986.6574792039,2,0.0527156406454591,4533
"Minor_Damage_And_Injuries",45.296803652968,15,18,83.8195077484048,0.395810313739632,77.07,2,40679.5715501571,3,0.552348029450647,4866
"Highly_Fatal_And_Damaging",14.4748858447489,17,1,70.464904284412,0.2061240533718,77.36,7,33693.9126926562,2,0.00328719609481451,6202
"Highly_Fatal_And_Damaging",56.6666666666667,11,6,55.9708295350957,0.455673278038226,78.1,2,35070.3331931138,1,0.475053302343132,5061
"Significant_Damage_And_Serious_Injuries",76.3926940639269,3,10,51.8231540565178,0.606412549585286,79.03,7,34887.2172055117,1,0.00297265410884441,9007
"Significant_Damage_And_Serious_Injuries",23.6986301369863,18,7,80.4466727438469,0.308900829426614,79.98,6,40445.1366875436,3,0.0100247500426134,7765
"Highly_Fatal_And_Damaging",22.0091324200913,15,5,65.3600729261623,0.342799134511359,77.87,1,26397.2031206751,2,0.973442982439142,7254
"Significant_Damage_And_Serious_Injuries",33.6986301369863,15,6,69.644484958979,0.32080129823296,81.3,3,38350.7195579992,1,0.191468099821186,2830
"Highly_Fatal_And_Damaging",65.3424657534246,1,19,77.848678213309,0.361190768121168,79.65,2,31661.6288095643,2,0.429534515417133,5430
"Minor_Damage_And_Injuries",45.9817351598173,15,8,67.0920692798541,0.383549224666426,79.72,7,41508.6458682606,1,0.0038460374795458,11617
"Significant_Damage_And_Serious_Injuries",36.7123287671233,14,0,57.5205104831358,0.488850342589253,76.12,3,27657.1910935633,5,0.137332930641688,2825
"Significant_Damage_And_Fatalities",50.0456621004566,16,14,68.049225159526,0.547992066354129,81.1,1,34349.7064689016,4,1.26276880923123,5638
"Significant_Damage_And_Serious_Injuries",34.8401826484018,14,13,62.0783956244303,0.490292823656689,81.02,1,29601.0780584221,2,1.0902659809403,2230
"Significant_Damage_And_Fatalities",35.0228310502283,11,5,43.0720145852325,0.518421204471691,80.85,2,26637.5953196341,1,0.358545587133914,5644
"Significant_Damage_And_Fatalities",25.4794520547945,14,12,38.9699179580674,0.740563288856834,79.92,1,48583.5486330922,3,1.79007413943917,12335
"Minor_Damage_And_Injuries",46.2557077625571,15,17,68.5961713764813,0.502553912729895,79.06,3,38011.0212226692,2,0.189062380253031,1430
"Significant_Damage_And_Serious_Injuries",36.4840182648402,14,6,62.1239744758432,0.427905517490083,80.25,3,38783.2524015665,2,0.193246982899245,12339
"Significant_Damage_And_Fatalities",8.53881278538813,19,9,54.0109389243391,0.551598269022719,78.9,1,33143.9853063049,3,1.21789625360354,3956
"Highly_Fatal_And_Damaging",61.4155251141552,10,1,52.4156791248861,0.472261810313739,80.84,2,38406.931881458,1,0.518441261968944,2099
"Minor_Damage_And_Injuries",50.9132420091324,13,0,70.6016408386509,0.361190768121168,78.78,5,26501.859027862,2,0.0183562908562267,1968
"Highly_Fatal_And_Damaging",9.08675799086758,18,19,79.5806745670009,0.393285971871619,86.02,3,37011.9975236405,2,0.185100239617324,1751
"Highly_Fatal_And_Damaging",25.2511415525114,14,5,63.9015496809481,0.551958889289578,74.74,4,45857.9659867691,2,0.0827860671099331,1358
"Significant_Damage_And_Fatalities",8.53881278538813,19,2,44.3938012762078,0.400858997475658,81.14,4,18616.7267586299,1,0.034593326232667,11856
"Significant_Damage_And_Serious_Injuries",32.8767123287671,15,1,82.9535095715588,0.18052001442481,79.52,3,29033.7904189909,2,0.145447149829291,4541
"Highly_Fatal_And_Damaging",26.3470319634703,14,3,89.1066545123063,0.275002524341868,79.71,4,25541.049553423,1,0.0466439852917615,8920
"Highly_Fatal_And_Damaging",12.4657534246575,18,1,75.432999088423,0.327292463036423,82.4,6,34952.1271101988,1,0.00857106248144046,1821
"Significant_Damage_And_Fatalities",38.7671232876712,10,2,51.8231540565178,0.523830508474576,80.13,1,25631.3457142277,1,0.948341399376559,2136
"Significant_Damage_And_Fatalities",54.7488584474886,15,4,64.5852324521422,0.289787955283087,78.6,7,23792.1086071282,2,0.00253387800847633,2137
"Significant_Damage_And_Fatalities",51.9178082191781,6,0,53.9197812215132,0.476589253516048,79.97,4,28604.1783965419,2,0.0539003607023165,10179
"Highly_Fatal_And_Damaging",32.9680365296804,12,14,63.6736554238833,0.32116191849982,76.56,1,32800.8368678312,0,1.2138584565258,7406
"Minor_Damage_And_Injuries",45.0684931506849,15,0,81.8140382862352,0.351454020915975,78.63,6,42493.8649575514,2,0.0105518124805448,12095
"Highly_Fatal_And_Damaging",30.4109589041096,12,1,89.1066545123063,0.19133862243058,80.98,4,23086.0226940907,3,0.0426371192652351,7989
"Minor_Damage_And_Injuries",56.9406392694064,11,33,72.4703737465816,0.273560043274432,80.09,2,32861.2768383276,1,0.444553307539715,11020
"Significant_Damage_And_Serious_Injuries",42.2374429223744,12,9,57.7028258887876,0.304573386224305,78.46,2,41703.4532879954,4,0.566711946616045,4596
"Highly_Fatal_And_Damaging",35.4337899543379,18,17,47.0829535095716,0.351454020915975,78.76,2,41045.6940016465,2,0.553451830919128,5718
"Highly_Fatal_And_Damaging",23.0593607305936,14,22,50.2278942570647,0.444854670032455,80.19,4,39646.0018104717,3,0.0731732009419454,6515
"Significant_Damage_And_Serious_Injuries",59.634703196347,14,4,56.1531449407475,0.4506245943022,75.4,7,45649.8132732537,2,0.00412999471383646,2391
"Significant_Damage_And_Serious_Injuries",36.5753424657534,14,5,57.6116681859617,0.488850342589253,79.61,3,33896.5116891607,2,0.168586748894355,6865
"Significant_Damage_And_Serious_Injuries",44.0639269406393,12,14,66.7730173199635,0.344602235845654,79.17,1,17807.7400752802,1,0.636699054619635,10435
"Highly_Fatal_And_Damaging",34.0639269406393,18,18,31.0847766636281,0.777707176343311,84.87,6,31702.3296639883,2,0.00765408891041451,6115
"Highly_Fatal_And_Damaging",37.4885844748858,10,6,76.8915223336372,0.28870609448251,80.96,5,19325.7037704099,1,0.0133018956111364,7309
"Highly_Fatal_And_Damaging",24.1552511415525,14,3,80.9936189608022,0.312507032095204,76.48,4,27179.0519600046,3,0.0503285634074819,7588
"Minor_Damage_And_Injuries",42.1004566210046,12,8,55.2415679124886,0.578644789037144,77.45,2,29989.7501979184,3,0.404401762084286,1255
"Significant_Damage_And_Fatalities",69.9543378995434,11,7,79.7174111212398,0.230285611251352,77.93,2,8232.84365471706,2,0.0957534182118543,3866
"Significant_Damage_And_Fatalities",15.296803652968,17,0,49.9544211485871,0.397252794807068,79.81,7,48416.0267229689,3,0.00440429373420935,11300
"Minor_Damage_And_Injuries",38.2191780821918,14,22,56.9735642661805,0.513011900468806,86.43,2,36933.8446810816,1,0.502390494468767,1975
"Minor_Damage_And_Injuries",57.1232876712329,11,39,74.7493163172288,0.467213126577713,77.98,2,44574.0627231152,3,0.603171246338649,862
"Highly_Fatal_And_Damaging",23.4246575342466,15,0,62.5341841385597,0.36046952758745,78.59,7,23543.5817988608,3,0.00213992086633605,4676
"Minor_Damage_And_Injuries",51.0502283105023,10,1,45.3965360072927,0.699813198701766,76.01,6,24084.887315452,0,0.00609428775687228,6024
"Significant_Damage_And_Fatalities",37.4885844748858,10,2,52.5979945305378,0.335226108907321,77.16,4,32995.4366192001,0,0.0598313484459099,10353
"Significant_Damage_And_Serious_Injuries",50.7762557077626,10,5,68.8240656335461,0.198911648034619,79.52,1,36028.4975935607,0,1.34320667540424,2279
"Significant_Damage_And_Serious_Injuries",36.8493150684931,14,7,68.1859617137648,0.35686332491886,77.1,3,12854.0456631636,2,0.0693979507759365,7785
"Highly_Fatal_And_Damaging",53.2420091324201,16,4,46.2625341841386,0.606412549585286,76.79,4,31812.0039865495,1,0.0585884246430177,9957
"Minor_Damage_And_Injuries",42.283105022831,16,0,64.4940747493163,0.345684096646231,76.36,5,36324.9430018409,2,0.0242450616027844,11813
"Significant_Damage_And_Serious_Injuries",33.4246575342466,15,11,66.0437556973564,0.35686332491886,77.04,3,19873.2824053568,2,0.0984961040817364,6410
"Highly_Fatal_And_Damaging",30.4109589041096,12,6,74.9316317228806,0.282936170212766,79.68,3,40645.2943744561,1,0.202521398591503,3288
"Highly_Fatal_And_Damaging",56.4383561643835,11,7,48.4958979033728,0.560613775694194,75.88,2,45903.4682004767,0,0.627074277696416,3779
"Significant_Damage_And_Serious_Injuries",46.1643835616438,11,0,60.3008204193255,0.524191128741435,83.24,3,40979.5754532752,1,0.205286208938162,6228
"Highly_Fatal_And_Damaging",30.4109589041096,12,1,94.0747493163172,0.229203750450775,78.79,1,43939.2494142495,0,1.59744114351771,7873
"Minor_Damage_And_Injuries",41.9178082191781,12,4,51.2762078395624,0.522748647673999,83.76,3,24604.4655931727,2,0.12209492649413,2166
"Minor_Damage_And_Injuries",22.8767123287671,21,1,67.9580674567001,0.324046880634692,83.25,5,36228.3812559605,3,0.0251101485805745,4339
"Minor_Damage_And_Injuries",28.4931506849315,20,22,58.3865086599818,0.404104579877389,77.27,6,38017.7118627644,3,0.0103007561471358,10033
"Significant_Damage_And_Serious_Injuries",52.283105022831,9,11,77.5296262534184,0.31394951316264,82.88,3,41468.3975005761,2,0.204025292477825,10107
"Minor_Damage_And_Injuries",42.0091324200913,16,13,81.0391978122151,0.226679408582762,79.66,2,22102.0385431341,2,0.299887442870648,9727
"Minor_Damage_And_Injuries",29.5433789954338,20,22,66.5907019143118,0.499308330328164,77.64,1,36873.0707665609,3,1.35839613360227,8787
"Highly_Fatal_And_Damaging",68.9954337899543,11,12,40.5195989061076,0.693322033898305,76.63,2,31925.2755538881,2,0.433461888131798,3598
"Significant_Damage_And_Serious_Injuries",37.5799086757991,14,6,61.3035551504102,0.391482870537324,81.57,3,32874.2637561158,1,0.163199733689906,5513
"Minor_Damage_And_Injuries",30.9132420091324,16,4,45.897903372835,0.557728813559322,80.16,6,32986.7833036824,3,0.00811790790848975,8988
"Minor_Damage_And_Injuries",56.62100456621,12,20,74.7493163172288,0.315391994230076,83.15,2,20600.5849948309,4,0.278446237781689,9165
"Significant_Damage_And_Serious_Injuries",46.5753424657534,11,2,53.6007292616226,0.492817165524703,78.73,3,35380.6350123692,0,0.175837529631438,1409
"Minor_Damage_And_Injuries",27.1232876712329,17,3,52.3701002734731,0.37489433826181,83.72,1,27379.9200368358,0,0.992974229396275,12166
"Minor_Damage_And_Injuries",37.3972602739726,14,0,56.517775752051,0.324768121168409,77.89,2,34936.6263297196,2,0.47115359277493,9932
"Minor_Damage_And_Injuries",59.9543378995434,10,1,64.8131267092069,0.175471330688784,77.31,2,40754.7183275228,2,0.551040805007,9693
"Significant_Damage_And_Serious_Injuries",38.310502283105,13,54,71.2397447584321,0.249759105661738,82.45,3,51049.3801500284,1,0.257153813877754,1517
"Highly_Fatal_And_Damaging",29.4063926940639,13,14,74.0656335460346,0.215500180310133,81.59,4,37066.9622418898,2,0.0671493086101149,1369
"Highly_Fatal_And_Damaging",26.4840182648402,14,2,79.3983591613491,0.294836639019113,84.78,3,46445.7090961569,2,0.232873361874262,7909
"Significant_Damage_And_Serious_Injuries",33.3333333333333,15,2,64.2661804922516,0.386434186801298,78.67,6,33651.5805229688,3,0.00899035486393975,2142
"Significant_Damage_And_Fatalities",67.5342465753425,12,6,68.049225159526,0.158882798413271,78.22,1,26340.2994819596,2,0.979178721893077,901
"Significant_Damage_And_Fatalities",64.8858447488584,13,7,62.306289881495,0.381024882798413,86.4,7,18272.7284846477,4,0.00166863062454567,3423
"Highly_Fatal_And_Damaging",28.7214611872146,13,2,62.7620783956244,0.286181752614497,84.41,4,37967.5513248833,2,0.069603155796592,1377
"Highly_Fatal_And_Damaging",21.2785388127854,15,0,63.8103919781222,0.556286332491886,79.58,4,28162.0204173235,2,0.0515852646711956,468
"Highly_Fatal_And_Damaging",30,13,0,66.6818596171377,0.306376487558601,78.21,4,51474.8711787021,4,0.0979063303069243,3148
"Highly_Fatal_And_Damaging",44.4748858447489,15,1,55.6061987237922,0.338471691309052,81.05,2,47892.2985522238,3,0.648151778941762,7921
"Significant_Damage_And_Serious_Injuries",39.7260273972603,13,7,73.1084776663628,0.306015867291742,79.99,3,21426.8330244566,2,0.107090687819435,539
"Significant_Damage_And_Fatalities",12.6940639269406,18,12,55.3783044667274,0.421414352686621,79.03,4,33107.0646128733,3,0.0604794899831926,7822
"Highly_Fatal_And_Damaging",52.1004566210046,6,7,61.3035551504102,0.656538766678687,79.49,4,32578.5943530981,2,0.0602230539580057,9171
"Highly_Fatal_And_Damaging",33.7442922374429,11,2,59.9817684594348,0.360830147854309,84.72,7,25794.580871847,2,0.00243243998136578,6480
"Highly_Fatal_And_Damaging",62.5570776255708,10,6,41.5223336371923,0.61939487919221,78.27,4,46296.737183495,3,0.085541759229966,11895
"Significant_Damage_And_Fatalities",59.8173515981735,14,5,92.9352780309936,0.162489001081861,80.44,7,45084.6916396853,3,0.00395990332883062,970
"Significant_Damage_And_Serious_Injuries",45.7990867579909,11,3,71.7866909753874,0.444133429498738,82.74,2,42766.6389720871,1,0.577778976533685,1675
"Significant_Damage_And_Serious_Injuries",34.4748858447488,15,7,59.7538742023701,0.267790119004688,76.49,6,40238.3320935957,3,0.0100253470599817,9718
"Highly_Fatal_And_Damaging",44.337899543379,15,3,49.4530537830446,0.534649116480346,76.86,2,30701.4903580148,1,0.415919626722151,11728
"Highly_Fatal_And_Damaging",31.5981735159817,12,2,80.6745670009116,0.264183916336098,80.95,1,14957.1522640326,3,0.602998606866232,9343
"Minor_Damage_And_Injuries",46.3926940639269,15,9,61.485870556062,0.451345834835918,81.71,2,32272.8250191819,2,0.436765191481662,12350
"Minor_Damage_And_Injuries",33.7442922374429,18,5,54.3755697356427,0.25264406779661,78.95,4,30448.4700050566,2,0.055607103600453,1320
"Significant_Damage_And_Serious_Injuries",51.1872146118721,10,11,66.3172288058341,0.395449693472773,77.53,3,21075.5657424354,0,0.104226104747835,6830
"Highly_Fatal_And_Damaging",30.5936073059361,12,0,67.0464904284412,0.462885683375405,79.61,5,41373.2348849062,3,0.0273168021552321,6134
"Significant_Damage_And_Serious_Injuries",60.1826484018265,7,14,67.4567000911577,0.29591849981969,80.03,3,32301.4341762744,2,0.161099598375108,6614
"Highly_Fatal_And_Damaging",40.2739726027397,9,10,56.7912488605287,0.293033537684818,83.32,6,26044.9115519259,1,0.00666297067036872,2050
"Significant_Damage_And_Fatalities",7.76255707762557,19,6,49.8632634457612,0.470458708979445,78.9,4,32187.5437770809,2,0.0586688995339389,9246
"Significant_Damage_And_Serious_Injuries",36.1643835616438,14,5,71.9234275296263,0.351454020915975,75.39,6,21411.0209069077,4,0.0053353160716145,11690
"Significant_Damage_And_Serious_Injuries",28.5844748858447,16,5,66.9097538742024,0.357223945185719,79.72,6,39133.5779449397,1,0.00972433733835452,11946
"Significant_Damage_And_Serious_Injuries",35.7990867579909,14,10,62.9443938012762,0.379582401730977,81.02,3,43575.4601071291,1,0.215610803030912,6703
"Significant_Damage_And_Serious_Injuries",19.4063926940639,19,0,59.9817684594348,0.508323836999639,78.46,3,35769.5193950316,0,0.18052770276599,5523
"Highly_Fatal_And_Damaging",39.2694063926941,10,0,72.151321786691,0.273199423007573,78.68,4,17496.9718028607,2,0.0311584829016707,8805
"Highly_Fatal_And_Damaging",25.6164383561644,14,2,62.1695533272562,0.314670753696357,78.09,4,19518.5621631503,2,0.0363976969306029,5673
"Highly_Fatal_And_Damaging",24.6118721461187,14,4,69.1431175934367,0.46829498737829,82.45,6,31346.7953386373,3,0.00790084165239737,3937
"Minor_Damage_And_Injuries",27.4885844748858,20,17,72.6526891522334,0.19494482509917,77.13,7,30271.1947677453,3,0.00262762684497754,11
"Significant_Damage_And_Serious_Injuries",46.4840182648402,11,1,77.9854147675479,0.384631085467003,78,6,40674.112655783,1,0.0102595489014044,8318
"Significant_Damage_And_Serious_Injuries",39.4977168949772,13,6,78.0309936189608,0.245792282726289,77.83,5,41991.870913776,2,0.028569420903981,8096
"Significant_Damage_And_Serious_Injuries",20.5022831050228,19,3,66.40838650866,0.42177497295348,82.2,3,24122.306625314,2,0.120503074811362,6867
"Highly_Fatal_And_Damaging",10.8675799086758,18,0,80.6289881494986,0.245792282726289,78.33,4,30094.0892361481,2,0.0547403831070529,9287
"Significant_Damage_And_Serious_Injuries",49.8173515981735,10,11,70.1458523245214,0.474425531914894,79,3,20637.7837001384,2,0.101597940187577,671
"Significant_Damage_And_Serious_Injuries",65.8904109589041,9,2,56.7000911577028,0.777707176343311,78.9,7,27551.1035270287,2,0.00240964361071784,11290
"Highly_Fatal_And_Damaging",31.4611872146119,12,2,62.7164995442115,0.335226108907321,80.53,1,23454.2840475312,2,0.859539949194424,9360
