ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467130,Female,Yes,29,No,Homemaker,,High,3.0,Cat_3,A
465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,C
463155,Female,No,38,Yes,Engineer,,Low,1.0,Cat_6,D
459651,Male,Yes,87,Yes,Lawyer,,Low,1.0,Cat_6,B
459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0,Cat_2,A
466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
461543,Male,No,31,No,Artist,3.0,Low,2.0,Cat_6,A
459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,C
459864,Female,Yes,70,No,Artist,,High,2.0,Cat_6,A
460441,Male,No,31,No,Healthcare,,Low,4.0,Cat_6,B
461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0,Cat_6,D
462755,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,D
465098,Female,No,41,Yes,Artist,1.0,Low,,Cat_4,A
459872,Male,Yes,68,No,Entertainment,4.0,Average,2.0,Cat_6,A
462053,Male,Yes,28,Yes,Artist,,Low,2.0,Cat_6,B
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_3,D
465079,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
467697,Female,No,39,Yes,Healthcare,0.0,Low,1.0,Cat_6,A
466555,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0,Cat_4,A
461390,Female,Yes,70,Yes,Artist,0.0,High,2.0,Cat_6,C
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,B
463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,D
462489,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
465677,Male,Yes,39,No,Artist,,Low,2.0,Cat_4,A
459737,Female,Yes,81,Yes,Lawyer,8.0,High,2.0,Cat_6,C
465357,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C
462159,Male,No,43,Yes,Doctor,1.0,Low,,Cat_6,A
461747,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,B
465940,Female,No,53,Yes,Artist,0.0,Low,2.0,,A
464323,Female,No,29,Yes,Artist,12.0,Low,1.0,Cat_6,A
467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0,Cat_6,C
459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,B
463161,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_3,A
460790,Female,Yes,42,Yes,Artist,0.0,High,2.0,Cat_2,C
463118,Female,Yes,49,Yes,Doctor,,High,3.0,Cat_6,B
460864,Female,No,20,No,Artist,0.0,Low,3.0,Cat_6,D
461039,Female,Yes,27,No,Engineer,1.0,Average,9.0,Cat_3,D
460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0,Cat_6,B
462378,Male,Yes,67,No,Artist,1.0,Low,1.0,Cat_6,B
463081,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_6,B
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C
462120,Male,Yes,51,No,Artist,1.0,Low,3.0,Cat_3,A
463980,Female,No,26,Yes,Artist,1.0,Low,9.0,Cat_6,C
461464,Male,No,59,Yes,Entertainment,,Low,3.0,Cat_6,B
466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
465833,Male,Yes,43,No,Executive,1.0,High,3.0,Cat_4,A
467490,Male,Yes,59,No,Executive,7.0,Average,5.0,Cat_6,B
459765,Female,No,35,Yes,Engineer,4.0,Low,1.0,Cat_6,A
467570,Male,No,18,No,Healthcare,14.0,Low,,Cat_6,D
464561,Female,No,48,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,B
462864,Female,No,30,Yes,Healthcare,12.0,Low,6.0,Cat_6,D
461009,Female,No,22,No,Healthcare,6.0,Low,3.0,Cat_3,D
459117,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,C
464131,Female,Yes,81,No,Engineer,0.0,High,2.0,Cat_6,B
464079,Female,Yes,36,No,Doctor,14.0,Average,2.0,Cat_6,A
462478,Male,Yes,30,No,Doctor,,Average,2.0,Cat_4,A
465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,Cat_6,B
461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_7,B
459252,Male,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,A
461438,Female,Yes,39,Yes,Engineer,8.0,Average,2.0,Cat_6,C
463956,Female,No,28,No,Entertainment,0.0,Low,5.0,Cat_2,D
459682,Male,Yes,35,Yes,Executive,,Average,3.0,Cat_6,A
459892,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,A
467720,Male,No,27,Yes,Entertainment,,Low,2.0,Cat_6,A
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0,Cat_6,C
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,Cat_3,B
460382,Male,Yes,32,No,Marketing,4.0,Low,3.0,Cat_6,D
461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0,Cat_4,B
467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
459486,Male,Yes,75,Yes,Lawyer,,High,2.0,Cat_6,A
467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,A
459604,Female,No,21,No,Healthcare,0.0,Low,7.0,Cat_3,D
463554,Female,No,53,No,Artist,7.0,Low,1.0,Cat_6,C
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6,D
465298,Female,Yes,56,Yes,Doctor,1.0,Average,2.0,Cat_3,C
462494,Female,No,36,Yes,Artist,8.0,Low,4.0,Cat_3,D
467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6,D
467219,Female,Yes,66,No,Lawyer,,High,2.0,Cat_6,A
464360,Male,Yes,62,Yes,Executive,0.0,High,2.0,Cat_6,B
462505,Male,Yes,40,No,Executive,0.0,Low,4.0,Cat_4,D
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4,D
461255,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,D
462360,Female,Yes,62,Yes,Artist,3.0,Low,2.0,Cat_6,C
466571,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
465033,Female,Yes,56,Yes,,0.0,Average,2.0,Cat_6,B
464575,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,A
465650,Female,No,32,No,Marketing,0.0,Low,4.0,Cat_6,A
464640,Female,No,28,No,Marketing,0.0,Low,5.0,Cat_4,A
459694,Male,Yes,77,No,Lawyer,0.0,Low,,Cat_6,D
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0,Cat_6,C
460818,Female,No,30,Yes,Healthcare,8.0,Low,,Cat_2,D
463927,Female,No,53,Yes,Engineer,1.0,Low,2.0,Cat_6,A
459506,Female,No,27,Yes,,1.0,Low,1.0,Cat_6,A
467001,Female,,53,Yes,Entertainment,8.0,Average,4.0,Cat_2,B
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,B
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,Cat_4,A
461586,Male,No,36,Yes,Artist,6.0,Low,3.0,Cat_2,B
461764,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,A
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,Cat_6,C
459548,Female,Yes,50,Yes,Engineer,1.0,Low,2.0,Cat_6,A
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6,C
467767,Female,No,23,No,Marketing,4.0,Low,4.0,Cat_6,D
465927,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
465857,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,B
460581,Male,Yes,27,Yes,Healthcare,2.0,Average,2.0,Cat_3,A
459501,Female,Yes,62,Yes,Artist,4.0,Average,7.0,Cat_7,A
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0,Cat_2,B
460678,Female,No,31,No,Doctor,6.0,Low,2.0,Cat_3,A
459490,Male,Yes,37,No,Engineer,,Average,2.0,Cat_6,A
460230,Male,No,28,Yes,Healthcare,1.0,Low,4.0,Cat_6,C
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,Cat_6,A
463726,Female,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,B
467858,Male,Yes,59,Yes,Artist,,Low,4.0,Cat_6,A
466907,Male,Yes,57,Yes,Artist,,Average,2.0,Cat_6,C
467249,Female,No,43,Yes,Marketing,1.0,Low,1.0,Cat_6,D
465533,Female,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_2,B
462297,Female,No,29,Yes,Artist,14.0,Low,2.0,Cat_6,B
460596,Male,No,29,No,Engineer,0.0,Low,5.0,Cat_3,A
462633,Female,,28,Yes,Doctor,,High,8.0,Cat_4,D
467709,Female,Yes,37,Yes,Artist,5.0,Low,2.0,Cat_6,D
467413,Female,Yes,75,Yes,Lawyer,2.0,High,4.0,Cat_6,B
464672,Male,No,19,No,Entertainment,0.0,Low,6.0,Cat_4,A
465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3,B
462760,Male,No,22,No,Healthcare,1.0,Low,5.0,,D
466529,Female,Yes,28,Yes,Doctor,0.0,Average,2.0,Cat_2,A
464434,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B
462359,Male,Yes,51,Yes,Entertainment,0.0,Low,3.0,,D
464802,Male,No,40,No,Entertainment,1.0,Low,1.0,Cat_4,A
467643,Male,No,42,Yes,Artist,12.0,Low,1.0,Cat_3,A
461977,Female,No,49,Yes,Artist,3.0,Low,1.0,Cat_6,C
461738,Female,Yes,46,Yes,,,Average,3.0,Cat_6,C
464520,Male,Yes,46,No,Entertainment,8.0,Low,2.0,Cat_6,D
464484,Male,Yes,29,Yes,Artist,1.0,Average,3.0,Cat_3,B
465391,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,A
460611,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_3,C
466159,Female,Yes,50,Yes,Engineer,2.0,Average,3.0,Cat_6,C
463623,Male,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,C
459254,Male,Yes,57,Yes,Doctor,,Low,1.0,Cat_6,A
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0,Cat_6,C
465118,Female,Yes,51,Yes,Artist,1.0,Average,6.0,Cat_6,C
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0,Cat_4,C
459132,Male,No,20,No,Entertainment,5.0,Low,2.0,Cat_6,D
461265,Male,No,33,No,Marketing,1.0,Low,6.0,Cat_4,D
463446,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_3,C
467902,Female,No,37,No,Artist,,Low,1.0,Cat_6,A
460591,Female,Yes,38,Yes,Doctor,1.0,Low,4.0,Cat_3,A
464139,Female,No,27,No,Healthcare,14.0,Low,1.0,Cat_6,D
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6,B
459023,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D
466476,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,D
460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0,Cat_6,A
461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,D
464630,Female,Yes,52,No,Engineer,0.0,Low,6.0,Cat_4,A
462464,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_6,C
459026,Male,No,29,No,Healthcare,9.0,Low,3.0,Cat_3,D
464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0,Cat_6,A
465256,Male,No,22,No,Healthcare,,Low,5.0,Cat_2,D
461783,Male,,72,,Lawyer,0.0,High,,Cat_6,A
467478,Female,Yes,39,Yes,Artist,0.0,Average,4.0,Cat_6,C
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,A
463257,Female,No,23,No,Healthcare,3.0,Low,5.0,Cat_6,D
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,Cat_6,C
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466130,Female,No,27,No,Artist,0.0,Low,6.0,Cat_6,D
460498,Male,Yes,47,No,Executive,1.0,High,2.0,Cat_3,B
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,B
464924,Male,Yes,26,No,Entertainment,,High,6.0,Cat_4,D
462620,Male,Yes,40,No,Engineer,6.0,Average,5.0,Cat_4,D
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,Cat_6,A
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C
461395,Male,No,21,No,Doctor,4.0,Low,3.0,Cat_2,D
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6,C
463582,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4,B
460879,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,Cat_6,C
463701,Male,Yes,52,Yes,Marketing,1.0,High,4.0,Cat_6,C
466667,Female,No,42,No,Marketing,5.0,Low,2.0,Cat_6,D
464345,Female,Yes,57,Yes,Artist,2.0,High,3.0,Cat_6,C
467889,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
461709,Male,No,33,Yes,Artist,0.0,Low,3.0,Cat_4,C
463515,Female,Yes,41,Yes,Artist,11.0,Average,4.0,Cat_6,C
460080,Female,No,39,Yes,Doctor,9.0,Low,3.0,Cat_6,A
460375,Male,No,40,Yes,Doctor,4.0,Low,2.0,Cat_6,C
466364,Female,Yes,52,Yes,Artist,1.0,Low,3.0,Cat_2,C
465551,Female,Yes,48,Yes,Artist,,Average,2.0,Cat_3,B
463096,Female,No,33,Yes,Doctor,,Low,3.0,Cat_6,D
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,Cat_3,A
460702,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,B
466001,Female,Yes,36,Yes,Entertainment,6.0,Low,2.0,Cat_6,B
465738,Male,Yes,38,Yes,Entertainment,8.0,Low,2.0,Cat_3,B
460804,Female,No,30,Yes,Artist,0.0,Low,5.0,Cat_2,A
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0,Cat_3,D
465880,Female,No,46,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
461342,Male,Yes,43,No,Executive,3.0,High,4.0,Cat_6,B
459078,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,D
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0,Cat_3,A
463076,Female,No,51,Yes,Artist,0.0,Low,2.0,Cat_6,C
460976,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
465536,Female,Yes,30,Yes,Doctor,,Average,2.0,Cat_3,B
460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,D
460449,Male,No,31,No,Marketing,4.0,Low,1.0,Cat_3,D
463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_4,B
459323,Female,No,21,No,Doctor,,Low,,Cat_6,D
459727,Male,Yes,83,No,Lawyer,,High,2.0,Cat_6,B
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0,Cat_6,B
466998,Female,Yes,60,No,Artist,,Average,3.0,Cat_6,C
466729,Male,No,33,Yes,Healthcare,1.0,Low,,Cat_6,A
462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,A
465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0,Cat_4,A
461244,Female,No,41,No,Marketing,1.0,Low,1.0,Cat_6,D
459173,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
465795,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,C
467345,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
467290,Female,No,23,No,Healthcare,0.0,Low,,Cat_6,D
462220,Female,No,18,No,Healthcare,7.0,Low,3.0,Cat_4,D
465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,Cat_3,D
459423,Male,No,19,No,Healthcare,9.0,Low,5.0,Cat_6,D
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6,C
461378,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,B
463678,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_4,B
465601,Male,Yes,35,Yes,Artist,,Average,4.0,Cat_3,D
462647,Female,Yes,56,No,,,Average,3.0,Cat_4,D
465714,Female,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_2,C
466312,Female,No,21,No,Healthcare,0.0,Low,3.0,Cat_4,D
459697,Female,Yes,77,No,Lawyer,0.0,High,3.0,Cat_6,A
460057,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_6,C
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_4,D
459064,Male,Yes,26,No,Executive,5.0,High,4.0,Cat_6,D
461277,Male,Yes,82,Yes,Lawyer,7.0,Low,1.0,Cat_6,A
463403,Male,No,18,No,Healthcare,2.0,Low,4.0,Cat_6,D
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
467064,Male,Yes,36,No,Doctor,0.0,Average,2.0,Cat_7,A
467856,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,A
462251,Male,Yes,61,No,Artist,0.0,Average,2.0,Cat_6,C
465372,Female,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
463970,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,B
463547,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_2,B
465331,Female,Yes,56,Yes,Artist,,Low,2.0,Cat_6,C
460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,B
461788,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,C
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,Cat_6,A
460661,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,D
463363,Male,No,20,No,Healthcare,1.0,Low,4.0,,D
462520,Female,No,25,Yes,Artist,,Low,5.0,Cat_4,B
461568,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6,C
464769,Female,,51,No,Engineer,9.0,Average,4.0,Cat_4,B
466615,Female,No,20,No,Healthcare,3.0,Low,3.0,Cat_1,D
465688,Female,Yes,62,,Artist,1.0,Average,3.0,Cat_3,C
462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,D
459565,Male,No,47,Yes,Entertainment,2.0,Low,,Cat_1,A
462766,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D
466682,Male,Yes,62,,Entertainment,2.0,Average,4.0,Cat_3,C
459690,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,A
459347,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,Cat_4,A
467575,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,C
459774,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,D
464860,Female,Yes,51,No,Engineer,,Average,3.0,Cat_4,B
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
461814,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_3,A
463428,Male,Yes,28,No,Executive,1.0,High,5.0,Cat_6,A
459671,Female,Yes,48,Yes,Artist,,Average,3.0,Cat_4,A
464451,Female,Yes,74,Yes,Artist,0.0,Average,2.0,Cat_6,B
464043,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
463389,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,C
462233,Male,No,19,No,Healthcare,1.0,Low,7.0,Cat_4,D
463826,Female,No,28,Yes,Healthcare,5.0,Low,,Cat_6,D
465121,Female,No,32,Yes,Artist,6.0,Low,1.0,Cat_3,B
466168,Female,Yes,45,Yes,Executive,1.0,High,3.0,Cat_3,B
459841,Male,Yes,56,Yes,Healthcare,,High,3.0,Cat_6,B
467342,Female,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C
459495,Male,No,29,Yes,Artist,,Low,3.0,Cat_6,D
464962,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_4,B
460874,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
463247,Male,No,45,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
460771,Male,Yes,86,Yes,Artist,0.0,Low,,Cat_6,A
465774,Female,No,26,Yes,Doctor,9.0,Low,4.0,Cat_6,D
463551,Male,Yes,46,Yes,Doctor,7.0,Average,2.0,Cat_6,C
464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
461407,Female,No,32,Yes,Marketing,8.0,Low,6.0,Cat_1,A
465218,Male,Yes,36,Yes,Artist,,Average,2.0,Cat_6,C
466081,Female,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_4,C
467336,Female,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,C
462440,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,D
459389,Female,No,26,Yes,Engineer,9.0,Low,8.0,Cat_6,A
466446,Female,Yes,46,Yes,Artist,1.0,High,3.0,Cat_6,C
464385,Male,Yes,70,No,Engineer,0.0,Average,2.0,Cat_6,B
467872,Female,Yes,40,Yes,Engineer,1.0,Average,4.0,Cat_5,B
459857,Male,No,33,Yes,Entertainment,6.0,Low,1.0,Cat_6,A
466701,Male,Yes,48,Yes,Homemaker,10.0,Low,3.0,Cat_6,C
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,D
459519,Female,Yes,45,Yes,Artist,,Average,2.0,Cat_6,A
460795,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_6,C
464511,Male,Yes,52,Yes,Marketing,1.0,Low,3.0,Cat_3,D
466399,Female,Yes,26,No,Entertainment,1.0,Average,2.0,Cat_4,A
465603,Female,Yes,45,Yes,Homemaker,8.0,Low,,Cat_3,A
466079,Female,Yes,40,No,Engineer,1.0,Low,2.0,Cat_6,A
459769,Male,No,42,Yes,Marketing,1.0,Low,,Cat_6,D
462450,Male,No,19,No,Healthcare,0.0,Low,,Cat_6,D
460587,Female,No,38,Yes,Artist,,Low,1.0,Cat_3,B
461490,Female,Yes,73,Yes,Artist,2.0,High,2.0,Cat_6,C
460895,Female,No,29,Yes,Doctor,9.0,Low,5.0,Cat_3,B
465104,Male,Yes,35,Yes,Homemaker,9.0,Average,4.0,Cat_6,A
467503,Female,No,26,Yes,Artist,1.0,Low,4.0,Cat_6,C
460316,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
467198,Male,No,28,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
460348,Female,No,37,Yes,Artist,1.0,Low,2.0,Cat_6,C
467460,Female,Yes,36,Yes,Homemaker,8.0,Average,2.0,Cat_7,B
466838,Male,Yes,41,No,Executive,0.0,Low,3.0,Cat_1,D
463561,Female,No,39,Yes,Engineer,1.0,Low,1.0,Cat_6,A
466170,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_2,C
463578,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_4,D
461352,Male,No,25,No,Healthcare,3.0,Low,5.0,Cat_2,D
465814,Female,Yes,50,No,Artist,0.0,Average,5.0,Cat_4,B
467690,Female,Yes,67,No,Lawyer,,High,2.0,Cat_6,D
463809,Female,No,30,Yes,Healthcare,2.0,Low,3.0,Cat_6,B
460701,Male,Yes,66,No,Entertainment,0.0,Average,2.0,Cat_6,B
461592,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
467692,Female,Yes,43,No,Artist,4.0,Low,1.0,Cat_6,B
459033,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,B
466424,Female,Yes,42,Yes,Engineer,1.0,High,3.0,Cat_3,A
459937,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_6,A
466404,Female,No,40,Yes,Engineer,0.0,Low,1.0,Cat_6,A
463504,Male,No,26,Yes,Healthcare,,Low,1.0,Cat_6,D
459944,Female,Yes,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
464073,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_7,D
462169,Female,Yes,40,Yes,Artist,1.0,High,3.0,Cat_6,B
463032,Female,Yes,78,No,Lawyer,0.0,High,2.0,Cat_6,A
467374,Female,Yes,45,Yes,Homemaker,8.0,High,4.0,Cat_6,B
459269,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
466769,Female,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6,A
465792,Female,Yes,57,Yes,Engineer,1.0,Low,4.0,Cat_3,C
462280,Male,No,32,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
464616,Male,Yes,27,No,Entertainment,6.0,Low,4.0,Cat_6,A
465202,Male,No,27,No,Entertainment,6.0,Low,4.0,Cat_6,D
464384,Male,No,25,Yes,Healthcare,9.0,Low,4.0,Cat_4,C
466655,Male,Yes,57,No,Executive,1.0,Low,2.0,Cat_6,C
466600,Male,No,18,No,Healthcare,11.0,Low,1.0,Cat_4,D
467815,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6,C
464966,Male,Yes,59,No,Engineer,1.0,Low,2.0,Cat_4,A
467803,Female,Yes,36,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
466810,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
459896,Female,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,C
464862,Female,No,20,No,Engineer,8.0,Low,5.0,Cat_4,D
461751,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
466965,Female,No,42,Yes,Homemaker,,Low,1.0,Cat_6,A
465157,Male,Yes,42,Yes,Entertainment,3.0,Average,4.0,Cat_6,B
462544,Male,Yes,30,Yes,Entertainment,,Average,3.0,Cat_4,D
464652,Female,Yes,25,No,Engineer,7.0,Average,2.0,Cat_4,D
466401,Male,Yes,48,No,Executive,1.0,Average,4.0,Cat_6,A
461902,Female,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_6,B
463164,Male,Yes,35,Yes,Artist,8.0,Average,2.0,Cat_6,C
461660,Female,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0,Cat_4,D
464725,Male,Yes,45,No,Executive,11.0,High,9.0,Cat_4,A
463507,Male,Yes,49,No,Artist,1.0,Low,1.0,Cat_6,C
465888,Male,Yes,37,Yes,Doctor,8.0,Average,2.0,Cat_6,A
