id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_3738,58.0,admin.,divorced,secondary,no,176.0,yes,no,unknown,16,may,221.0,1.0,,0,unknown,0
id_26140,22.0,admin.,single,secondary,no,754.0,yes,no,cellular,30,mar,249.0,15.0,,0,unknown,0
id_13587,32.0,unemployed,married,tertiary,no,824.0,no,no,unknown,1,aug,7.0,1.0,,0,unknown,0
id_11771,56.0,management,divorced,tertiary,no,-4.0,no,no,telephone,10,jul,216.0,7.0,,0,unknown,0
id_38251,59.0,blue-collar,married,secondary,no,70.0,no,no,cellular,8,jul,156.0,8.0,,0,unknown,0
id_44837,48.0,entrepreneur,single,tertiary,no,1406.0,yes,no,telephone,13,may,81.0,5.0,175.0,9,failure,0
id_6995,29.0,technician,single,secondary,no,0.0,no,no,cellular,22,aug,197.0,2.0,,0,unknown,0
id_26113,56.0,technician,married,tertiary,no,27071.0,no,yes,unknown,20,jun,183.0,3.0,,0,unknown,0
id_20612,29.0,admin.,single,secondary,no,857.0,yes,no,cellular,15,may,57.0,2.0,,0,unknown,0
id_35730,59.0,management,married,tertiary,no,1570.0,no,no,telephone,7,jul,70.0,15.0,,0,unknown,0
id_18481,46.0,management,married,secondary,no,5889.0,yes,no,unknown,26,may,63.0,5.0,,0,unknown,0
id_27092,34.0,admin.,single,secondary,no,1585.0,yes,,cellular,20,apr,21.0,4.0,334.0,1,other,0
id_21717,28.0,technician,single,tertiary,no,3623.0,no,no,cellular,3,jun,144.0,2.0,85.0,1,success,0
id_22442,31.0,blue-collar,married,primary,no,114.0,yes,no,cellular,6,may,23.0,11.0,,0,unknown,0
id_16409,25.0,blue-collar,single,tertiary,no,644.0,no,no,cellular,2,jun,637.0,1.0,182.0,1,success,1
id_25354,44.0,blue-collar,married,primary,no,572.0,no,no,cellular,25,aug,147.0,3.0,,0,unknown,0
id_405,49.0,admin.,married,secondary,no,115.0,yes,yes,cellular,9,jul,550.0,1.0,,0,unknown,0
id_30316,32.0,technician,single,secondary,no,669.0,yes,no,cellular,21,nov,277.0,1.0,,0,unknown,0
id_33710,57.0,technician,married,secondary,no,-13.0,yes,no,cellular,12,may,90.0,4.0,,0,unknown,0
id_43739,47.0,retired,married,primary,no,31.0,no,no,unknown,20,jun,119.0,5.0,,0,unknown,0
id_1858,25.0,admin.,single,secondary,no,6.0,no,no,cellular,7,apr,51.0,1.0,330.0,1,failure,0
id_16736,42.0,housemaid,married,primary,no,1340.0,yes,yes,telephone,14,may,127.0,2.0,370.0,2,failure,0
id_39223,34.0,management,single,tertiary,no,749.0,yes,no,cellular,15,jul,264.0,5.0,,0,unknown,0
id_2014,79.0,unknown,married,unknown,no,2230.0,no,no,telephone,14,apr,310.0,3.0,,0,unknown,1
id_12144,36.0,technician,single,secondary,no,265.0,yes,no,cellular,17,apr,214.0,1.0,,0,unknown,0
id_28197,31.0,technician,single,secondary,no,326.0,no,yes,cellular,23,feb,438.0,1.0,,0,unknown,1
id_13489,45.0,management,married,secondary,no,311.0,yes,no,cellular,4,aug,173.0,2.0,,0,unknown,0
id_8586,35.0,management,single,tertiary,no,1591.0,no,no,cellular,29,jan,47.0,1.0,,0,unknown,0
id_22742,53.0,blue-collar,married,secondary,no,-353.0,yes,yes,cellular,17,nov,104.0,2.0,,0,unknown,0
id_42696,51.0,blue-collar,married,primary,no,1459.0,no,no,cellular,12,aug,220.0,4.0,,0,unknown,0
id_40769,33.0,admin.,,secondary,no,1333.0,yes,no,cellular,11,may,925.0,2.0,,0,unknown,0
id_26502,40.0,management,married,secondary,no,4393.0,no,no,cellular,12,aug,444.0,3.0,,0,unknown,1
id_29842,40.0,management,married,tertiary,no,230.0,yes,no,cellular,12,may,244.0,2.0,,0,unknown,0
id_18761,33.0,admin.,married,secondary,no,-44.0,yes,yes,cellular,17,apr,742.0,2.0,,0,unknown,0
id_32893,54.0,admin.,married,secondary,no,1929.0,yes,no,unknown,21,may,170.0,4.0,,0,unknown,0
id_4050,28.0,admin.,married,secondary,no,5609.0,yes,no,unknown,28,may,127.0,2.0,,0,unknown,0
id_14514,51.0,blue-collar,married,secondary,no,190.0,no,no,cellular,18,aug,162.0,5.0,,0,unknown,0
id_10107,47.0,blue-collar,married,unknown,no,3.0,no,no,telephone,29,aug,164.0,2.0,,0,unknown,0
id_43261,25.0,blue-collar,single,primary,no,137.0,no,no,telephone,28,jan,184.0,2.0,,0,unknown,0
id_21770,52.0,blue-collar,married,primary,no,1411.0,yes,no,unknown,19,jun,241.0,1.0,,0,unknown,0
id_965,55.0,management,married,tertiary,no,128.0,yes,no,cellular,29,jul,180.0,3.0,,0,unknown,0
id_12565,29.0,blue-collar,single,secondary,no,40.0,no,no,unknown,19,may,192.0,1.0,,0,unknown,0
id_402,33.0,admin.,married,secondary,no,1297.0,no,no,unknown,16,jun,225.0,3.0,,0,unknown,0
id_39951,,management,married,tertiary,no,-561.0,yes,yes,cellular,17,nov,173.0,2.0,,0,unknown,0
id_13193,60.0,retired,married,unknown,no,178.0,yes,no,telephone,11,jul,315.0,2.0,,0,unknown,0
id_25641,33.0,technician,married,tertiary,no,4955.0,no,no,cellular,7,aug,232.0,2.0,,0,unknown,0
id_36635,57.0,retired,married,secondary,no,11.0,no,no,cellular,7,aug,87.0,4.0,,0,unknown,0
id_39307,34.0,management,married,tertiary,no,,yes,no,cellular,9,jul,150.0,1.0,,0,unknown,0
id_35496,42.0,blue-collar,married,primary,no,-2.0,no,no,cellular,19,aug,107.0,2.0,,0,unknown,0
id_12487,25.0,admin.,single,tertiary,no,9.0,no,no,cellular,1,jun,216.0,1.0,,0,unknown,0
id_10132,49.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,19,nov,202.0,1.0,,0,unknown,0
id_16454,24.0,technician,single,secondary,no,413.0,yes,no,unknown,16,may,911.0,1.0,,0,unknown,1
id_8405,52.0,housemaid,single,tertiary,no,3278.0,no,no,unknown,6,jun,538.0,2.0,,0,unknown,0
id_14715,31.0,technician,single,secondary,no,-142.0,no,no,cellular,16,jul,287.0,2.0,,0,unknown,0
id_45043,53.0,management,divorced,unknown,no,905.0,no,no,unknown,20,jun,9.0,3.0,,0,unknown,0
id_7669,33.0,technician,divorced,secondary,no,863.0,no,no,telephone,29,aug,121.0,2.0,,0,unknown,0
id_31344,33.0,technician,single,tertiary,no,8878.0,no,yes,unknown,21,may,,3.0,,0,unknown,0
id_3668,45.0,blue-collar,divorced,primary,no,-71.0,yes,no,cellular,13,may,117.0,2.0,,0,unknown,0
id_1529,35.0,blue-collar,married,primary,no,697.0,yes,no,unknown,7,may,332.0,3.0,,0,unknown,0
id_29930,45.0,blue-collar,married,secondary,no,914.0,yes,no,cellular,8,may,103.0,2.0,,0,unknown,0
id_15302,30.0,blue-collar,married,secondary,no,250.0,yes,no,unknown,23,may,157.0,2.0,,0,unknown,0
id_42373,28.0,unemployed,single,secondary,no,2426.0,no,no,cellular,15,feb,353.0,1.0,95.0,2,success,1
id_5593,34.0,management,single,tertiary,no,47.0,no,no,cellular,20,aug,189.0,4.0,,0,unknown,0
id_18326,39.0,unemployed,married,tertiary,no,572.0,no,no,cellular,27,feb,158.0,1.0,,0,unknown,1
id_35346,27.0,services,divorced,secondary,no,7.0,yes,no,cellular,22,jul,522.0,1.0,,0,unknown,0
id_11735,36.0,services,single,secondary,no,2465.0,no,no,cellular,20,nov,312.0,5.0,,0,unknown,0
id_17735,49.0,blue-collar,married,primary,no,1016.0,yes,no,cellular,16,apr,279.0,5.0,,0,unknown,0
id_29865,38.0,admin.,married,secondary,no,2197.0,no,no,unknown,6,jun,29.0,3.0,,0,unknown,0
id_15804,50.0,housemaid,married,secondary,no,208.0,no,no,cellular,22,aug,224.0,2.0,,0,unknown,0
id_14728,,retired,married,primary,no,16434.0,no,no,cellular,19,feb,691.0,2.0,189.0,2,failure,0
id_40681,29.0,management,single,tertiary,no,0.0,no,no,cellular,19,nov,39.0,1.0,,0,unknown,0
id_34215,70.0,retired,married,unknown,no,1737.0,no,no,cellular,18,aug,171.0,1.0,,0,unknown,0
id_9594,49.0,services,married,secondary,no,47.0,yes,no,cellular,18,may,230.0,4.0,,0,unknown,0
id_14197,40.0,management,married,tertiary,no,78.0,yes,no,cellular,7,jul,196.0,3.0,,0,unknown,0
id_3113,36.0,blue-collar,married,secondary,no,409.0,yes,no,unknown,3,jun,302.0,1.0,,0,unknown,0
id_18890,34.0,management,divorced,tertiary,no,1.0,yes,no,cellular,8,may,210.0,2.0,,0,unknown,0
id_14740,54.0,management,married,tertiary,no,2555.0,yes,no,cellular,17,nov,167.0,2.0,,0,unknown,0
id_44038,29.0,blue-collar,married,secondary,no,519.0,yes,no,cellular,29,jan,631.0,2.0,,0,unknown,0
id_37623,39.0,blue-collar,married,secondary,no,411.0,yes,no,telephone,9,feb,45.0,9.0,,0,unknown,0
id_21879,33.0,self-employed,single,secondary,no,1175.0,yes,yes,unknown,20,jun,44.0,5.0,,0,unknown,0
id_37214,29.0,student,single,tertiary,no,225.0,yes,no,cellular,13,may,306.0,2.0,,0,unknown,0
id_4505,32.0,technician,married,secondary,no,2363.0,yes,no,unknown,13,may,243.0,1.0,,0,unknown,0
id_42266,40.0,admin.,married,secondary,yes,-1305.0,no,no,unknown,14,may,77.0,1.0,,0,unknown,0
id_40031,36.0,blue-collar,married,primary,no,28.0,no,yes,cellular,8,jul,500.0,2.0,,0,unknown,0
id_5097,43.0,management,married,tertiary,no,-67.0,yes,no,unknown,26,may,31.0,2.0,,0,unknown,0
id_3265,56.0,retired,married,tertiary,no,6.0,no,no,cellular,23,jul,122.0,3.0,,0,unknown,0
id_9505,42.0,blue-collar,married,primary,no,181.0,yes,no,cellular,29,jan,245.0,3.0,,0,unknown,0
id_10259,35.0,management,single,tertiary,no,188.0,no,yes,cellular,3,feb,677.0,4.0,209.0,1,failure,0
id_39466,37.0,technician,divorced,tertiary,no,568.0,yes,no,unknown,24,oct,127.0,1.0,,0,unknown,1
id_24017,41.0,entrepreneur,married,secondary,no,3866.0,yes,no,unknown,3,jun,91.0,1.0,,0,unknown,0
id_30378,33.0,technician,divorced,secondary,no,461.0,no,no,cellular,4,feb,218.0,4.0,,0,unknown,0
id_18747,33.0,technician,single,secondary,no,318.0,no,no,cellular,14,aug,931.0,4.0,,0,unknown,0
id_20228,,management,married,tertiary,no,1907.0,yes,no,cellular,14,jul,54.0,3.0,,0,unknown,0
id_4288,44.0,management,married,tertiary,yes,-577.0,yes,yes,cellular,24,jul,194.0,1.0,,0,unknown,0
id_41192,56.0,blue-collar,married,secondary,no,5934.0,yes,yes,cellular,19,nov,108.0,2.0,198.0,1,failure,0
id_40429,59.0,technician,married,primary,no,4195.0,no,no,cellular,11,feb,295.0,5.0,,0,unknown,0
id_6405,32.0,blue-collar,single,secondary,no,3203.0,yes,no,unknown,26,may,105.0,5.0,,0,unknown,0
id_11821,41.0,blue-collar,married,primary,no,2904.0,yes,no,cellular,13,apr,194.0,4.0,,0,unknown,0
id_27605,56.0,entrepreneur,divorced,tertiary,no,22949.0,no,no,unknown,17,jun,78.0,3.0,,0,unknown,0
id_14994,34.0,technician,single,secondary,no,182.0,no,no,cellular,19,aug,284.0,3.0,,0,unknown,0
id_42887,27.0,services,divorced,secondary,no,2.0,no,no,cellular,29,jan,69.0,1.0,,0,unknown,0
id_38537,34.0,unemployed,single,secondary,no,489.0,yes,yes,cellular,7,may,720.0,2.0,325.0,3,failure,0
id_37978,,technician,married,secondary,no,-2.0,no,no,cellular,28,aug,63.0,2.0,,0,unknown,0
id_29578,55.0,admin.,divorced,secondary,no,1716.0,no,no,unknown,15,may,563.0,2.0,,0,unknown,0
id_34118,58.0,retired,married,secondary,no,676.0,yes,no,unknown,26,may,69.0,1.0,,0,unknown,0
id_28425,33.0,admin.,divorced,secondary,no,2295.0,yes,no,unknown,21,may,104.0,2.0,,0,unknown,0
id_29911,77.0,retired,married,secondary,no,3.0,no,no,telephone,15,oct,444.0,1.0,,0,unknown,0
id_9401,34.0,technician,divorced,tertiary,no,265.0,no,no,cellular,26,may,111.0,1.0,,0,unknown,0
id_38820,44.0,services,single,tertiary,no,121.0,yes,no,unknown,20,jun,347.0,2.0,,0,unknown,0
id_17551,24.0,student,single,tertiary,no,-1.0,yes,no,unknown,28,may,116.0,1.0,,0,unknown,0
id_21627,52.0,housemaid,married,primary,no,13.0,no,no,cellular,4,feb,181.0,3.0,,0,unknown,0
id_44498,33.0,admin.,married,secondary,no,285.0,yes,no,cellular,2,feb,107.0,3.0,245.0,8,failure,0
id_37773,51.0,housemaid,married,tertiary,no,394.0,yes,no,cellular,30,jul,88.0,3.0,,0,unknown,0
id_28444,52.0,management,married,tertiary,no,1790.0,yes,no,unknown,8,may,75.0,2.0,,0,unknown,0
id_29403,32.0,management,married,tertiary,no,-2.0,yes,no,unknown,21,oct,3.0,1.0,,0,unknown,0
id_27039,41.0,technician,divorced,secondary,no,690.0,yes,no,cellular,30,jan,230.0,3.0,245.0,3,failure,0
id_22738,30.0,technician,married,secondary,no,267.0,yes,no,cellular,18,jul,147.0,2.0,,0,unknown,0
id_38046,29.0,self-employed,married,secondary,no,-524.0,yes,yes,cellular,18,may,627.0,2.0,,0,unknown,1
id_32610,46.0,management,married,tertiary,no,1541.0,yes,no,unknown,19,may,194.0,3.0,,0,unknown,0
id_17933,74.0,retired,married,secondary,no,,no,no,telephone,27,mar,522.0,1.0,,0,unknown,1
id_35126,39.0,management,married,primary,no,9.0,no,no,unknown,2,jun,48.0,4.0,,0,unknown,0
id_6955,51.0,entrepreneur,divorced,unknown,no,-55.0,yes,no,unknown,29,may,194.0,1.0,,0,unknown,0
id_26447,43.0,management,single,tertiary,no,1694.0,yes,no,unknown,9,may,896.0,3.0,,0,unknown,0
id_33103,37.0,technician,married,tertiary,no,913.0,yes,yes,cellular,4,may,261.0,3.0,,0,unknown,0
id_19325,35.0,admin.,single,secondary,no,790.0,no,no,unknown,17,jun,99.0,1.0,,0,unknown,0
id_41029,31.0,management,single,tertiary,no,3.0,no,no,unknown,27,may,262.0,1.0,,0,unknown,0
id_44516,26.0,management,single,tertiary,no,325.0,no,yes,cellular,5,feb,249.0,6.0,,0,unknown,0
id_5198,30.0,management,single,secondary,no,1475.0,no,no,cellular,14,aug,259.0,7.0,,0,unknown,0
id_30877,58.0,blue-collar,divorced,secondary,no,1345.0,no,yes,cellular,28,jul,237.0,3.0,,0,unknown,0
id_33646,28.0,admin.,single,secondary,no,2143.0,yes,no,unknown,20,may,73.0,1.0,,0,unknown,0
id_13186,34.0,entrepreneur,married,secondary,no,1038.0,yes,no,cellular,12,may,37.0,6.0,295.0,6,failure,0
id_35027,42.0,blue-collar,divorced,primary,no,186.0,yes,yes,cellular,17,apr,122.0,1.0,346.0,2,failure,0
id_42112,72.0,retired,divorced,primary,no,1726.0,no,no,cellular,17,nov,472.0,2.0,,0,unknown,1
id_1541,52.0,technician,married,secondary,no,1059.0,no,no,cellular,14,aug,101.0,2.0,,0,unknown,0
id_14255,51.0,management,married,tertiary,no,177.0,yes,yes,unknown,1,jun,24.0,1.0,687.0,2,failure,0
id_28719,54.0,technician,married,secondary,no,460.0,yes,no,unknown,19,jun,49.0,2.0,,0,unknown,0
id_29997,43.0,services,married,secondary,no,0.0,yes,no,unknown,13,may,211.0,1.0,,0,unknown,0
id_36541,34.0,management,single,tertiary,no,201.0,no,no,cellular,20,aug,299.0,5.0,,0,unknown,0
id_7936,51.0,management,married,tertiary,no,4915.0,no,no,cellular,23,apr,98.0,1.0,,0,unknown,1
id_833,27.0,admin.,single,secondary,no,297.0,no,no,cellular,8,jul,110.0,1.0,,0,unknown,0
id_43150,38.0,self-employed,married,secondary,no,20.0,no,no,unknown,5,jun,346.0,1.0,,0,unknown,0
id_43774,33.0,technician,married,secondary,no,78.0,yes,no,cellular,25,aug,432.0,4.0,,0,unknown,0
id_9189,,blue-collar,married,secondary,no,306.0,no,no,cellular,31,jul,24.0,3.0,,0,unknown,0
id_12738,39.0,self-employed,single,tertiary,no,986.0,no,no,cellular,11,aug,187.0,3.0,,0,unknown,0
id_30980,38.0,blue-collar,married,secondary,no,268.0,yes,yes,cellular,20,nov,889.0,2.0,,0,unknown,0
id_19720,41.0,admin.,married,secondary,no,1601.0,yes,no,unknown,30,may,639.0,1.0,,0,unknown,0
id_32196,35.0,admin.,single,tertiary,no,12700.0,yes,no,cellular,21,nov,265.0,2.0,,0,unknown,0
id_2767,29.0,admin.,single,tertiary,no,496.0,yes,no,cellular,18,may,140.0,1.0,,0,unknown,0
id_22441,45.0,management,married,tertiary,no,4.0,no,no,cellular,27,aug,204.0,7.0,,0,unknown,0
id_44201,52.0,services,married,secondary,no,1002.0,no,no,cellular,5,aug,784.0,2.0,,0,unknown,1
id_23606,54.0,management,married,tertiary,no,11651.0,yes,no,cellular,17,nov,53.0,1.0,,0,unknown,0
id_41240,29.0,technician,single,secondary,no,148.0,no,no,cellular,3,feb,288.0,2.0,,0,unknown,0
id_3489,82.0,retired,married,secondary,no,-5.0,no,no,telephone,7,may,213.0,2.0,268.0,2,failure,0
id_29477,39.0,technician,single,tertiary,no,201.0,no,no,cellular,15,feb,517.0,1.0,91.0,2,success,1
id_21713,34.0,services,single,secondary,no,-34.0,yes,no,cellular,7,may,62.0,1.0,,0,unknown,0
id_10700,23.0,self-employed,single,tertiary,no,81.0,yes,no,cellular,17,jul,207.0,1.0,,0,unknown,0
id_7175,30.0,unemployed,single,secondary,no,76.0,no,yes,cellular,5,feb,529.0,2.0,196.0,1,failure,0
id_38418,44.0,self-employed,married,secondary,no,829.0,no,no,cellular,31,jul,461.0,2.0,,0,unknown,0
id_45062,31.0,blue-collar,single,unknown,no,916.0,yes,no,telephone,14,may,181.0,1.0,352.0,2,failure,0
id_15149,29.0,unemployed,married,primary,no,7462.0,yes,no,cellular,2,feb,971.0,5.0,269.0,2,failure,1
id_32604,65.0,retired,married,secondary,no,1613.0,no,,cellular,19,aug,411.0,2.0,183.0,2,success,0
id_13453,40.0,management,married,tertiary,no,1207.0,no,no,telephone,8,sep,363.0,2.0,,0,unknown,1
id_4579,47.0,admin.,divorced,secondary,no,980.0,yes,no,cellular,12,may,184.0,4.0,369.0,5,failure,0
id_16981,26.0,blue-collar,married,secondary,no,868.0,yes,no,cellular,17,apr,1128.0,3.0,,0,unknown,0
id_45128,52.0,technician,married,secondary,no,187.0,no,no,cellular,29,aug,66.0,8.0,,0,unknown,0
id_28156,36.0,technician,divorced,secondary,no,476.0,yes,yes,unknown,26,may,418.0,4.0,,0,unknown,0
id_29663,35.0,blue-collar,married,secondary,no,-828.0,yes,no,unknown,23,may,245.0,2.0,,0,unknown,0
id_39714,53.0,self-employed,married,secondary,no,448.0,no,no,cellular,7,aug,49.0,2.0,,0,unknown,0
id_39858,60.0,management,married,tertiary,no,5045.0,no,no,cellular,4,may,11.0,7.0,181.0,1,success,0
id_37828,29.0,admin.,married,secondary,no,,yes,no,unknown,28,may,471.0,2.0,,0,unknown,0
id_26004,26.0,management,married,tertiary,no,14.0,no,yes,cellular,11,jul,507.0,1.0,,0,unknown,0
id_9273,48.0,admin.,divorced,secondary,no,208.0,yes,no,unknown,7,may,496.0,4.0,,0,unknown,0
id_36485,27.0,management,single,tertiary,no,-2.0,no,no,cellular,23,mar,284.0,1.0,,0,unknown,0
id_11453,36.0,admin.,married,tertiary,no,-1.0,yes,no,cellular,17,nov,56.0,2.0,119.0,1,failure,0
id_16796,59.0,blue-collar,married,primary,no,3.0,yes,no,cellular,31,jul,13.0,25.0,,0,unknown,0
id_22330,44.0,entrepreneur,divorced,tertiary,no,179.0,no,no,cellular,4,feb,284.0,1.0,,0,unknown,0
id_24756,46.0,blue-collar,married,secondary,no,1563.0,yes,no,cellular,19,feb,390.0,1.0,262.0,7,success,1
id_27089,,blue-collar,married,secondary,no,602.0,yes,no,cellular,12,may,80.0,3.0,364.0,11,failure,0
id_1652,60.0,management,married,tertiary,no,554.0,yes,no,cellular,2,feb,326.0,1.0,210.0,3,success,0
id_5182,37.0,management,single,tertiary,no,635.0,no,no,cellular,15,jul,531.0,12.0,,0,unknown,0
id_40178,38.0,entrepreneur,married,secondary,no,354.0,yes,no,unknown,21,may,149.0,2.0,,0,unknown,0
id_26062,31.0,technician,single,secondary,no,50.0,no,no,cellular,19,aug,97.0,4.0,,0,unknown,0
id_2525,28.0,services,single,secondary,no,2960.0,yes,no,unknown,12,may,106.0,1.0,,0,unknown,0
id_24786,30.0,technician,married,secondary,no,1601.0,yes,no,cellular,1,feb,217.0,2.0,96.0,3,failure,0
id_13698,,student,single,tertiary,no,223.0,yes,no,cellular,15,may,177.0,1.0,,0,unknown,0
id_44111,27.0,services,married,secondary,no,-130.0,yes,yes,cellular,7,jul,80.0,1.0,,0,unknown,0
id_37419,54.0,blue-collar,married,secondary,no,1490.0,no,no,cellular,8,aug,111.0,2.0,,0,unknown,0
id_30841,46.0,admin.,married,unknown,no,3753.0,no,no,cellular,14,aug,49.0,10.0,,0,unknown,0
id_18369,60.0,retired,married,secondary,no,2011.0,no,no,cellular,22,jun,,1.0,578.0,2,failure,0
id_24747,45.0,blue-collar,married,primary,no,293.0,yes,no,cellular,6,may,267.0,3.0,,0,unknown,0
id_14160,38.0,technician,married,secondary,no,1814.0,no,no,cellular,22,sep,389.0,1.0,371.0,3,failure,1
id_38526,43.0,blue-collar,married,primary,no,2431.0,no,no,cellular,6,aug,144.0,2.0,,0,unknown,0
id_19775,39.0,technician,married,secondary,no,3493.0,yes,no,cellular,19,nov,120.0,1.0,92.0,4,failure,0
id_11971,57.0,retired,married,primary,no,169.0,yes,yes,cellular,2,feb,,2.0,252.0,1,failure,0
id_20206,42.0,entrepreneur,married,secondary,no,552.0,no,yes,cellular,9,jul,74.0,1.0,,0,unknown,0
id_3323,27.0,admin.,single,secondary,no,525.0,no,yes,cellular,3,mar,63.0,1.0,,0,unknown,1
id_10445,45.0,technician,married,secondary,no,15115.0,no,no,cellular,21,nov,16.0,3.0,108.0,3,other,0
id_44839,34.0,services,married,secondary,no,48.0,yes,no,cellular,20,apr,573.0,3.0,,0,unknown,0
id_41883,53.0,management,married,tertiary,no,94.0,no,no,cellular,23,jul,549.0,3.0,,0,unknown,0
id_18438,52.0,technician,divorced,secondary,no,5967.0,yes,no,cellular,18,nov,580.0,4.0,,0,unknown,0
id_17724,28.0,blue-collar,single,tertiary,no,641.0,no,no,cellular,2,dec,326.0,1.0,,0,unknown,1
id_10481,42.0,blue-collar,married,secondary,no,248.0,yes,no,cellular,8,may,147.0,1.0,,0,unknown,0
id_11655,32.0,technician,divorced,secondary,no,-867.0,yes,no,cellular,14,jul,160.0,4.0,,0,unknown,0
id_11911,33.0,student,single,unknown,no,7822.0,no,no,telephone,17,mar,143.0,7.0,,0,unknown,0
id_26053,56.0,blue-collar,married,primary,no,3537.0,no,no,cellular,8,jul,168.0,1.0,,0,unknown,0
id_24919,23.0,admin.,single,tertiary,no,1415.0,no,no,cellular,8,apr,119.0,2.0,,0,unknown,0
id_22348,49.0,services,single,secondary,no,174.0,yes,no,unknown,5,may,310.0,2.0,,0,unknown,0
id_12414,41.0,blue-collar,married,secondary,no,265.0,yes,no,unknown,19,may,96.0,5.0,,0,unknown,0
id_21865,55.0,management,married,tertiary,no,705.0,no,no,cellular,19,nov,174.0,2.0,,0,unknown,0
id_7197,45.0,entrepreneur,married,secondary,no,130.0,no,yes,cellular,18,nov,277.0,2.0,,0,unknown,0
id_3745,32.0,blue-collar,single,primary,no,21.0,yes,yes,unknown,5,may,170.0,1.0,,0,unknown,0
id_39747,55.0,services,married,tertiary,no,609.0,no,yes,cellular,18,nov,130.0,2.0,,0,unknown,0
id_19644,44.0,blue-collar,married,secondary,no,825.0,yes,yes,cellular,8,aug,206.0,2.0,,0,unknown,0
id_17001,45.0,blue-collar,married,secondary,no,559.0,yes,no,unknown,15,may,73.0,1.0,,0,unknown,0
id_43234,37.0,services,single,primary,no,471.0,yes,no,cellular,18,may,66.0,4.0,362.0,1,failure,0
id_28837,30.0,housemaid,married,primary,no,1347.0,yes,no,cellular,7,aug,142.0,2.0,,0,unknown,0
id_41023,34.0,management,married,tertiary,no,2278.0,no,no,cellular,6,aug,299.0,2.0,92.0,4,success,1
id_40304,26.0,admin.,married,secondary,no,3159.0,yes,no,unknown,27,may,168.0,1.0,,0,unknown,0
id_16370,34.0,technician,single,tertiary,no,8092.0,no,yes,cellular,21,aug,489.0,2.0,,0,unknown,0
id_2334,43.0,blue-collar,married,secondary,no,3738.0,yes,no,unknown,14,may,130.0,1.0,,0,unknown,0
id_37478,30.0,entrepreneur,single,tertiary,no,564.0,yes,no,cellular,29,jul,339.0,8.0,,0,unknown,0
id_33011,79.0,retired,divorced,unknown,no,2630.0,no,no,telephone,8,jul,212.0,7.0,450.0,2,failure,0
