wind_speed,wind_direction,dew_point,temperature,clouds_all,air_pollution_index,year,day,month,dayofweek,hour
0,238,3,-6.53,64,178,2013,22,12,6,10
1,302,1,-7.5,90,145,2013,22,12,6,11
1,233,1,-7.37,64,167,2013,22,12,6,13
1,302,8,-7.11,64,236,2013,22,12,6,14
1,302,1,-7.56,64,281,2013,22,12,6,15
1,302,6,-8.53,64,59,2013,22,12,6,16
1,302,3,-10.28,64,11,2013,22,12,6,17
3,150,5,-11.46,64,84,2013,22,12,6,19
0,180,9,-11.72,64,256,2013,22,12,6,20
1,302,9,-12.43,64,224,2013,22,12,6,21
1,302,7,-13.04,64,239,2013,22,12,6,22
1,216,6,-13.38,64,251,2013,22,12,6,23
1,211,1,-13.38,64,197,2013,22,12,6,23
3,138,9,-14.31,64,138,2013,23,12,0,0
1,235,9,-14.31,64,106,2013,23,12,0,0
1,302,9,-15.33,64,174,2013,23,12,0,1
1,302,8,-15.33,64,186,2013,23,12,0,1
3,311,3,-15.82,64,126,2013,23,12,0,2
4,320,1,-15.82,64,219,2013,23,12,0,2
4,320,1,-16.45,64,282,2013,23,12,0,3
6,346,9,-16.45,64,60,2013,23,12,0,3
4,341,8,-16.87,64,274,2013,23,12,0,4
4,316,4,-16.9,64,73,2013,23,12,0,5
2,309,9,-17.06,64,238,2013,23,12,0,6
3,344,3,-17.34,90,246,2013,23,12,0,7
2,0,4,-18.28,64,234,2013,23,12,0,8
1,355,9,-18.74,64,126,2013,23,12,0,9
4,271,8,-18.74,64,259,2013,23,12,0,9
2,326,6,-17.97,64,79,2013,23,12,0,10
2,315,9,-17.77,64,44,2013,23,12,0,11
5,0,9,-17.24,64,282,2013,23,12,0,12
0,337,3,-17.01,64,53,2013,23,12,0,13
8,330,3,-17.02,64,116,2013,23,12,0,14
4,330,3,-17.17,64,238,2013,23,12,0,15
3,326,1,-17.94,64,261,2013,23,12,0,16
1,323,5,-17.79,64,53,2013,23,12,0,17
0,50,1,-17.97,64,58,2013,23,12,0,19
1,317,1,-18.26,64,69,2013,23,12,0,20
1,317,3,-20.77,90,267,2013,23,12,0,21
3,280,4,-23.03,90,74,2013,23,12,0,22
2,270,2,-23.7,40,123,2013,23,12,0,23
3,270,4,-23.21,1,268,2013,24,12,1,0
2,270,4,-24.07,1,171,2013,24,12,1,1
2,260,2,-22,1,173,2013,24,12,1,2
2,280,6,-23,1,24,2013,24,12,1,3
1,250,8,-23,1,46,2013,24,12,1,4
1,220,3,-24,20,147,2013,24,12,1,5
1,302,2,-24,20,274,2013,24,12,1,5
1,302,5,-24,1,55,2013,24,12,1,6
1,302,4,-26,1,115,2013,24,12,1,8
1,302,8,-23.35,1,90,2013,24,12,1,9
1,302,7,-18.59,64,283,2013,24,12,1,11
1,302,4,-16.88,64,122,2013,24,12,1,12
1,302,2,-15.23,64,217,2013,24,12,1,13
1,302,8,-13.85,64,250,2013,24,12,1,14
3,80,8,-12.9,64,98,2013,24,12,1,15
1,130,8,-12.36,64,192,2013,24,12,1,16
3,160,1,-12.58,90,281,2013,24,12,1,17
2,120,7,-12.78,64,264,2013,24,12,1,19
2,100,8,-12.78,64,254,2013,24,12,1,19
1,130,8,-12.78,64,277,2013,24,12,1,19
1,302,8,-13.17,64,108,2013,24,12,1,20
1,100,4,-13.17,64,68,2013,24,12,1,20
1,80,3,-13.17,64,82,2013,24,12,1,20
1,302,8,-13.05,90,121,2013,24,12,1,21
1,68,4,-13.05,90,174,2013,24,12,1,21
1,302,9,-13.05,90,297,2013,24,12,1,21
1,111,9,-13.08,64,220,2013,24,12,1,22
1,302,8,-13.08,64,31,2013,24,12,1,22
2,280,9,-13.08,64,92,2013,24,12,1,22
1,302,1,-13.18,64,251,2013,24,12,1,23
1,302,2,-13.18,64,21,2013,24,12,1,23
1,270,6,-12.98,64,14,2013,25,12,2,0
1,270,9,-12.5,64,291,2013,25,12,2,1
2,270,5,-12.15,64,125,2013,25,12,2,2
2,270,3,-11.87,64,29,2013,25,12,2,3
1,302,5,-11.52,64,198,2013,25,12,2,4
2,320,6,-10.91,64,145,2013,25,12,2,5
1,210,6,-10.4,64,67,2013,25,12,2,6
2,250,3,-10.4,64,182,2013,25,12,2,6
2,270,3,-9.82,64,202,2013,25,12,2,7
1,330,4,-9.82,64,14,2013,25,12,2,7
1,330,6,-9.44,64,168,2013,25,12,2,8
1,316,1,-9.44,64,288,2013,25,12,2,8
1,302,6,-8.99,64,149,2013,25,12,2,9
0,337,4,-8.99,64,13,2013,25,12,2,9
1,302,5,-8.19,64,84,2013,25,12,2,10
2,350,7,-8.19,64,243,2013,25,12,2,10
2,340,3,-8.19,64,113,2013,25,12,2,10
3,360,1,-7.22,64,146,2013,25,12,2,11
1,302,7,-7.22,64,291,2013,25,12,2,11
1,302,6,-5.59,64,240,2013,25,12,2,12
1,10,2,-4.05,90,292,2013,25,12,2,13
1,40,6,-4.05,90,247,2013,25,12,2,13
1,50,5,-3.97,64,244,2013,25,12,2,14
3,30,6,-3.97,64,199,2013,25,12,2,14
2,40,7,-3.97,64,187,2013,25,12,2,14
2,20,5,-4.72,64,231,2013,25,12,2,15
3,30,9,-5.67,64,223,2013,25,12,2,16
2,70,8,-7.74,64,222,2013,25,12,2,17
2,10,5,-9.23,64,102,2013,25,12,2,19
2,20,3,-10.26,90,55,2013,25,12,2,20
3,30,6,-10.42,64,264,2013,25,12,2,22
2,10,9,-10.15,64,200,2013,25,12,2,23
3,30,3,-9.76,64,154,2013,26,12,3,0
3,20,2,-9.76,64,113,2013,26,12,3,1
2,10,6,-9.66,64,73,2013,26,12,3,2
1,302,7,-9.53,64,166,2013,26,12,3,3
0,44,1,-9.66,64,137,2013,26,12,3,4
0,11,3,-9.81,64,33,2013,26,12,3,5
0,68,8,-10.4,64,134,2013,26,12,3,6
0,30,4,-11.08,64,184,2013,26,12,3,7
1,302,5,-11.04,64,110,2013,26,12,3,8
1,302,4,-9.93,64,60,2013,26,12,3,9
1,302,6,-8.31,64,267,2013,26,12,3,10
1,302,5,-6.38,64,158,2013,26,12,3,11
1,302,6,-5.25,64,177,2013,26,12,3,12
1,302,2,-4.51,64,114,2013,26,12,3,13
0,21,2,-4.51,64,78,2013,26,12,3,13
2,350,1,-3.97,64,44,2013,26,12,3,14
2,180,4,-3.97,64,172,2013,26,12,3,14
2,10,4,-3.97,64,217,2013,26,12,3,15
2,360,3,-3.8,64,162,2013,26,12,3,16
2,350,7,-4.28,64,89,2013,26,12,3,18
2,340,8,-4.34,64,40,2013,26,12,3,19
1,302,8,-4.38,64,234,2013,26,12,3,20
1,330,9,-5.34,64,264,2013,26,12,3,21
1,302,1,-6.67,64,218,2013,26,12,3,22
2,330,3,-7.71,64,189,2013,26,12,3,23
1,327,4,-8.53,64,153,2013,27,12,4,0
2,320,2,-8.53,64,239,2013,27,12,4,0
0,315,2,-10.87,64,73,2013,27,12,4,1
0,307,4,-10.87,64,49,2013,27,12,4,1
0,326,9,-10.87,64,252,2013,27,12,4,1
0,294,7,-10.84,64,254,2013,27,12,4,2
3,313,9,-10.84,64,106,2013,27,12,4,2
1,302,6,-10.39,64,154,2013,27,12,4,3
1,302,8,-10.39,64,65,2013,27,12,4,3
1,302,7,-9.49,64,39,2013,27,12,4,4
1,302,6,-7.32,64,117,2013,27,12,4,5
1,302,6,-6.17,64,223,2013,27,12,4,6
1,302,2,-5.62,64,230,2013,27,12,4,7
1,302,7,-5.36,64,113,2013,27,12,4,8
1,302,2,-4.46,64,190,2013,27,12,4,9
1,302,1,-2.52,64,136,2013,27,12,4,10
2,140,6,-1.21,64,207,2013,27,12,4,11
3,130,5,1.1,64,42,2013,27,12,4,12
4,150,2,2.35,64,243,2013,27,12,4,13
5,160,3,3.61,64,45,2013,27,12,4,14
3,170,5,3.9,64,27,2013,27,12,4,15
2,180,8,3.66,64,241,2013,27,12,4,16
7,139,2,2.26,64,275,2013,27,12,4,17
1,174,1,1.55,64,58,2013,27,12,4,19
2,206,1,1.17,64,67,2013,27,12,4,20
3,180,6,-1.34,64,160,2013,27,12,4,22
3,179,4,-2.09,64,144,2013,28,12,5,0
2,202,5,-2.09,64,133,2013,28,12,5,0
2,135,3,-3.04,64,192,2013,28,12,5,1
6,157,7,-3.04,64,214,2013,28,12,5,1
6,157,3,-3.73,64,156,2013,28,12,5,2
0,185,6,-3.73,64,118,2013,28,12,5,2
5,164,5,-3.72,64,159,2013,28,12,5,3
0,182,8,-3.72,64,242,2013,28,12,5,3
6,170,8,-4.04,64,276,2013,28,12,5,4
6,180,6,-4.04,64,140,2013,28,12,5,4
2,180,5,-4.25,64,156,2013,28,12,5,5
2,180,9,-4.25,64,100,2013,28,12,5,5
4,174,4,-4.29,64,228,2013,28,12,5,6
0,211,1,-4.29,64,43,2013,28,12,5,6
0,180,8,-4.15,64,20,2013,28,12,5,7
0,180,9,-3.78,75,270,2013,28,12,5,8
1,290,5,-3.78,75,80,2013,28,12,5,8
3,270,5,-3.56,64,173,2013,28,12,5,9
2,324,1,-2.47,64,270,2013,28,12,5,10
3,320,5,0.3,64,193,2013,28,12,5,11
1,355,4,3.48,64,142,2013,28,12,5,12
1,292,3,5.37,64,292,2013,28,12,5,13
2,292,7,6.49,64,243,2013,28,12,5,14
2,292,8,6.17,64,24,2013,28,12,5,15
1,319,3,5.5,64,114,2013,28,12,5,16
2,292,6,2.3,64,29,2013,28,12,5,17
4,291,2,2.3,64,257,2013,28,12,5,17
2,315,7,-0.39,64,171,2013,28,12,5,19
1,297,9,-0.39,64,136,2013,28,12,5,19
4,291,3,-0.83,64,43,2013,28,12,5,20
3,287,3,-0.83,64,124,2013,28,12,5,20
2,283,2,-0.91,64,228,2013,28,12,5,21
2,315,1,-2.33,64,251,2013,28,12,5,22
1,307,1,-4.04,64,30,2013,28,12,5,23
1,338,2,-4.04,64,234,2013,28,12,5,23
1,292,2,-6.45,64,176,2013,29,12,6,0
4,300,9,-6.45,64,181,2013,29,12,6,0
3,300,6,-8.46,64,173,2013,29,12,6,1
3,290,7,-10.09,64,226,2013,29,12,6,2
4,300,2,-10.94,64,208,2013,29,12,6,3
3,300,7,-12.61,64,59,2013,29,12,6,4
4,300,1,-14.25,64,289,2013,29,12,6,5
3,300,5,-15.72,64,68,2013,29,12,6,6
2,280,1,-16.49,64,182,2013,29,12,6,7
3,290,3,-17.72,64,163,2013,29,12,6,8
3,270,3,-19.3,20,231,2013,29,12,6,9
4,280,1,-19.55,90,228,2013,29,12,6,10
4,300,8,-18.52,64,92,2013,29,12,6,12
5,300,9,-18.22,64,276,2013,29,12,6,13
5,270,5,-17.96,64,137,2013,29,12,6,14
7,300,8,-17.75,64,195,2013,29,12,6,15
7,310,8,-21,1,239,2013,29,12,6,16
5,280,2,-22.35,1,281,2013,29,12,6,17
5,310,5,-23.35,1,10,2013,29,12,6,18
5,300,2,-24,1,24,2013,29,12,6,19
7,310,8,-23.71,5,89,2013,29,12,6,20
4,306,3,-25.01,1,183,2013,29,12,6,21
1,302,3,-24.52,1,41,2013,29,12,6,22
1,302,3,-25.02,1,48,2013,29,12,6,23
1,302,4,-24,1,202,2013,30,12,0,0
1,302,9,-24,1,249,2013,30,12,0,1
1,302,3,-25.02,1,82,2013,30,12,0,2
1,302,8,-25.02,1,102,2013,30,12,0,3
1,302,9,-24,1,98,2013,30,12,0,4
1,302,9,-24,1,263,2013,30,12,0,5
1,302,8,-24.67,1,243,2013,30,12,0,6
1,302,1,-23.68,90,148,2013,30,12,0,7
1,302,5,-22.68,90,207,2013,30,12,0,8
1,302,4,-22.04,90,299,2013,30,12,0,9
1,302,7,-22.04,90,181,2013,30,12,0,9
1,302,5,-19.81,90,23,2013,30,12,0,10
6,300,1,-19.81,90,162,2013,30,12,0,10
7,280,6,-18.71,90,205,2013,30,12,0,11
7,270,7,-17.86,90,187,2013,30,12,0,12
7,270,3,-17.33,90,104,2013,30,12,0,13
7,260,9,-17.35,90,246,2013,30,12,0,14
5,260,6,-17.14,90,87,2013,30,12,0,15
4,270,3,-17.14,90,253,2013,30,12,0,15
5,280,7,-17.34,90,229,2013,30,12,0,16
3,270,7,-17.34,90,229,2013,30,12,0,16
4,277,8,-17.23,90,216,2013,30,12,0,17
1,302,2,-17.78,64,193,2013,30,12,0,18
1,302,9,-17.03,64,124,2013,30,12,0,19
4,270,7,-17.65,64,133,2013,30,12,0,20
3,250,3,-17.36,64,247,2013,30,12,0,21
3,260,8,-17.85,90,117,2013,30,12,0,22
1,230,7,-19,90,56,2013,30,12,0,23
2,220,1,-21.84,64,207,2013,31,12,1,0
2,230,7,-23.01,1,60,2013,31,12,1,1
2,220,1,-23.79,1,203,2013,31,12,1,2
1,240,8,-24,1,79,2013,31,12,1,3
1,302,8,-23.81,1,96,2013,31,12,1,4
1,200,2,-23.48,1,84,2013,31,12,1,5
1,302,4,-24,1,202,2013,31,12,1,6
2,270,5,-23.49,90,229,2013,31,12,1,7
1,290,6,-22.49,90,287,2013,31,12,1,8
1,311,6,-22.27,90,242,2013,31,12,1,9
1,225,5,-21.69,90,237,2013,31,12,1,10
1,267,1,-20.69,90,53,2013,31,12,1,11
1,337,3,-17.78,64,264,2013,31,12,1,13
2,315,1,-17.74,64,259,2013,31,12,1,14
1,240,1,-17.72,64,282,2013,31,12,1,15
1,302,3,-22.02,1,182,2013,31,12,1,16
1,302,1,-23.71,1,245,2013,31,12,1,17
1,250,5,-21.72,20,55,2013,31,12,1,18
2,270,1,-25.02,1,230,2013,31,12,1,19
2,275,3,-25.49,1,152,2013,31,12,1,20
3,280,7,-24.52,1,242,2013,31,12,1,21
2,280,5,-24.76,40,275,2013,31,12,1,22
1,302,7,-23.26,90,199,2013,31,12,1,23
2,280,2,-23.01,90,192,2014,1,1,2,0
2,300,4,-22.76,75,200,2014,1,1,2,1
1,300,3,-22.76,90,148,2014,1,1,2,2
1,302,2,-22.26,90,44,2014,1,1,2,3
1,280,7,-22.26,90,141,2014,1,1,2,4
1,270,1,-22,90,82,2014,1,1,2,5
1,300,4,-22,90,172,2014,1,1,2,6
2,310,2,-22,90,232,2014,1,1,2,7
2,310,1,-21.51,90,194,2014,1,1,2,8
1,302,4,-21.35,90,104,2014,1,1,2,9
1,290,4,-19.27,90,298,2014,1,1,2,11
1,280,4,-17.79,64,181,2014,1,1,2,12
2,270,6,-17.41,64,157,2014,1,1,2,13
1,302,6,-16.99,64,188,2014,1,1,2,14
1,302,5,-16.74,64,151,2014,1,1,2,15
1,302,3,-16.96,64,119,2014,1,1,2,16
1,302,8,-17.2,64,170,2014,1,1,2,17
1,302,9,-17.49,64,70,2014,1,1,2,18
1,302,3,-17.53,64,81,2014,1,1,2,19
1,302,5,-17.69,64,124,2014,1,1,2,20
1,302,2,3.643,64,215,2014,1,1,2,22
1,302,5,-18.17,64,51,2014,1,1,2,23
1,302,2,-17.81,90,29,2014,2,1,3,0
2,120,8,-18.65,90,101,2014,2,1,3,2
1,211,6,-21.53,90,77,2014,2,1,3,3
1,302,6,-23.01,40,144,2014,2,1,3,4
1,302,1,-23.67,1,75,2014,2,1,3,5
0,180,5,-24.67,1,160,2014,2,1,3,6
1,157,5,-25.51,1,45,2014,2,1,3,7
4,140,9,-25,1,149,2014,2,1,3,8
1,180,2,-23.35,1,232,2014,2,1,3,9
0,120,5,-20.52,5,214,2014,2,1,3,11
0,80,4,-18.48,64,79,2014,2,1,3,12
2,180,7,-17.28,64,168,2014,2,1,3,13
2,180,9,-16.79,64,193,2014,2,1,3,14
4,171,7,-16.5,64,27,2014,2,1,3,15
2,140,9,-16.66,64,68,2014,2,1,3,16
1,170,2,-19.25,1,233,2014,2,1,3,17
1,110,1,-21.75,64,118,2014,2,1,3,18
6,150,9,-21.88,5,140,2014,2,1,3,19
5,140,4,-24.37,5,39,2014,2,1,3,20
5,130,4,-24.36,1,201,2014,2,1,3,21
5,145,2,-25.01,1,207,2014,2,1,3,22
1,169,4,-24,1,251,2014,2,1,3,23
1,165,8,3.643,64,100,2014,3,1,4,1
1,302,6,-23.76,1,11,2014,3,1,4,2
1,170,1,-22.6,75,285,2014,3,1,4,3
4,146,4,-21.39,75,106,2014,3,1,4,4
0,172,9,-19.29,90,294,2014,3,1,4,5
0,109,9,-17.53,64,274,2014,3,1,4,7
1,90,1,-16.43,64,13,2014,3,1,4,8
1,184,5,-15.05,64,247,2014,3,1,4,9
4,140,3,-13.4,64,49,2014,3,1,4,10
1,302,7,-12.24,64,291,2014,3,1,4,11
1,302,3,-10.63,64,250,2014,3,1,4,12
0,169,4,-9.58,64,112,2014,3,1,4,13
0,23,6,-9.58,64,70,2014,3,1,4,13
2,180,8,-8.9,64,71,2014,3,1,4,14
0,129,4,-8.9,64,235,2014,3,1,4,14
3,153,7,-8.21,64,264,2014,3,1,4,15
0,192,6,-8.21,64,262,2014,3,1,4,15
0,157,1,-8.21,64,286,2014,3,1,4,15
2,170,8,-7.88,64,168,2014,3,1,4,16
2,160,2,-7.88,64,248,2014,3,1,4,16
2,231,6,-7.88,64,52,2014,3,1,4,16
1,302,9,-7.69,64,161,2014,3,1,4,17
1,302,9,-7.69,64,89,2014,3,1,4,17
1,160,8,-7.69,64,146,2014,3,1,4,17
2,215,4,-7.06,64,222,2014,3,1,4,18
2,271,6,-6.36,64,174,2014,3,1,4,19
1,274,4,-5.18,90,174,2014,3,1,4,20
1,277,8,-4.27,90,206,2014,3,1,4,20
0,277,9,-3.52,64,271,2014,3,1,4,22
1,270,5,-3.14,64,57,2014,3,1,4,23
1,302,2,-2.61,64,136,2014,4,1,5,0
1,293,3,-2.61,64,145,2014,4,1,5,0
3,290,3,-2.61,64,41,2014,4,1,5,0
0,267,9,-2.38,64,110,2014,4,1,5,1
0,290,9,-1.68,64,86,2014,4,1,5,2
1,292,2,-0.94,64,204,2014,4,1,5,3
0,300,3,0.18,64,210,2014,4,1,5,4
2,293,7,-0.58,64,77,2014,4,1,5,5
6,282,4,-2.68,64,37,2014,4,1,5,6
2,263,5,-4.09,64,66,2014,4,1,5,7
1,292,1,-6.52,64,212,2014,4,1,5,8
1,271,4,-8.49,64,64,2014,4,1,5,9
4,277,8,-9.39,64,92,2014,4,1,5,10
4,250,6,-9.53,64,115,2014,4,1,5,11
3,276,8,-9.45,64,260,2014,4,1,5,12
1,302,7,-9.01,64,142,2014,4,1,5,13
1,219,7,-9.37,64,201,2014,4,1,5,14
2,216,7,-10.1,64,41,2014,4,1,5,15
1,302,8,-10.86,64,107,2014,4,1,5,16
0,185,2,-12.7,64,277,2014,4,1,5,17
1,302,6,-13.92,64,116,2014,4,1,5,19
1,302,2,-15.13,64,75,2014,4,1,5,20
2,159,8,-15.97,64,61,2014,4,1,5,21
3,148,5,-16.85,64,208,2014,4,1,5,22
1,149,2,-17.52,64,297,2014,4,1,5,23
0,108,2,-20.77,1,241,2014,5,1,6,0
4,142,9,-22.01,1,172,2014,5,1,6,1
1,302,8,-22.52,1,250,2014,5,1,6,2
2,144,2,-23.27,1,31,2014,5,1,6,3
1,302,5,-24.27,1,226,2014,5,1,6,4
3,166,8,-24.35,1,184,2014,5,1,6,5
2,196,9,-24.67,1,288,2014,5,1,6,6
1,270,4,-25.34,5,181,2014,5,1,6,7
1,302,3,-24.68,5,18,2014,5,1,6,8
0,276,9,-24.35,1,68,2014,5,1,6,9
1,302,2,-22.35,1,126,2014,5,1,6,10
1,302,3,-22,1,110,2014,5,1,6,11
0,315,9,-21.35,1,254,2014,5,1,6,12
1,308,5,-21.02,5,295,2014,5,1,6,13
1,302,8,-21.76,75,186,2014,5,1,6,14
1,302,3,-22.25,75,25,2014,5,1,6,15
2,211,9,-23,90,130,2014,5,1,6,16
2,273,8,-23.99,40,223,2014,5,1,6,17
1,214,9,-25.53,20,239,2014,5,1,6,18
0,293,5,-24.88,40,93,2014,5,1,6,19
1,302,6,3.643,64,190,2014,5,1,6,21
1,302,1,3.643,64,242,2014,5,1,6,22
1,337,7,3.643,64,51,2014,5,1,6,23
1,270,8,3.643,64,82,2014,6,1,0,0
5,310,7,3.643,64,264,2014,6,1,0,1
1,12,6,3.643,64,197,2014,6,1,0,2
2,270,7,3.643,64,299,2014,6,1,0,3
2,270,3,3.643,64,249,2014,6,1,0,4
2,12,7,3.643,64,105,2014,6,1,0,5
2,284,3,3.643,64,85,2014,6,1,0,6
2,288,1,3.643,64,11,2014,6,1,0,7
2,292,3,3.643,64,187,2014,6,1,0,8
3,280,7,3.643,64,121,2014,6,1,0,9
2,245,8,3.643,64,213,2014,6,1,0,10
1,285,7,-26,20,247,2014,6,1,0,11
1,302,1,-26,75,35,2014,6,1,0,12
1,302,8,-25.68,40,117,2014,6,1,0,13
1,271,9,-25.35,40,174,2014,6,1,0,14
0,241,8,-24.98,1,64,2014,6,1,0,15
0,157,4,-26,40,283,2014,6,1,0,16
1,180,2,-26,75,289,2014,6,1,0,17
1,302,7,-26,40,39,2014,6,1,0,18
1,161,2,-26,1,26,2014,6,1,0,19
2,80,9,3.643,64,90,2014,6,1,0,21
2,60,6,3.643,64,36,2014,6,1,0,22
2,60,1,-26,75,192,2014,6,1,0,23
2,40,2,-25.66,75,13,2014,7,1,1,0
4,340,7,-25.31,1,172,2014,7,1,1,1
7,350,8,-26,1,81,2014,7,1,1,2
7,330,6,-25.75,1,85,2014,7,1,1,3
8,320,4,-25.33,40,249,2014,7,1,1,4
7,330,9,-24.76,1,299,2014,7,1,1,5
7,330,5,-24.52,1,269,2014,7,1,1,6
9,320,1,-24.36,40,20,2014,7,1,1,7
6,330,7,-23.49,1,68,2014,7,1,1,8
7,310,9,-22.35,1,268,2014,7,1,1,9
9,320,3,-19.67,1,211,2014,7,1,1,10
4,340,1,-17.67,64,277,2014,7,1,1,12
4,310,7,-16.96,64,122,2014,7,1,1,13
6,320,5,-16.1,64,82,2014,7,1,1,14
3,290,8,-15.99,64,245,2014,7,1,1,15
5,290,7,-15.98,64,15,2014,7,1,1,16
5,310,7,-16.95,1,98,2014,7,1,1,17
3,310,3,-17.33,64,123,2014,7,1,1,18
4,300,5,-18.2,1,177,2014,7,1,1,19
3,167,7,-19.88,1,61,2014,7,1,1,20
0,0,9,-20.79,1,71,2014,7,1,1,21
1,302,5,-19.33,75,93,2014,7,1,1,23
5,309,5,-21,1,245,2014,8,1,2,0
0,286,6,-21.77,1,166,2014,8,1,2,1
2,310,7,-23.53,1,156,2014,8,1,2,2
1,292,6,-23.51,1,132,2014,8,1,2,3
2,299,9,-23.67,1,296,2014,8,1,2,4
1,302,7,-24.27,1,191,2014,8,1,2,5
1,299,1,-24.67,1,108,2014,8,1,2,6
1,302,7,-25,1,199,2014,8,1,2,7
1,302,8,-25.51,1,260,2014,8,1,2,8
1,248,4,-23.35,75,207,2014,8,1,2,9
1,162,5,-22.35,1,256,2014,8,1,2,10
1,302,2,-19.16,1,274,2014,8,1,2,11
1,236,9,-17.58,5,66,2014,8,1,2,12
5,180,1,-17.05,5,292,2014,8,1,2,14
2,168,6,-16.83,64,67,2014,8,1,2,15
0,157,6,-16.9,64,195,2014,8,1,2,16
1,302,6,-17.81,1,289,2014,8,1,2,17
6,180,5,-22.37,1,71,2014,8,1,2,18
4,186,1,-24.49,1,90,2014,8,1,2,19
1,180,2,-25.02,5,255,2014,8,1,2,20
4,158,6,-25.01,1,258,2014,8,1,2,21
1,183,4,-24.45,1,12,2014,8,1,2,22
1,302,7,-25,1,245,2014,8,1,2,23
1,302,9,-23.98,1,60,2014,9,1,3,0
0,211,8,-21.65,1,114,2014,9,1,3,1
1,302,7,-19.62,64,108,2014,9,1,3,3
7,260,4,-17.8,64,89,2014,9,1,3,4
0,329,9,-17.14,64,180,2014,9,1,3,5
1,302,3,-16.33,64,164,2014,9,1,3,6
0,244,9,-16.41,64,39,2014,9,1,3,7
5,290,4,-15.72,64,108,2014,9,1,3,8
3,292,1,-15.27,64,155,2014,9,1,3,9
4,292,5,-13.85,64,244,2014,9,1,3,10
8,300,7,-11.86,64,108,2014,9,1,3,11
3,306,9,-10.03,64,199,2014,9,1,3,12
8,291,7,-8.52,64,286,2014,9,1,3,13
2,315,5,-7.76,64,266,2014,9,1,3,14
7,277,6,-7,64,212,2014,9,1,3,15
9,310,5,-7.42,40,34,2014,9,1,3,16
7,310,7,-6.68,64,184,2014,9,1,3,16
3,337,7,-7.73,75,210,2014,9,1,3,17
2,319,3,-8.48,64,292,2014,9,1,3,19
1,302,7,-8.63,64,102,2014,9,1,3,20
1,302,1,-8.51,64,59,2014,9,1,3,21
1,302,2,-8.6,64,228,2014,9,1,3,22
1,302,2,-8.71,64,165,2014,9,1,3,23
1,302,5,-8.47,64,66,2014,10,1,4,0
1,302,7,-8.47,64,240,2014,10,1,4,0
1,302,8,-8.77,64,216,2014,10,1,4,1
1,302,1,-8.12,64,281,2014,10,1,4,2
1,302,5,-7.57,64,224,2014,10,1,4,3
6,319,2,-7.13,64,193,2014,10,1,4,4
1,302,9,-6.75,64,76,2014,10,1,4,5
1,302,6,-6.75,64,256,2014,10,1,4,5
5,320,2,-6.34,64,25,2014,10,1,4,6
5,320,9,-5.91,64,220,2014,10,1,4,7
5,319,8,-5.72,64,83,2014,10,1,4,8
1,302,3,-5.19,64,27,2014,10,1,4,9
1,302,6,-4.65,64,31,2014,10,1,4,10
1,302,8,-3.81,64,115,2014,10,1,4,11
4,290,4,-3.04,64,128,2014,10,1,4,12
1,302,7,-2.52,64,25,2014,10,1,4,13
1,302,1,-2.05,64,193,2014,10,1,4,14
1,302,7,-1.62,64,12,2014,10,1,4,15
2,250,9,-1.35,90,132,2014,10,1,4,16
2,250,4,-1,90,252,2014,10,1,4,17
1,302,5,-1.6,64,114,2014,10,1,4,19
1,302,4,-1.6,64,112,2014,10,1,4,19
1,302,7,-1.53,90,217,2014,10,1,4,20
1,302,7,-1.53,90,158,2014,10,1,4,20
1,302,2,-1.5,90,202,2014,10,1,4,21
1,302,6,-1.5,90,231,2014,10,1,4,21
1,302,5,-1.59,64,56,2014,10,1,4,23
1,302,8,-1.64,64,176,2014,11,1,5,1
1,302,9,-1.55,64,96,2014,11,1,5,2
1,302,2,-1.55,64,235,2014,11,1,5,3
1,302,4,-1.7,64,129,2014,11,1,5,4
1,302,1,-2.12,64,257,2014,11,1,5,5
1,302,7,-2.62,90,153,2014,11,1,5,6
1,302,7,-3.41,64,242,2014,11,1,5,7
1,302,2,-3.79,64,12,2014,11,1,5,8
1,302,1,-3.72,64,246,2014,11,1,5,9
1,302,2,-3.26,64,267,2014,11,1,5,10
1,302,3,-2.43,64,35,2014,11,1,5,11
1,302,8,-1.92,64,27,2014,11,1,5,12
1,302,5,-1.69,64,140,2014,11,1,5,13
1,302,5,-1.19,64,26,2014,11,1,5,14
1,302,9,-1.05,64,267,2014,11,1,5,15
1,302,1,-2.11,20,79,2014,11,1,5,16
1,302,9,-1.13,64,194,2014,11,1,5,16
1,302,4,-3.51,75,58,2014,11,1,5,17
1,302,9,-3.78,64,85,2014,11,1,5,19
1,302,1,-4.33,64,286,2014,11,1,5,20
1,302,1,-4.81,64,25,2014,11,1,5,21
1,302,4,-4.98,64,15,2014,11,1,5,22
1,302,4,-5.31,64,43,2014,11,1,5,23
1,302,9,-5.42,64,68,2014,12,1,6,0
1,302,6,-5.25,64,76,2014,12,1,6,1
1,302,5,-4.83,64,264,2014,12,1,6,2
2,264,7,-4.15,64,166,2014,12,1,6,3
3,239,6,-3.81,64,41,2014,12,1,6,4
3,240,7,-2.74,64,19,2014,12,1,6,5
2,251,4,-1.94,64,201,2014,12,1,6,6
3,259,6,-1.71,64,228,2014,12,1,6,7
1,302,6,-0.87,64,86,2014,12,1,6,8
2,247,1,-0.2,64,29,2014,12,1,6,9
1,302,1,1.34,64,165,2014,12,1,6,10
0,303,8,2.68,64,36,2014,12,1,6,11
