Title,Author,Edition,type,Date,Reviews,Ratings,BookCategory,Synopsis_Polarity_score,Synopsis_subjectivity_score,Price
5319,952,13,20,9/10/2017,4.1,40,5,0.052604167,0.633333333,359
1316,2876,13,20,7/11/1905,3.4,3,5,-0.016666667,0.194444444,323.52
6654,4339,13,11,3/15/2003,4.6,7,10,0.128571429,0.301785714,400
1761,154,13,20,7/10/1905,3.5,9,4,0.086446886,0.516630037,625
4543,2112,13,20,1/1/2009,4.1,8,7,0.198208874,0.465220058,359
5988,2264,13,11,7/2/2017,4.2,8,8,0.07375,0.6775,349
4972,1061,13,11,2/26/2019,4.2,3,5,0.095676768,0.624626263,514
1344,3125,13,20,7/13/2006,4.4,3,5,0.031632653,0.493197279,420
4610,4263,13,20,2/11/2015,4.5,732,2,0.2359375,0.513541667,316
6778,473,13,20,2/1/2011,5,1,3,0.094318182,0.506060606,704
995,2076,13,20,11/16/2019,4.4,75,8,0.1046875,0.507291667,299
5097,3144,12,20,6/1/2005,5,1,0,-0.26875,0.612731481,441
2766,779,13,20,2/22/2013,3.7,12,8,0.032467532,0.419177489,575
6109,2729,8,20,9/21/2017,1,1,0,0.322355769,0.653846154,488
2817,1704,13,11,6/15/2017,3.5,6,5,-0.161458333,0.266666667,199
6119,2711,13,20,4/4/2017,4.2,9,9,0.163774105,0.400964187,344
3903,3046,13,20,5/6/2003,4,1,6,0.132911706,0.497172619,885.91
2196,1649,13,20,2/10/2018,4.1,2048,0,0.061441799,0.532936508,427
1720,1101,13,20,7/9/1905,3.9,10,1,0.604166667,0.920833333,70
1681,2312,13,20,9/21/2010,4.6,26,2,0.003482628,0.537046287,405
4442,887,13,20,3/7/2019,5,3,9,0.286403509,0.629649123,299
314,2439,8,11,2/21/2018,5,3,4,0.112121212,0.475757576,1475
398,4098,12,20,4/2/1989,5,1,2,0.306103896,0.523766234,378
195,2396,13,20,3/1/1995,4,27,1,0.342647059,0.575980392,418
2391,1132,13,20,9/2/2013,4.8,11,7,0.06625817,0.408374183,901
5993,2198,13,20,1/19/2006,4.5,7,1,0,0,305
1036,671,13,18,5/30/2014,4.6,2,7,0.297727273,0.509090909,5064
1222,2332,13,20,7/1/1997,5,1,0,0.113541667,0.603819444,274
1476,3456,13,20,1/1/2009,4.5,1097,2,0.228940887,0.538875205,122
3668,1988,13,20,11/6/2018,4.5,8,9,0.264103084,0.501152146,247
2835,3080,8,10,11/24/2014,5,4,1,-0.0125,0.3625,1800
3909,1880,13,20,5/28/2009,5,3,10,0.074458874,0.43898423,399
3920,2459,13,20,2/20/2007,4.5,4,9,0.267099567,0.593506494,768
13,791,13,20,10/28/2016,3,2,10,0.091238095,0.432047619,569
300,4084,13,20,9/7/2010,5,1,4,0.325505051,0.603535354,355
5111,108,13,20,2/10/2017,4.4,26,9,0.101677489,0.546482684,359
3926,1545,13,20,12/1/2009,5,2,3,-0.073076923,0.403846154,395.1
2233,2861,13,20,5/6/2004,5,3,8,-0.009782609,0.3647343,334
3266,819,13,20,7/4/1905,3,1,4,0.236666667,0.419166667,390
6717,3716,13,20,9/13/2016,3.5,2,6,0.235081585,0.575273338,1040
1837,2347,13,20,7/2/1905,3.1,4,3,0.1,0.28125,115
1366,1281,13,20,10/10/2011,3.5,4,10,0.325,0.808333333,1204
384,308,13,20,12/10/2015,4.6,226,9,0.17875,0.656666667,390
1620,4179,13,20,5/9/2014,5,1,7,-0.043589744,0.365384615,181
702,3980,13,20,4/30/2019,4.5,4,5,0.017857143,0.548809524,224
2320,3277,13,20,6/3/2010,3.6,14,3,0.29,0.478571429,427
4826,1927,13,20,10/14/2008,4.3,32,7,0.393269231,0.653525641,816
6456,866,13,20,12/29/2009,5,1,7,0.189884135,0.320855615,740.44
4830,2607,13,20,10/5/1995,3.6,11,0,0.2875,0.593939394,275
46,2120,13,11,6/5/2018,4.8,7,10,0.317045455,0.7,1171
6369,1514,13,18,7/7/2016,5,1,7,0.207517483,0.372494172,1595
5612,2589,12,20,9/10/2008,3.4,3,7,0.3,0.441666667,400
1528,975,13,20,12/16/2004,3,1,6,0.168087121,0.523484848,486
1995,843,13,20,3/30/2017,4.7,8,7,0.157894737,0.328947368,514
6000,647,13,20,2/22/2018,3.9,12,7,0.252823264,0.554441935,299
1219,79,13,20,10/5/2017,4.4,46,5,0.122222222,0.455555556,261
5040,4155,8,20,9/12/2017,5,3,7,0.20757992,0.516933067,3528
6113,386,13,20,6/16/2017,3.8,18,5,-0.0625,0.6,189
673,3642,13,20,9/11/2018,3,1,3,0.099343434,0.469494949,1147.18
1952,4174,13,20,12/12/2007,4.2,23,10,0.142787115,0.570028011,178
5713,1265,13,20,4/5/2012,3.9,13,8,0.106122449,0.295408163,591
4722,3461,8,20,6/18/2013,5,1,6,0.173636364,0.351287879,3098
3391,79,13,20,10/5/2017,4.5,649,5,0.23,0.49,184
540,2885,12,20,12/31/2016,4.2,9,5,0.0875,0.511309524,279
4058,712,13,20,10/10/2017,4.9,10,4,0.37962963,0.668518519,500
5433,977,8,20,11/21/2016,4.7,10,6,0.308333333,0.686111111,557
1535,1493,13,20,6/19/2014,5,1,0,-0.04375,0.553125,473
6670,2919,13,20,6/2/2011,2.9,2,10,0.363888889,0.573611111,186
5159,1708,13,20,1/15/2018,4.3,12,0,-0.043400178,0.506737968,283
1880,1272,13,20,10/19/2010,5,3,3,0.114150433,0.41191952,1812
5222,2077,13,11,8/30/2018,5,1,0,0.156770833,0.470833333,724
1851,1227,13,20,8/18/1994,4.2,26,0,0.268541667,0.478333333,301
5327,3878,13,20,6/8/2016,4.5,71,5,-0.024722222,0.568888889,279
953,1121,13,20,10/9/2007,2.7,9,7,0.346180556,0.530902778,268
2447,3230,13,20,7/13/2019,4.7,10,2,0.282670455,0.619318182,284
6506,296,13,20,7/5/2016,4,3,6,0.109267677,0.510984848,499
5069,3614,13,20,6/30/2015,4.6,77,0,0.224074074,0.425925926,299
1634,2570,13,20,7/11/2008,4.6,13,7,0.072727273,0.325757576,235
2588,2989,13,20,10/31/2017,4.3,160,8,0.026190476,0.270238095,355
1787,1045,13,20,11/13/2014,3.6,6,10,0.050399832,0.540993266,150
3554,1766,13,20,10/23/1989,2.3,2,1,0.367857143,0.496428571,395.1
196,1781,13,20,6/6/2013,4.6,87,5,0.342857143,0.5,323.52
6494,2697,13,11,5/31/2019,5,9,9,0.322636364,0.698121212,150
1209,792,13,20,10/13/2011,5,1,0,0.132380952,0.577380952,175
3037,3354,13,20,9/30/2010,3.8,2,5,0.025,0.452272727,154
2029,1681,13,20,8/2/2007,3.7,7,9,0.342666667,0.661333333,229
6577,1310,13,20,4/30/2018,5,1,8,0.208680556,0.527083333,318
4645,2340,13,20,12/4/2014,5,2,10,0.331142857,0.619650794,258
3252,2340,13,20,11/24/2016,4.1,11,10,0.3425,0.71,270
3067,3342,13,20,12/4/2007,4.5,2,1,0.414285714,0.557142857,550
6416,3796,13,20,1/21/2010,4.5,38,0,0.228673095,0.461065197,200
3948,2467,13,20,6/19/2003,4.8,10,2,0.230145202,0.391109007,369
4127,2610,13,20,6/21/2013,5,1,7,0.206150794,0.390255732,1402
4460,742,13,20,6/6/2016,4,32,10,-0.009259259,0.497222222,334
2482,1574,8,20,6/11/2009,5,2,3,0.082680251,0.439393939,637
5089,4307,13,20,10/22/2013,4,22,2,0.161038961,0.450715951,559
3267,3778,13,11,5/31/2019,5,1,4,0.137698413,0.430555556,2559
525,3099,13,11,1/27/2017,3.5,6,4,0.070947205,0.668286749,1299
2459,2641,13,20,10/12/2016,4.2,3,8,-0.030675991,0.395973193,705
5797,777,13,20,9/30/2014,4,2,5,-0.026151515,0.459939394,195
2150,678,13,20,8/1/2009,4,1,1,0.445833333,0.616666667,820
2462,1708,13,20,6/24/2010,3.9,6,5,0.009370016,0.494976077,1399
422,743,13,19,11/3/2013,4.6,39,2,-0.088888889,0.7,324
1700,3886,8,20,2/9/2014,2,1,1,0.25,0.346666667,2500
3217,3994,13,20,7/7/2015,4.6,3,9,0.17436553,0.388892045,717
1026,1471,13,20,6/15/2018,5,2,1,0.228968254,0.482539683,526.04
5568,2369,13,20,5/3/2015,5,2,2,0.083823529,0.524509804,308
5259,3655,13,20,12/31/1998,5,1,1,0.197916667,0.75,1178
4870,4302,13,20,1/1/2004,4.5,10,1,0.152708333,0.337916667,849
5340,2526,13,11,8/1/2014,3.5,11,5,0.062777778,0.606666667,255
2531,1448,13,20,9/29/2015,4.3,111,8,0.312878788,0.580776515,377
6222,4003,13,20,12/28/2005,4.3,14,0,0.057481061,0.471354167,200
910,3037,13,20,9/10/2013,5,3,10,0.169463869,0.665734266,927
4274,374,13,20,11/13/2019,4.5,140,2,0.214491064,0.477000777,214
3729,3585,13,20,2/10/2017,4.5,37,9,0.077777778,0.525,150
378,1694,13,20,1/17/2013,4.7,5,6,0.362962963,0.588888889,425
2051,1591,8,11,11/2/2017,5,1,5,0.147027972,0.470221445,894
1132,897,13,20,6/30/2016,3.5,6,10,0.155208333,0.41875,889
775,3152,13,20,7/7/1905,4.1,4,2,0.4,0.556060606,31
3461,1424,13,20,5/31/2017,5,2,3,0.281818182,0.617171717,309
5122,3352,13,20,3/6/2014,4,171,9,0.155709877,0.500044092,258
3049,79,13,20,10/30/2017,4.1,25,5,0.141666667,0.420833333,185
5940,2780,13,20,10/30/2009,4.1,27,8,0.140374332,0.409090909,548
1416,3729,13,20,11/23/2018,3.9,24,2,0.216208791,0.498260073,224
6059,1805,13,20,1/8/2013,3.1,2,8,0.047863114,0.340041797,1010
6148,1408,13,11,2/1/2018,4,2,7,0.20974026,0.54586039,499
3943,3076,8,20,7/3/1905,4.5,55,3,0.147979798,0.53510101,56
70,4192,13,20,6/18/2019,5,1,8,0.13859127,0.567063492,149
4801,1538,8,20,12/3/2015,3.1,6,3,0.145402299,0.498563218,779
2255,1733,13,11,10/9/2018,4.7,4,3,0.119722222,0.748989899,371
4594,124,8,20,3/1/2016,5,2,3,0.103977273,0.621590909,1323
851,2885,13,20,11/25/2014,4.8,19,0,0.162083333,0.554583333,271
1,1657,8,20,8/1/2004,1,1,10,0.145555556,0.496944444,336
5374,3665,13,20,6/15/2014,4,14,5,-0.025279107,0.43708134,220
3908,3517,13,1,12/16/2015,4.5,2081,2,0.201086957,0.429891304,299
2269,1995,13,20,2/28/2017,5,1,3,0.150631313,0.559974747,280
5403,37,8,20,10/19/2001,3.6,38,7,0.136363636,0.454545455,335
2962,789,13,20,4/30/2018,4.2,11,0,0.07530303,0.629621212,295
271,308,13,20,7/25/2016,5,1,9,0.125,0.448214286,323.52
6616,2567,13,11,2/2/2017,5,1,6,0.229383117,0.612144403,416
3172,2874,13,20,11/23/2014,4.4,432,5,0.241840278,0.563541667,102
5063,2007,13,20,9/5/2001,4.5,2,6,0.359375,0.646527778,944
4142,3063,13,20,9/25/2014,4.3,13,5,0.153693182,0.416714015,523
1765,2972,13,20,3/14/2013,5,1,8,0.140909091,0.427272727,468
6731,962,13,20,11/6/2012,4.7,8,6,0.169047619,0.619642857,599.44
4995,572,13,20,8/20/2015,4.7,4,5,0.161655012,0.481585082,482
1934,1798,13,20,6/16/2016,4.1,16,2,0.070648796,0.653302253,342
3254,2340,13,11,10/4/2018,5,2,2,0.377083333,0.310416667,309
1871,3375,8,11,12/1/2006,4.6,2,10,0.250342713,0.497041847,1155
3302,1540,13,20,8/28/2013,3.9,76,5,0.166666667,0.383225108,199
5519,2880,13,20,5/14/2008,4.3,24,7,0.01025641,0.552564103,200
1272,3242,13,20,8/14/2018,4.3,405,0,0.153518519,0.503703704,66
6392,4136,13,20,9/15/2015,4.5,2,1,0.136363636,0.454545455,851
4910,3741,13,20,10/6/1997,4.3,66,9,0.257334711,0.558485832,207
2068,316,12,20,7/7/1905,3,1,9,0.242234848,0.540530303,37
5587,3277,13,12,9/15/2005,4.4,8,6,0.060416667,0.605555556,342
3532,2320,13,20,8/13/2012,5,1,7,0.75,0.95,245
4222,1371,13,20,1/12/2017,5,2,0,0.024197861,0.523796791,661
145,1366,8,20,3/29/2012,4,2,3,0.08125,0.625163399,498
2416,3667,13,20,3/15/2015,4.8,13,6,0.21637931,0.590804598,720
3346,3786,13,20,7/5/1905,4.5,3,6,0.44,0.46,195
5304,936,13,20,1/17/2018,4,1,10,0.249924713,0.573395445,344
569,1768,13,20,10/11/2016,4.4,57,3,0.344848485,0.59986532,449
665,1419,13,20,11/11/2014,4.1,7,3,-0.148504274,0.502350427,974
2052,1322,13,11,6/15/1989,5,1,10,0.133333333,0.166666667,2370.19
3070,1217,13,20,12/6/2012,4.4,121,9,0.248666667,0.4512,159
3638,3277,13,20,2/2/2012,4.8,9,3,0.146626984,0.519047619,712
2863,2220,13,11,8/21/2018,4,1,7,0.127708333,0.4375,113
5318,1947,13,20,5/26/2014,4.2,15,0,-0.014170507,0.542165899,178
888,375,13,20,2/12/2013,4.1,44,2,0.162857143,0.555714286,153
1285,2139,13,11,9/22/2017,5,1,4,0.148295154,0.489216871,1199
4831,3313,13,20,12/8/2009,4.7,56,1,0.211580087,0.484632035,1658
2049,4279,13,20,9/29/2015,3.1,13,0,0.308333333,0.684615385,323.52
5572,2182,8,11,10/23/2018,5,4,10,0.218430335,0.573401675,2176
553,122,13,20,4/21/2005,5,10,3,0.766666667,0.833333333,354
4867,2788,8,20,5/10/2016,4.3,10,4,0.089636364,0.599454545,1780
1235,2190,8,20,10/29/2009,4,2,6,0.152320827,0.451827802,504.48
504,931,13,20,11/18/2018,5,10,0,0.022258297,0.314141414,398
2982,4045,13,20,2/25/1982,4.8,6,7,0.191074811,0.465767045,299
6028,4219,8,20,4/16/2015,4,21,5,0.126033058,0.500413223,1635
5396,4289,8,20,6/10/2018,5,1,0,0.358333333,0.641666667,769
4751,4332,13,20,12/1/2005,4.2,80,4,0,0,248
12,576,13,20,11/4/2014,4,3,3,0.071428571,0.5,1199
3899,3834,8,20,2/15/2017,4.5,4,1,0.318658685,0.596049784,986
5066,3128,13,20,10/14/2000,5,2,6,0.244166667,0.456666667,179.07
532,1119,13,20,9/1/2005,3.7,5,7,0.194127915,0.471990644,344
6049,1029,13,11,4/19/2018,5,1,8,0.240826252,0.530294346,449
435,3221,13,20,7/1/2017,3.7,7,4,0.115,0.356666667,408
831,807,13,20,7/8/2010,4.7,7,0,0.194214876,0.391322314,423.24
2344,3250,13,20,8/27/2013,3.9,15,4,0.248147186,0.589079365,632.15
6308,3536,13,20,3/8/2019,4.2,7,5,0.057912458,0.394949495,256
6149,161,13,20,1/5/2009,4,5,0,0.20297619,0.608333333,349
477,320,13,20,6/27/2016,4.5,77,10,0.284259259,0.543055556,287
4710,3884,13,20,5/31/1905,4.7,30,3,0.420833333,0.5375,70
4437,3741,13,20,5/30/2016,3.9,60,0,0.14375,0.51875,244
3710,3704,13,20,5/26/2017,3.9,53,2,0.002797203,0.389772727,261
2281,1015,13,20,3/8/2018,5,1,1,0.341190476,0.591785714,300
5398,2268,13,20,3/8/2017,5,2,8,0.235383598,0.475793651,779
5422,1830,13,20,1/15/2016,4.6,3,0,0.190384615,0.719230769,149
519,2661,8,11,5/19/2016,5,1,10,0.175,0.341025641,985
344,1704,13,20,1/2/2014,3.8,8,5,0.125,0.275,168
1372,3452,8,20,1/28/2019,3.8,74,8,0.155681818,0.445454545,401
2671,2944,8,20,10/30/2018,4,2,2,0.349333333,0.621333333,483
489,337,13,20,5/11/2016,3,2,3,0.35625,0.75,820
6763,2402,13,20,11/9/2013,3.7,5,10,0.194444444,0.547777778,375
2971,3352,13,20,9/19/2018,4.3,88,5,0.189351852,0.486342593,452
4475,3779,13,20,5/5/2008,4.4,10,1,0.083528837,0.453115836,497.56
1206,2132,13,20,9/6/2018,4.7,7,4,0.154347826,0.597826087,310
1114,2866,13,20,5/31/2018,4.1,13,9,0.087821068,0.543398268,244
4024,3265,13,20,2/25/2016,4.9,18,4,0.185714286,0.678571429,440
2189,3457,13,11,10/2/2018,5,1,1,-0.05,0.75,749
2019,2726,13,20,7/8/1905,5,2,4,0.169924812,0.480576441,428
4311,1898,13,20,6/16/2000,3.3,2,4,0.237037037,0.584722222,559
6691,1740,13,11,9/15/2015,4.3,19,3,0.092857143,0.322486772,374
3320,3027,13,20,3/28/2017,5,3,5,0.148333333,0.443333333,594
3,2664,13,11,7/24/2018,3.8,18,4,0.291666667,0.611111111,3980
2485,549,8,20,12/31/2006,5,1,10,0.155594406,0.501889777,1262
4935,3845,13,20,12/31/2018,5,1,0,0.096277997,0.575922266,364
3440,2217,13,11,7/6/2017,4.7,4,7,0.103009259,0.437896825,120
5378,1436,13,20,1/30/2016,4.2,21,2,0.225786713,0.426165501,311
1782,1693,8,11,1/30/2016,5,1,5,-0.255555556,0.388888889,100
6275,3460,8,11,12/20/2017,4.8,8,2,0.096506734,0.458417508,165
6481,113,13,20,10/24/2008,4,36,3,-0.033969456,0.477329073,859
2889,1139,13,20,10/27/1997,4,4,6,0.354820261,0.563398693,541
6470,2354,12,11,6/26/2018,5,1,9,0.339944904,0.611432507,399
5183,1178,13,20,5/2/2019,3,1,5,0.234280303,0.642045455,479
476,1388,13,11,1/25/2018,2,1,9,0.133870701,0.594436177,215
4133,3669,13,20,5/2/2017,5,1,3,0.39467803,0.393371212,838
602,402,13,20,2/1/2018,3,342,2,0.261666667,0.563333333,205
2096,1114,13,14,6/30/2015,4.2,190,9,0.045898838,0.435452267,230
628,2746,13,20,12/20/2016,5,5,5,0.044389234,0.603322981,821
3412,1371,13,20,5/3/2017,4.5,2,6,0.240625,0.584375,449.99
5924,3269,13,20,3/29/2016,5,2,0,0.115377539,0.523489843,1043
6070,2136,13,20,1/1/2001,4.4,15,10,0.192063492,0.526984127,241.9
4976,2183,13,20,7/10/2001,3,1,6,0.059758297,0.54047619,344
3443,2896,13,20,8/5/2010,4.3,33,1,0.130952381,0.317857143,463
2514,529,13,20,4/17/2017,3.6,7,2,0.156410256,0.506410256,295
1037,3214,13,20,7/7/1905,3.8,83,7,-0.166666667,0.4,48
5792,1074,13,20,8/15/1992,4.4,3,10,0.2,0.407291667,946
487,337,13,20,1/27/2015,4.2,21,3,0.35625,0.75,719
5711,2770,13,20,10/10/2017,5,1,6,0.098090278,0.545039683,589
4338,2215,13,20,5/7/2009,5,1,9,-0.016450216,0.620562771,240
4286,1708,13,20,11/1/2006,4,7,0,0.039777778,0.463555556,220
2116,3513,13,11,2/25/2019,5,1,1,0.2140625,0.36875,184
6758,1852,13,20,4/1/2012,4,1,10,0.301309524,0.460793651,1254
3184,954,12,20,8/21/2018,5,6,0,-0.067613636,0.425454545,530
5278,4288,13,20,9/1/2010,4.4,5,0,-0.041666667,0.590277778,211
1726,1400,13,20,2/8/2000,3.9,49,0,0.102714646,0.554882155,243
1175,2801,13,20,5/5/2009,4.1,2,3,0.249886364,0.665454545,661
4648,1851,13,20,6/19/2019,4.5,2,6,0.166666667,0.366666667,523
1131,1590,13,20,1/2/2018,4.7,6,1,0.201594805,0.39912381,646
2608,579,13,20,9/1/2012,4.1,3,3,0.093535354,0.565858586,239
715,474,13,20,9/20/1985,4.9,15,10,0.155208333,0.491145833,700.44
3208,652,13,20,7/1/2014,2.9,2,5,0.389393939,0.515151515,284
2896,3016,13,20,2/26/2015,5,1,8,0.239583333,0.529166667,999.99
1493,101,13,20,6/4/2013,4.8,7,3,0.178061224,0.537528345,702
5796,2950,13,20,1/14/2015,5,3,9,0.209607438,0.524449036,664
5291,1282,13,20,4/7/2011,4.4,15,0,0.066666667,0.180555556,275
2424,4204,13,11,9/6/2018,4.6,45,9,0.345,0.6,299
4896,4091,13,20,12/5/2013,5,4,5,0.180948137,0.492348909,249
1348,856,13,20,5/1/2004,4.3,250,0,0.173,0.603333333,199
6752,1704,13,20,10/30/2008,5,1,5,0.214123377,0.643506494,164
2683,368,13,11,2/16/2006,4.1,30,4,0.139102564,0.589652015,400
1156,2956,13,20,1/3/2012,4,4,2,0.090833333,0.577083333,440
1649,3963,8,20,9/15/2003,4.1,18,7,0,0,499
4949,1538,13,20,5/6/2013,3,1,3,0.181372549,0.432843137,418
6473,2002,12,1,4/1/1995,4.7,3,9,0.231168831,0.582467532,569
434,3952,13,1,4/1/1995,4.1,29,7,0.187878788,0.41991342,399
3973,301,13,20,7/16/2016,4.8,5,4,0.186639118,0.457697605,1119
923,1005,13,20,6/30/2009,4.4,217,4,0.18,0.426666667,335
217,4346,13,20,5/26/2015,4.8,10,3,0.08969697,0.614962121,550
6304,1797,13,11,7/5/2018,4.2,29,0,0.215909091,0.493939394,339
1984,1661,13,20,3/22/2005,4.5,22,2,0.217948718,0.33974359,437
6136,3290,13,20,7/28/2015,4,17,2,0.331428571,0.467142857,338
6024,2397,13,20,3/31/2017,4.3,30,5,-0.015555556,0.517777778,190
6539,2407,13,20,1/9/2019,4.4,20,2,0.204788961,0.537590188,234
6393,4136,13,20,9/15/2015,3.3,3,1,0.068181818,0.227272727,601
1032,1615,13,20,9/18/2017,4.4,27,9,0.208342973,0.487887989,302.36
4054,3245,13,20,5/27/2014,2,2,4,-0.026923077,0.394139194,299
338,2607,12,20,10/23/1997,4.6,7,0,0.16,0.58,209
317,1570,8,20,6/8/2002,4.3,23,0,0.166666667,0.416666667,99
6600,398,13,20,4/13/2019,4.5,115,4,0.206363636,0.411161616,238
3617,792,13,11,12/14/2017,4.5,5,0,0.117937439,0.576368524,240
5479,3486,13,20,2/28/2019,4.7,16,0,-0.01230303,0.595878788,399
4280,102,13,20,12/26/2013,4.4,33,2,0.139285714,0.8,341
6184,1366,8,20,12/4/2014,4.5,74,0,-0.004166667,0.563888889,1400
1166,3153,13,20,3/29/2018,4.5,12,5,0.033956916,0.638747166,299
3933,792,13,20,2/24/2011,5,1,0,-0.174459877,0.420524691,175
4366,1184,13,20,9/25/2012,4.4,20,1,0.260689689,0.476938213,830
1781,770,13,20,8/4/2009,3.7,4,3,0.171674225,0.448393802,730
3587,3741,13,20,9/5/2005,4.2,89,5,0.098015873,0.556216931,150
3699,2881,13,20,1/1/2019,5,2,3,0.017462121,0.541666667,380
4704,715,13,20,12/1/2012,4,11,0,0.392857143,0.621428571,156
4680,48,13,14,12/1/2012,4,1,10,0.193534266,0.490117158,709
2894,3758,13,20,5/25/2017,4.6,26,2,0.230555556,0.503571429,399
4194,3260,13,20,3/2/2004,5,1,1,0.131868687,0.541414141,652.73
804,2901,13,20,3/30/2016,5,12,2,-0.018518519,0.498148148,319
304,3590,13,20,3/8/2016,4.6,70,6,0.251068182,0.568060606,599
5439,2307,13,20,9/25/2012,3,70,2,0.232556333,0.478891479,150
2807,1704,13,20,5/24/2012,2.9,4,5,-0.188095238,0.483333333,68
4933,1169,13,11,5/25/2019,4.4,18,5,-0.105844156,0.425974026,224
2646,3832,13,20,5/12/2011,4.5,119,5,-0.075939078,0.494097222,335
5958,2242,13,20,7/11/2016,3.1,8,9,0.010104895,0.539195804,271
6730,3022,13,20,11/3/2015,4.3,5,0,-0.050681818,0.437916667,137
5550,3320,13,20,10/9/2014,4,9,3,-0.114772727,0.484090909,482
5610,4307,13,18,10/9/2014,3.9,58,1,0.210682455,0.46294245,220
2509,515,13,20,5/15/2001,4.8,13,6,0.236111111,0.772222222,764
3089,2228,13,20,9/16/2014,4.2,25,9,0.306168831,0.546753247,413
1308,2224,13,20,6/7/2012,4.4,16,0,-0.094791667,0.351041667,399
5809,3425,13,11,11/21/2017,4.3,21,9,0.023626894,0.521354167,250
273,315,13,20,5/10/2015,4.8,10,10,0.298076923,0.569230769,379
2474,1225,12,20,3/12/1985,5,2,6,0.155,0.495,299
4624,3369,8,20,11/25/1997,4.9,12,1,0.271875,0.516666667,2100
4797,1538,8,20,12/3/2015,4.8,9,3,0.10316092,0.484770115,779
5688,2201,13,20,10/5/2017,4.5,95,0,0.047027972,0.592657343,319
4694,3044,13,20,5/1/2016,5,3,9,0.192857143,0.719047619,298.82
27,3229,13,20,7/6/1905,4.2,26,0,0.625,0.6125,199
560,122,13,20,8/18/2005,4,5,3,0.161111111,0.361111111,354
5534,1194,8,20,1/1/2017,3.5,2,1,0.196602564,0.505641026,907
2014,104,13,20,6/1/2018,4.5,2,10,0.244791667,0.444791667,2900
5668,4154,13,20,11/5/1992,4.2,35,5,0.164583333,0.703125,449
4441,3379,13,20,8/1/2017,5,15,9,-0.00308642,0.528549383,972
4451,784,13,20,7/1/2009,3,1,6,0.35780303,0.486287879,477
4002,387,13,20,7/20/2014,3.7,224,0,0.16875,0.5375,133
5188,3598,13,20,7/1/2009,5,1,1,0.32996633,0.639393939,551
3032,2323,13,20,11/1/2014,3.5,2,7,0.132396076,0.407595183,427
5299,4081,13,20,11/6/2012,2,1,5,0.265384615,0.738461538,395
2948,3892,13,20,6/22/2017,4.1,22,2,0,0,180
6048,4175,13,20,2/1/2012,4.7,52,2,0.375,0.54,341
6469,2200,13,20,11/4/2009,5,2,9,-0.076955782,0.568537415,100
5075,54,13,20,6/15/2018,3,2,4,0.339113356,0.454922238,471
3658,4314,13,20,5/9/2006,4.3,43,7,0.066666667,0.766666667,435
2715,1859,13,11,6/14/2018,5,1,7,0.16,0.517916667,759
6769,1330,13,20,11/11/2014,4.8,136,3,0.304570707,0.623449525,443
5207,4310,13,20,8/28/2007,4.3,74,7,0.179730074,0.44039343,470.44
711,397,13,20,12/16/2015,4.5,230,2,-0.02962963,0.528571429,272
3544,792,13,20,1/1/1988,4,1,0,-0.125,0.26547619,275
4434,2021,13,20,7/14/2015,4,1,9,0.184794372,0.501515152,499
977,3024,13,11,4/26/2018,1,2,7,0.106969697,0.278787879,1800
6373,4137,17,11,10/10/2018,4,2,1,0.1875,0.4625,677
5451,4253,13,20,6/18/2015,4.3,26,10,-0.097222222,0.375925926,235
6120,79,13,20,10/5/2017,4.3,79,5,0.025898693,0.499346405,224
2033,3154,13,11,7/19/2018,4.4,283,1,0.038095238,0.276190476,549
2136,1469,13,20,3/12/2013,5,3,4,0.272077922,0.581331169,488
6228,3224,13,20,11/15/2017,4,39,3,0.165955855,0.475778954,631
5514,847,12,20,5/1/1995,4.2,90,5,0.281818182,0.410227273,140
132,1527,13,20,9/13/2016,5,1,7,0.333549784,0.56461039,413
439,181,13,20,3/6/2014,4.4,93,8,0.12,0.381666667,366
2592,1672,8,20,6/12/2018,3.9,12,2,0.166049383,0.400925926,591
4860,847,13,20,3/17/2007,4,184,7,0.322811448,0.486255411,1119
4603,1083,13,11,7/27/2017,5,1,4,0.251893939,0.422979798,2679
1127,2171,8,20,12/29/2016,5,4,4,0.083333333,0.180555556,5058
3359,4160,13,20,1/19/2014,5,1,9,0.2,0.684722222,263
5033,3866,13,20,1/1/2009,4,5,0,0.115,0.305,299
4002,387,13,20,7/20/2014,3.7,224,0,0.16875,0.5375,149
1511,101,13,20,5/7/2003,4.8,7,3,0.256666667,0.581666667,498.95
2985,2086,13,20,1/14/2019,4.2,10,9,0.06969697,0.31541502,295
4241,3424,13,20,5/6/2014,3.8,4,10,0.132222222,0.732222222,429
122,3931,13,20,6/1/2015,4.1,11,7,0.239204545,0.445741342,371.25
2386,900,13,20,7/8/1905,5,2,8,0.087337662,0.258152958,525
1614,79,13,20,10/5/2017,3.7,29,5,0.198295455,0.56875,221
4858,2712,13,20,11/10/1992,4.6,3,10,0.266942149,0.48677686,399
2724,3678,13,20,8/7/2012,4.5,9,7,0,0,40
751,2137,13,20,10/10/2013,3.8,57,4,0.089393939,0.279679144,298
1364,3788,8,20,5/25/2019,2,1,8,0.533333333,0.866666667,360
2221,2421,8,20,12/28/2018,4.4,19,2,0.285714286,0.635714286,282
4245,2229,12,20,5/26/2009,4.1,4,7,0.171816378,0.296464646,221
6530,210,8,20,7/2/1905,4.7,4,3,0.1125,0.2825,260
3613,4054,13,20,8/30/2016,3.2,22,7,0.09665404,0.367550505,370
