INCIDENT_ID,MULTIPLE_OFFENSE
CR_110914,1
CR_146226,1
CR_130285,1
CR_93974,1
CR_114884,1
CR_134130,1
CR_69747,1
CR_179692,1
CR_94529,1
CR_66538,1
CR_131495,0
CR_120195,1
CR_96828,1
CR_84912,1
CR_70007,1
CR_197253,1
CR_166050,1
CR_172403,1
CR_63632,1
CR_184678,0
CR_134656,1
CR_152009,1
CR_32526,0
CR_129868,1
CR_164972,1
CR_24775,0
CR_119352,1
CR_61218,1
CR_133746,1
CR_10526,1
CR_80017,1
CR_42458,0
CR_80829,1
CR_103237,1
CR_51299,1
CR_62465,1
CR_122132,1
CR_86518,1
CR_9690,1
CR_64453,1
CR_159183,1
CR_188356,1
CR_57247,1
CR_152781,0
CR_64906,1
CR_10382,1
CR_28251,1
CR_130669,1
CR_103373,1
CR_101520,1
CR_128310,1
CR_175208,1
CR_118632,1
CR_130676,1
CR_130528,1
CR_38901,1
CR_5864,1
CR_122058,1
CR_60327,1
CR_113205,1
CR_146555,0
CR_166132,1
CR_191146,1
CR_84285,1
CR_124933,1
CR_134970,1
CR_137294,1
CR_18248,1
CR_51539,0
CR_177443,1
CR_129928,1
CR_53395,1
CR_15605,1
CR_79090,1
CR_50759,1
CR_97446,1
CR_91042,1
CR_25117,1
CR_107583,1
CR_80482,1
CR_53186,1
CR_93139,1
CR_198346,1
CR_118323,1
CR_152175,1
CR_16326,0
CR_30740,1
CR_180356,1
CR_21201,1
CR_26408,0
CR_93800,1
CR_65072,1
CR_6201,1
CR_26501,1
CR_118326,1
CR_40446,1
CR_57092,1
CR_159419,1
CR_152435,1
CR_98375,1
CR_197337,1
CR_124774,0
CR_80008,1
CR_166453,1
CR_170129,1
CR_86554,1
CR_134396,1
CR_79220,1
CR_127853,1
CR_125546,1
CR_30480,1
CR_75923,1
CR_70036,1
CR_177562,1
CR_191097,1
CR_96855,1
CR_42030,1
CR_60182,1
CR_70233,0
CR_107715,1
CR_19820,1
CR_80877,1
CR_130996,1
CR_33102,1
CR_109044,1
CR_180842,1
CR_16861,1
CR_179133,1
CR_158498,0
CR_162831,1
CR_102463,1
CR_1502,1
CR_134012,1
CR_34491,1
CR_109152,1
CR_159881,1
CR_48287,1
CR_165742,1
CR_109430,1
CR_146968,1
CR_198534,1
CR_58646,1
CR_151099,1
CR_129806,1
CR_131903,1
CR_147153,1
CR_176597,1
CR_76420,1
CR_191266,1
CR_151132,1
CR_107508,1
CR_122641,1
CR_113838,1
CR_147141,1
CR_151618,1
CR_118757,1
CR_28770,1
CR_77735,1
CR_152700,1
CR_105951,1
CR_24729,1
CR_65923,1
CR_140407,1
CR_182860,1
CR_90015,1
CR_164165,1
CR_47892,1
CR_156008,1
CR_124813,1
CR_17799,1
CR_25361,1
CR_40443,1
CR_130413,1
CR_80277,1
CR_90223,1
CR_24089,1
CR_186179,1
CR_56573,1
CR_42791,1
CR_179695,1
CR_154405,1
CR_158354,1
CR_70811,1
CR_153008,1
CR_159295,1
CR_85278,1
CR_72059,1
CR_112302,1
CR_115413,1
CR_98971,1
CR_6274,1
CR_17368,1
CR_31692,1
CR_98815,1
CR_168908,0
CR_17172,1
CR_97703,1
CR_173727,1
CR_67069,1
CR_172253,1
CR_16058,1
CR_144788,1
CR_64420,1
CR_100866,1
CR_163233,1
CR_162443,1
CR_116556,1
CR_149072,1
CR_175558,1
CR_40230,1
CR_59234,1
CR_91375,1
CR_98669,1
CR_66412,1
CR_177634,1
CR_56525,1
CR_17845,1
CR_92748,1
CR_106429,1
CR_169895,1
CR_61762,1
CR_36472,1
CR_93902,1
CR_74961,1
CR_53431,1
CR_177499,1
CR_58498,1
CR_24917,1
CR_81367,1
CR_12489,1
CR_92730,1
CR_60581,0
CR_147445,1
CR_52910,1
CR_80549,1
CR_5373,1
CR_106611,1
CR_139611,1
CR_21884,1
CR_151692,1
CR_62548,0
CR_181880,1
CR_32342,1
CR_120857,1
CR_93333,1
CR_122288,1
CR_50066,1
CR_197788,1
CR_39084,1
CR_179861,1
CR_87925,0
CR_17839,1
CR_193372,1
CR_122981,1
CR_184432,1
CR_116618,1
CR_126207,1
CR_196378,1
CR_108524,1
CR_17080,1
CR_21974,1
CR_46586,1
CR_67667,1
CR_197886,1
CR_133030,1
CR_53126,1
CR_79516,1
CR_86588,1
CR_127934,1
CR_193549,1
CR_178954,1
CR_116933,1
CR_29534,1
CR_149855,1
CR_34175,1
CR_103343,1
CR_65888,1
CR_59062,1
CR_79269,1
CR_116053,1
CR_87383,1
CR_87753,1
CR_3472,1
CR_138500,1
CR_150888,1
CR_3991,1
CR_6648,1
CR_1101,1
CR_101355,1
CR_136902,1
CR_64399,1
CR_89462,1
CR_102422,1
CR_68482,1
CR_122198,1
CR_168186,1
CR_105200,1
CR_166248,1
CR_142184,1
CR_133589,1
CR_153311,1
CR_46710,1
CR_62214,1
CR_59643,1
CR_23834,1
CR_37246,1
CR_38600,1
CR_97429,1
CR_31881,0
CR_106247,1
CR_1051,1
CR_35359,1
CR_133817,1
CR_17298,1
CR_174488,1
CR_94241,1
CR_191242,1
CR_9109,1
CR_62863,1
CR_167734,1
CR_46088,1
CR_17864,1
CR_16431,1
CR_641,1
CR_61869,1
CR_85950,1
CR_65886,1
CR_163443,1
CR_58193,1
CR_148061,1
CR_88028,1
CR_67683,1
CR_81951,1
CR_137767,1
CR_80587,1
CR_185881,1
CR_118912,1
CR_93526,1
CR_109710,1
CR_28798,1
CR_156588,1
CR_29893,1
CR_5629,1
CR_162907,0
CR_102598,1
CR_92420,1
CR_127825,1
CR_99318,1
CR_144379,1
CR_62928,1
CR_116399,1
CR_91181,1
CR_196149,1
CR_128558,1
CR_177705,1
CR_35746,1
CR_16529,1
CR_194972,1
CR_10066,1
CR_176087,1
CR_187415,1
CR_176311,1
CR_47507,1
CR_104692,1
CR_7146,1
CR_56013,1
CR_107887,1
CR_113893,1
CR_27751,1
CR_137315,1
CR_180580,1
CR_188562,1
CR_19080,1
CR_117311,1
CR_75472,1
CR_184355,0
CR_4353,1
CR_35897,1
CR_145019,1
CR_108538,1
CR_55987,1
CR_57381,1
CR_10956,1
CR_110873,1
CR_95931,1
CR_116221,1
CR_112495,1
CR_74024,1
CR_197333,1
CR_136093,1
CR_187679,1
CR_60558,1
CR_76065,1
CR_93730,1
CR_27318,1
CR_56123,1
CR_32694,1
CR_37959,1
CR_77481,1
CR_64589,1
CR_183190,1
CR_3331,1
CR_188689,1
CR_124651,1
CR_115753,1
CR_101783,1
CR_165173,1
CR_118184,1
CR_188883,1
CR_91183,1
CR_101260,1
CR_81064,1
CR_111852,0
CR_82695,1
CR_174161,1
CR_19203,1
CR_7441,1
CR_23850,1
CR_32600,1
CR_47698,1
CR_22953,1
CR_110900,1
CR_186549,1
CR_90742,1
CR_57239,1
CR_195183,1
CR_161834,1
CR_81012,1
CR_33531,1
CR_91857,1
CR_17260,1
CR_78832,1
CR_108148,1
CR_90219,1
CR_28630,1
CR_115122,1
CR_148227,1
CR_70721,1
CR_146062,1
CR_71594,0
CR_104548,1
CR_124543,1
CR_62023,1
CR_18006,1
CR_194547,1
CR_162209,1
CR_121134,1
CR_154358,1
CR_126531,1
CR_140948,1
CR_109012,1
CR_116375,1
CR_167036,1
CR_37000,1
CR_99232,1
CR_168129,1
CR_86019,1
CR_60517,1
CR_170795,1
CR_75857,1
CR_20594,1
CR_14723,1
CR_27742,1
CR_60598,1
CR_185687,1
CR_94711,1
CR_189103,1
CR_134928,0
CR_105020,1
CR_19523,1
CR_65474,1
CR_169350,1
CR_158962,1
CR_111308,1
CR_104058,1
CR_147669,1
CR_122156,1
CR_89395,1
CR_167656,1
CR_101536,1
CR_9175,1
CR_133731,1
CR_151806,1
CR_104742,1
CR_17119,0
CR_60371,1
CR_93568,1
CR_39696,1
CR_132920,1
CR_176756,1
CR_90003,1
CR_29817,1
CR_170089,1
CR_40282,1
CR_150964,1
CR_110618,1
CR_184755,1
CR_160174,1
CR_158589,1
CR_63926,1
CR_58668,1
CR_21700,1
CR_107107,1
CR_159063,1
CR_23040,1
CR_90661,1
CR_70864,1
CR_101137,1
CR_83428,1
CR_154274,1
CR_23633,1
CR_168491,1
CR_1748,1
CR_186847,0
CR_172966,1
CR_28045,1
CR_123468,1
CR_31867,1
CR_70345,1
CR_5770,1
CR_90543,1
CR_135476,1
CR_49984,1
CR_7393,1
CR_79609,1
CR_150585,1
CR_12597,1
CR_157109,1
CR_143418,1
CR_105807,1
CR_48306,1
CR_27518,1
CR_176783,1
CR_151147,1
CR_142916,1
CR_45181,1
CR_51920,0
CR_67739,1
CR_132763,1
CR_32871,1
CR_46406,1
CR_2420,1
CR_133937,1
CR_92005,1
CR_46418,1
CR_32049,1
CR_8065,1
CR_162055,1
CR_33149,1
CR_129505,1
CR_149935,1
CR_40988,1
CR_71720,1
CR_41770,1
CR_38770,1
CR_58918,0
CR_179879,1
CR_141656,1
CR_142152,1
CR_122927,1
CR_59085,1
CR_166364,1
CR_169818,1
CR_7816,1
CR_18776,1
CR_61745,1
CR_55862,1
CR_180246,1
CR_72638,1
CR_100261,1
CR_79638,1
CR_99682,1
CR_82398,1
CR_7478,1
CR_3210,1
CR_172696,1
CR_68228,1
CR_69664,1
CR_65911,1
CR_123998,1
CR_128834,1
CR_91591,0
CR_98417,1
CR_33537,1
CR_148593,1
CR_15257,1
CR_137463,1
CR_122869,1
CR_99782,1
CR_131740,1
CR_124014,1
CR_185648,1
CR_175146,1
CR_50908,1
CR_90800,1
CR_195517,1
CR_12441,1
CR_64741,1
CR_112893,1
CR_119488,1
CR_144729,1
CR_184154,1
CR_82816,1
CR_81561,1
CR_4967,1
CR_171380,1
CR_103076,1
CR_130057,1
CR_159856,1
CR_162666,1
CR_129720,1
CR_37253,1
CR_162134,1
CR_42892,1
CR_65694,1
CR_42874,1
CR_185790,1
CR_74777,1
CR_152369,1
CR_152152,1
CR_152078,1
CR_197424,1
CR_6008,1
CR_13918,1
CR_17865,1
CR_136970,1
CR_29677,1
CR_142072,1
CR_91367,1
CR_131612,1
CR_144991,1
CR_131781,1
CR_78718,1
CR_124489,1
CR_40540,1
CR_103433,1
CR_11018,1
CR_36867,0
CR_180855,1
CR_167872,1
CR_147489,1
CR_49646,1
CR_193523,1
CR_197730,1
CR_44693,1
CR_137301,1
CR_16560,1
CR_13078,1
CR_191783,1
CR_179148,1
CR_115763,1
CR_106716,1
CR_39699,1
CR_6499,1
CR_175396,0
CR_89571,1
CR_99630,1
CR_25959,0
CR_277,1
CR_144935,1
CR_104293,1
CR_195371,1
CR_1004,1
CR_167902,1
CR_55843,1
CR_182115,1
CR_89217,1
CR_187147,1
CR_191951,1
CR_164825,1
CR_50343,1
CR_35365,1
CR_167988,1
CR_61272,0
CR_124123,1
CR_91395,1
CR_29946,1
CR_173338,1
CR_20585,1
CR_132962,1
CR_71280,1
CR_162284,1
CR_10713,1
CR_164937,1
CR_181262,1
CR_5549,1
CR_104199,1
CR_175193,1
CR_153597,1
CR_24676,1
CR_131529,1
CR_86126,1
CR_24085,1
CR_152206,1
CR_94694,1
CR_141738,1
CR_94200,1
CR_124100,1
CR_161645,1
CR_177972,1
CR_103667,1
CR_13026,1
CR_52086,1
CR_38925,1
CR_2571,1
CR_129438,1
CR_192378,1
CR_121961,1
CR_36580,1
CR_150736,1
CR_23631,1
CR_143464,1
CR_82068,1
CR_39139,1
CR_32172,1
CR_185963,1
CR_22609,1
CR_122644,1
CR_21388,1
CR_79112,1
CR_17832,1
CR_166136,1
CR_106900,0
CR_18657,1
CR_92724,1
CR_28166,1
CR_171025,1
CR_179532,0
CR_28439,1
CR_85406,1
CR_177903,1
CR_2990,1
CR_20898,1
CR_121273,1
CR_180710,1
CR_50144,1
CR_174277,1
CR_99905,1
CR_101766,1
CR_159578,1
CR_138028,1
CR_197235,1
CR_134482,1
CR_31591,1
CR_21194,1
CR_24764,1
CR_136008,1
CR_111576,1
CR_98854,0
CR_22917,1
CR_33737,1
CR_21513,1
CR_70888,1
CR_81687,1
CR_38264,1
CR_147644,1
CR_33750,0
CR_182976,1
CR_8051,1
CR_70856,1
CR_162416,1
CR_189382,1
CR_18015,1
CR_66678,1
CR_120441,1
CR_37635,1
CR_70863,1
CR_178823,1
CR_106162,1
CR_108083,1
CR_57558,1
CR_108787,1
CR_81613,1
CR_192582,1
CR_47856,1
CR_23854,1
CR_18818,1
CR_174305,1
CR_23035,1
CR_168982,1
CR_108554,1
CR_61207,1
CR_48319,1
CR_88005,1
CR_40783,1
CR_170690,1
CR_181555,1
CR_123257,1
CR_38161,1
CR_59466,1
CR_183682,1
CR_67189,1
CR_75776,1
CR_132250,1
CR_128724,0
CR_59658,1
CR_82833,1
CR_165899,1
CR_187562,1
CR_67112,1
CR_83323,1
CR_82454,1
CR_33443,0
CR_92669,1
CR_136834,1
CR_64158,1
CR_167161,1
CR_140196,1
CR_192427,1
CR_132017,1
CR_64455,1
CR_119428,1
CR_47790,1
CR_146448,1
CR_41274,1
CR_62737,1
CR_158937,1
CR_62769,1
CR_138553,1
CR_11743,1
CR_9292,1
CR_7449,1
CR_57631,1
CR_56176,1
CR_59474,1
CR_65039,1
CR_126208,1
CR_174008,1
CR_143720,1
CR_59952,1
CR_178364,1
CR_84941,1
CR_172525,1
CR_51999,1
CR_165241,1
CR_48966,1
CR_190796,0
CR_174369,1
CR_188031,0
CR_65022,1
CR_175437,1
CR_188268,1
CR_196168,1
CR_109872,1
CR_92132,1
CR_186275,1
CR_169955,1
CR_124928,1
CR_88002,1
CR_126295,1
CR_178214,1
CR_132810,1
CR_168690,1
CR_68934,1
CR_112178,1
CR_138989,1
CR_23609,1
CR_97356,1
CR_193780,1
CR_189739,1
CR_139589,1
CR_14550,1
CR_49940,1
CR_95756,1
CR_135750,0
CR_167670,1
CR_94456,1
CR_25743,0
CR_166100,1
CR_85137,1
CR_150766,1
CR_110113,1
CR_80530,1
CR_41345,0
CR_171924,1
CR_112702,1
CR_81216,1
CR_194721,1
CR_71629,1
CR_64937,1
CR_26243,1
CR_94688,1
CR_110979,1
CR_22666,1
CR_64587,1
CR_141243,1
CR_27085,1
CR_95741,1
CR_65537,1
CR_189290,1
CR_155776,1
CR_152611,1
CR_149765,1
CR_50821,1
CR_87083,1
CR_166648,1
CR_86008,1
CR_40353,1
CR_71616,1
CR_108474,1
CR_113017,1
CR_136978,1
CR_49816,1
CR_117667,0
CR_185202,1
CR_87928,0
CR_93939,0
CR_171808,1
CR_192141,1
CR_195354,1
CR_11500,1
CR_51731,1
CR_161745,1
CR_189724,1
CR_36151,1
CR_193593,1
CR_190539,1
CR_122266,1
CR_53539,1
CR_171595,1
CR_58649,1
CR_198189,1
CR_147108,1
CR_95271,1
CR_32882,1
CR_190845,1
CR_54349,1
CR_175338,1
CR_71991,1
CR_93917,0
CR_144591,0
CR_90819,1
CR_74922,1
CR_24261,1
CR_83032,1
CR_79800,1
CR_109994,1
CR_74280,1
CR_2948,1
CR_43803,1
CR_169507,1
CR_61192,1
CR_44053,1
CR_118551,1
CR_61680,1
CR_172785,1
CR_187749,1
CR_139236,1
CR_12412,1
CR_111696,1
CR_82861,1
CR_115309,1
CR_25460,1
CR_88587,1
CR_12926,1
CR_3642,1
CR_2127,1
CR_106844,1
CR_148439,1
CR_32220,1
CR_79547,1
CR_112666,1
CR_146979,1
CR_86204,1
CR_158179,1
CR_133909,1
CR_186897,1
CR_118837,1
CR_89023,0
CR_22620,1
CR_33061,1
CR_4907,1
CR_32222,1
CR_113508,0
CR_117950,1
CR_7560,1
CR_163339,1
CR_142401,1
CR_140052,1
CR_140429,1
CR_96098,1
CR_80281,1
CR_96112,1
CR_50979,1
CR_118337,1
CR_57969,1
CR_174594,1
CR_194807,1
CR_129815,1
CR_75648,1
CR_19206,1
CR_88792,1
CR_23144,1
CR_181658,1
CR_19888,1
CR_85474,1
CR_108149,1
CR_124642,1
CR_32100,1
CR_75267,1
CR_92437,1
CR_22831,1
CR_186702,1
CR_155073,1
CR_104073,1
CR_2822,1
CR_129133,1
CR_30833,1
CR_8739,1
CR_159786,1
CR_27504,1
CR_103652,1
CR_190874,1
CR_110461,1
CR_136918,1
CR_177732,1
CR_145010,1
CR_94036,1
CR_142785,1
CR_126087,1
CR_122418,1
CR_164653,1
CR_62537,0
CR_147618,1
CR_38558,1
CR_45269,1
CR_78626,1
CR_92044,0
CR_149397,1
CR_187575,1
CR_104867,1
CR_20670,1
CR_99262,1
CR_104408,1
CR_42622,1
CR_119485,1
CR_8341,1
CR_149128,1
CR_96916,1
CR_34672,1
CR_9755,1
CR_39889,1
CR_102504,1
CR_114504,1
CR_106369,1
CR_73728,1
CR_147944,1
CR_55025,1
CR_145651,1
CR_198137,1
CR_104545,1
CR_23334,1
CR_35295,1
CR_178101,1
CR_168476,1
CR_93060,1
CR_174550,1
CR_159563,1
CR_67792,1
CR_172141,1
CR_93444,1
CR_87683,1
CR_57618,1
CR_88198,1
CR_116685,1
CR_127707,1
CR_52220,1
CR_158348,1
CR_98112,1
CR_35839,1
CR_45041,1
CR_62151,1
CR_140151,1
CR_164610,1
CR_98147,1
CR_155513,1
CR_35109,1
CR_73482,1
CR_22698,1
CR_11329,1
CR_167534,1
CR_29872,1
CR_126931,0
CR_76308,1
CR_129343,1
CR_169099,1
CR_131359,1
CR_53672,1
CR_9592,1
CR_80086,1
CR_41914,1
CR_157133,1
CR_130869,1
CR_196750,1
CR_5125,1
CR_121733,1
CR_13982,1
CR_178975,1
CR_172393,1
CR_147925,1
CR_3182,1
CR_64125,0
CR_47085,1
CR_81475,1
CR_195822,1
CR_99688,1
CR_110336,1
CR_51929,1
CR_160437,1
CR_45119,1
CR_51757,1
CR_119380,1
CR_113183,1
CR_143184,1
CR_50137,0
CR_60122,1
CR_16841,1
CR_122684,1
CR_95361,1
CR_2279,1
CR_49243,1
CR_21698,1
CR_141250,1
CR_166273,1
CR_101712,1
CR_189213,1
CR_27983,1
CR_31177,1
CR_190321,1
CR_118106,1
CR_127728,1
CR_73778,1
CR_149644,1
CR_80914,1
CR_23572,1
CR_129486,1
CR_20274,1
CR_89187,1
CR_30961,1
CR_49456,1
CR_121665,1
CR_181955,1
CR_142155,1
CR_37984,1
CR_93184,1
CR_72262,1
CR_10933,1
CR_124237,1
CR_7222,1
CR_77828,1
CR_29667,1
CR_176889,1
CR_4951,1
CR_127734,1
CR_30043,1
CR_126185,1
CR_10780,1
CR_153156,1
CR_82597,1
CR_113914,1
CR_122735,1
CR_48317,1
CR_159514,1
CR_104085,1
CR_144621,1
CR_80129,1
CR_40458,1
CR_97603,1
CR_190070,1
CR_177022,1
CR_35604,1
CR_1413,1
CR_58811,1
CR_180793,1
CR_34864,1
CR_26436,1
CR_80042,1
CR_44626,1
CR_105543,1
CR_12808,1
CR_19101,1
CR_10472,1
CR_106700,1
CR_126663,1
CR_191699,1
CR_101382,0
CR_31945,1
CR_100240,1
CR_123245,1
CR_182389,1
CR_78181,1
CR_149870,1
CR_19867,1
CR_162118,1
CR_40403,1
CR_73530,1
CR_177893,1
CR_98463,1
CR_110518,1
CR_29805,1
CR_174998,1
CR_118168,1
CR_119870,1
CR_67261,1
CR_161346,1
CR_179788,1
CR_21024,1
CR_30304,1
CR_118786,1
CR_132240,1
CR_63757,1
CR_19126,1
CR_100305,1
CR_37909,1
CR_24375,1
CR_4017,1
CR_78144,1
CR_188368,1
CR_187054,1
CR_175677,1
CR_70662,1
CR_61099,1
CR_25218,1
CR_84461,1
CR_63701,1
CR_112349,1
CR_179502,1
CR_44661,1
CR_136372,1
CR_152487,0
CR_116928,1
CR_98298,1
CR_39249,1
CR_167632,1
CR_83253,1
CR_61487,1
CR_22478,1
CR_102405,1
CR_160113,0
CR_150654,1
CR_42795,1
CR_50430,1
CR_161087,1
CR_116755,1
CR_15118,1
CR_162759,1
CR_118508,1
CR_39031,1
CR_81419,1
CR_123087,1
CR_100565,1
CR_117242,1
CR_4529,1
CR_195421,1
CR_80701,1
CR_137186,1
CR_110279,1
CR_142707,1
CR_166807,1
CR_21262,1
CR_63606,1
CR_120933,1
CR_126609,1
CR_9764,1
CR_13318,1
CR_69043,1
CR_81485,0
CR_99367,1
CR_140538,1
CR_173839,1
CR_108822,1
CR_150508,1
CR_118932,0
CR_126496,1
CR_109971,0
CR_32330,1
CR_152971,1
CR_8650,1
CR_33217,1
CR_30179,1
CR_80372,1
CR_182818,1
CR_110152,1
CR_176811,1
CR_131976,1
CR_81885,1
CR_153456,1
CR_107685,1
CR_122353,1
CR_161763,1
CR_100215,1
CR_183853,1
CR_146720,1
CR_12012,1
CR_133783,1
CR_179823,1
CR_53796,1
CR_56514,1
CR_26793,1
CR_33522,1
CR_105286,1
CR_173026,1
CR_165523,1
CR_124209,1
CR_37464,1
CR_169714,1
CR_192687,1
CR_128202,0
CR_171587,1
CR_95334,1
CR_912,1
CR_152566,1
CR_98017,1
CR_162719,1
CR_119420,1
CR_136757,1
CR_61281,1
CR_88662,1
CR_171349,1
CR_20370,1
CR_102308,1
CR_108828,1
CR_12228,1
CR_118614,1
CR_143044,1
CR_17323,1
CR_66779,1
CR_41441,1
CR_143586,1
CR_11810,1
CR_180044,1
CR_30014,1
CR_183778,1
CR_169432,1
CR_115277,1
CR_173506,1
CR_88850,1
CR_110238,1
CR_161694,1
CR_78871,1
CR_105967,1
CR_189098,1
CR_98766,1
CR_133697,1
CR_78952,1
CR_8604,1
CR_172614,1
CR_76384,1
CR_56851,1
CR_125401,1
CR_102484,1
CR_22211,1
CR_43461,1
CR_26979,1
CR_4874,1
CR_29862,1
CR_106574,1
CR_7159,1
CR_132261,1
CR_52532,1
CR_55687,1
CR_158905,0
CR_153438,1
CR_65251,1
CR_92213,1
CR_16554,1
CR_12160,1
CR_36480,0
CR_129411,1
CR_5594,1
CR_98541,1
CR_8914,1
CR_136786,1
CR_158154,1
CR_171737,1
CR_183007,1
CR_174295,1
CR_148598,1
CR_171678,1
CR_12644,1
CR_112826,0
CR_46421,1
CR_174838,1
CR_9584,0
CR_89846,1
CR_169833,1
CR_11674,1
CR_24744,0
CR_118466,1
CR_75778,1
CR_94050,1
CR_161872,1
CR_160411,1
CR_154497,1
CR_121833,1
CR_143650,1
CR_5677,1
CR_10465,1
CR_170315,1
CR_119716,1
CR_124654,1
CR_20607,1
CR_3899,1
CR_132213,1
CR_132681,1
CR_73971,1
CR_172113,1
CR_60438,1
CR_50195,1
CR_41377,1
CR_35454,1
CR_161219,1
CR_3696,1
CR_169609,1
CR_156878,1
CR_210,1
CR_137865,1
CR_77688,1
CR_160908,1
CR_78440,1
CR_95360,1
CR_28233,1
CR_84390,1
CR_11217,1
CR_174634,1
CR_36871,1
CR_50389,1
CR_111324,1
CR_83906,1
CR_557,1
CR_140995,1
CR_69154,1
CR_167156,1
CR_192489,1
CR_126713,1
CR_184147,1
CR_144910,1
CR_42272,0
CR_42813,1
CR_129978,1
CR_143244,1
CR_156055,1
CR_107931,1
CR_80591,1
CR_56380,1
CR_12157,1
CR_154189,1
CR_195413,1
CR_153880,1
CR_148228,1
CR_78667,1
CR_34460,1
CR_120941,1
CR_833,1
CR_82843,1
CR_126002,1
CR_33145,1
CR_104689,1
CR_97981,1
CR_108722,1
CR_15717,1
CR_20376,1
CR_74198,1
CR_68060,1
CR_125892,1
CR_159284,1
CR_194071,1
CR_30732,1
CR_6135,1
CR_68287,1
CR_135329,1
CR_76594,1
CR_62985,1
CR_28970,1
CR_173529,1
CR_19600,1
CR_192269,1
CR_47322,1
CR_4960,1
CR_22453,0
CR_51589,1
CR_188012,1
CR_119360,1
CR_49568,1
CR_162051,1
CR_133080,1
CR_19047,1
CR_55228,1
CR_86065,1
CR_40347,1
CR_127401,1
CR_113890,1
CR_194095,1
CR_57930,1
CR_143873,1
CR_41741,1
CR_179964,1
CR_14752,1
CR_18912,1
CR_50220,1
CR_191229,1
CR_192662,1
CR_158926,1
CR_30115,1
CR_135353,1
CR_47999,1
CR_54820,1
CR_175587,1
CR_113257,1
CR_102534,1
CR_158234,1
CR_137688,1
CR_75381,1
CR_7395,1
CR_185696,1
CR_75199,1
CR_129269,1
CR_49598,1
CR_157734,1
CR_140139,1
CR_110539,1
CR_53196,1
CR_174440,1
CR_118656,1
CR_108869,1
CR_125237,1
CR_64390,1
CR_150967,1
CR_171505,1
CR_146443,1
CR_1554,1
CR_152903,1
CR_179678,1
CR_98168,1
CR_162648,1
CR_93455,1
CR_180128,1
CR_120552,0
CR_134232,1
CR_58351,1
CR_132632,1
CR_15166,1
CR_165336,1
CR_96180,1
CR_118698,1
CR_165194,1
CR_101888,1
CR_194856,1
CR_25808,1
CR_44837,1
CR_61759,1
CR_188730,1
CR_197654,1
CR_43295,1
CR_69708,1
CR_148064,0
CR_69774,1
CR_93525,1
CR_41163,1
CR_35237,1
CR_197512,1
CR_193418,1
CR_187786,1
CR_180391,1
CR_176350,1
CR_171223,1
CR_108473,1
CR_181558,1
CR_121659,1
CR_32745,1
CR_55684,1
CR_121999,1
CR_174970,1
CR_23129,1
CR_151698,1
CR_58803,1
CR_87440,1
CR_143368,1
CR_58111,1
CR_35157,1
CR_59368,1
CR_185146,1
CR_21102,1
CR_83332,1
CR_93591,1
CR_8408,1
CR_35556,1
CR_24381,0
CR_65580,1
CR_191717,1
CR_184015,1
CR_23333,1
CR_144921,1
CR_61172,1
CR_10841,1
CR_10768,1
CR_81058,1
CR_59970,1
CR_27036,1
CR_72048,1
CR_70731,1
CR_146066,1
CR_189811,1
CR_49472,1
CR_53610,1
CR_183964,1
CR_168884,1
CR_23730,1
CR_59001,1
CR_14286,1
CR_107101,1
CR_38672,1
CR_175449,1
CR_145727,1
CR_123287,1
CR_117557,1
CR_64331,1
CR_21605,1
CR_152143,1
CR_130678,1
CR_83914,1
CR_179792,1
CR_28541,1
CR_92967,1
CR_147230,1
CR_51772,1
CR_27853,1
CR_139693,0
CR_168301,1
CR_136036,1
CR_9314,1
CR_128132,1
CR_125063,1
CR_43765,1
CR_25487,1
CR_42348,0
CR_139483,1
CR_9505,1
CR_150024,1
CR_5418,1
CR_46464,1
CR_169146,1
CR_13057,1
CR_43810,1
CR_180712,1
CR_48027,1
CR_24730,1
CR_50756,1
CR_19510,1
CR_150081,1
CR_90556,1
CR_103296,1
CR_155347,1
CR_133660,1
CR_36239,1
CR_135326,1
CR_9795,1
CR_186043,1
CR_111692,1
CR_171859,1
CR_90668,1
CR_3056,1
CR_89973,1
CR_110762,1
CR_71333,1
CR_1435,1
CR_27193,1
CR_166723,1
CR_63992,1
CR_19110,1
CR_15246,1
CR_24090,1
CR_156381,1
CR_32215,1
CR_26158,1
CR_190047,1
CR_7806,1
CR_47329,1
CR_143471,1
CR_93161,1
CR_26561,1
CR_2669,1
CR_78820,1
CR_181962,1
CR_28216,1
CR_16067,1
CR_170457,1
CR_65317,1
CR_51957,1
CR_58670,1
CR_131096,1
CR_92527,1
CR_77487,1
CR_26986,1
CR_124547,1
CR_131662,1
CR_124075,1
CR_80066,1
CR_12649,0
CR_162420,1
CR_103576,1
CR_140860,1
CR_108557,1
CR_195417,1
CR_45749,1
CR_25668,1
CR_109133,1
CR_74644,1
CR_55318,1
CR_160496,1
CR_48248,1
CR_84086,1
CR_1766,1
CR_113166,1
CR_34947,1
CR_127271,1
CR_99460,1
CR_79604,1
CR_67083,1
CR_187672,1
CR_102556,1
CR_92503,1
CR_123033,1
CR_123092,1
CR_11128,1
CR_40025,1
CR_189020,1
CR_102683,1
CR_16733,1
CR_109574,1
CR_177831,1
CR_103895,1
CR_7505,1
CR_36549,1
CR_99603,1
CR_82963,1
CR_46967,0
CR_192554,1
CR_120611,1
CR_147414,1
CR_165552,1
CR_152892,1
CR_19652,1
CR_191028,1
CR_57017,1
CR_84658,1
CR_85135,1
