ID,Essayset,min_score,max_score,clarity,coherent,EssayText,score
5978,3,0,2,1,0,26,0.1
5979,3,0,2,1,0,29,0.2
5980,3,0,2,3,1,35,1.2
5981,3,0,2,1,0,45,1.1
5982,3,0,2,0,0,18,0.2
5983,3,0,2,1,0,25,0.3
5985,3,0,2,0,0,34,0.9
5986,3,0,2,0,3,46,1.5
5987,3,0,2,1,0,43,0.2
5988,3,0,2,1,0,51,1
5989,3,0,2,1,0,38,0.4
5990,3,0,2,2,0,51,1.3
5991,3,0,2,1,0,35,0.8
5992,3,0,2,1,0,53,0
5993,3,0,2,1,0,60,1
5994,3,0,2,1,0,50,0
5995,3,0,2,1,0,30,0
5996,3,0,2,0,0,34,1
5997,3,0,2,2,1,49,2
5998,3,0,2,0,0,29,1
5999,3,0,2,2,3,40,1.8
6001,3,0,2,3,0,60,1.1
6002,3,0,2,3,1,82,1.7
6003,3,0,2,1,3,46,1.1
6004,3,0,2,0,0,45,1
6005,3,0,2,2,0,52,1.1
6007,3,0,2,3,0,28,1.1
6008,3,0,2,1,3,44,1.1
6009,3,0,2,0,0,58,1.2
6010,3,0,2,0,0,40,0.9
6011,3,0,2,1,0,50,1
6012,3,0,2,0,0,54,0.9
6013,3,0,2,3,0,46,1.1
6014,3,0,2,1,1,76,1.7
6015,3,0,2,1,0,26,1.1
6016,3,0,2,2,0,46,1.1
6017,3,0,2,1,0,44,0.8
6018,3,0,2,0,0,52,0.9
6019,3,0,2,1,0,75,0.2
6020,3,0,2,1,0,51,0.9
6021,3,0,2,0,0,30,1
6022,3,0,2,2,2,64,2
6023,3,0,2,0,0,32,0.9
6025,3,0,2,0,0,28,0
6026,3,0,2,1,0,68,1
6027,3,0,2,3,0,41,1.2
6028,3,0,2,2,2,76,2
6029,3,0,2,0,0,44,1
6030,3,0,2,0,0,37,0.1
6031,3,0,2,0,0,41,1
6032,3,0,2,0,0,63,0.2
6033,3,0,2,0,0,46,0.9
6034,3,0,2,2,0,39,0.9
6035,3,0,2,0,0,46,0.1
6036,3,0,2,0,0,56,0.893399184
6037,3,0,2,0,0,41,0.4
6038,3,0,2,1,0,43,0.9
6039,3,0,2,1,0,60,0.2
6040,3,0,2,0,0,42,0.8
6041,3,0,2,1,0,54,0.8
6042,3,0,2,2,2,54,1.7
6043,3,0,2,1,0,45,1
6044,3,0,2,1,0,33,0.9
6045,3,0,2,3,3,65,1.8
6046,3,0,2,1,0,28,0.3
6047,3,0,2,1,0,42,0
6048,3,0,2,0,0,21,0.3
6050,3,0,2,0,1,46,1.2
6051,3,0,2,0,0,43,0.6
6052,3,0,2,0,3,59,1.59313447
6053,3,0,2,1,3,27,1
6054,3,0,2,1,0,35,1
6055,3,0,2,0,2,8,1.1
6056,3,0,2,1,0,15,0.5
6057,3,0,2,0,0,43,0.3
6058,3,0,2,1,0,65,0.1
6059,3,0,2,1,0,26,0.3
6060,3,0,2,3,3,75,2
6061,3,0,2,1,1,52,1.1
6063,3,0,2,1,0,34,0.4
6064,3,0,2,0,0,38,1
6065,3,0,2,0,0,44,0.9
6066,3,0,2,1,0,46,0.9
6067,3,0,2,1,0,52,1
6068,3,0,2,3,0,44,1.1
6069,3,0,2,1,0,57,0.99313447
6071,3,0,2,1,0,33,0.2
6072,3,0,2,1,0,48,1.1
6073,3,0,2,2,0,54,1.1
6074,3,0,2,0,0,47,0.1
6075,3,0,2,1,0,21,0
6076,3,0,2,1,0,46,1
6077,3,0,2,2,2,56,1.9
6078,3,0,2,1,0,25,0.1
6079,3,0,2,0,3,62,1
6080,3,0,2,0,0,49,0.9
6081,3,0,2,0,2,22,1
6082,3,0,2,1,2,56,1
6083,3,0,2,1,0,24,0
6084,3,0,2,0,0,38,1
6085,3,0,2,2,1,59,2
6086,3,0,2,1,1,70,1.8
6087,3,0,2,0,0,60,1.2
6088,3,0,2,0,0,47,0.9
6089,3,0,2,1,1,50,1.1
6090,3,0,2,0,0,50,0
6091,3,0,2,1,0,84,1.2
6092,3,0,2,2,0,37,1.3
6094,3,0,2,1,0,75,1.1
6095,3,0,2,1,0,49,0.2
6096,3,0,2,3,0,48,1.8
6097,3,0,2,1,3,38,1.1
6098,3,0,2,0,0,28,0
6099,3,0,2,1,3,42,1
6100,3,0,2,1,0,34,0.2
6101,3,0,2,1,0,31,0.8
6102,3,0,2,3,3,59,1
6103,3,0,2,0,0,35,0.9
6104,3,0,2,1,0,61,0.8
6105,3,0,2,0,0,31,0.2
6106,3,0,2,1,0,40,0.4
6107,3,0,2,1,0,39,0.8
6108,3,0,2,1,0,18,0.9
6109,3,0,2,1,0,26,1
6110,3,0,2,1,0,25,0.2
6111,3,0,2,0,1,48,1
6112,3,0,2,0,0,39,0.9
6113,3,0,2,0,0,51,0.9
6114,3,0,2,2,1,70,1.9
6115,3,0,2,3,0,43,1
6116,3,0,2,3,1,56,2
6117,3,0,2,3,2,49,2
6118,3,0,2,1,2,70,1.7
6119,3,0,2,1,3,32,1.1
6120,3,0,2,0,0,40,0.2
6121,3,0,2,1,0,66,1
6122,3,0,2,1,0,25,0.3
6123,3,0,2,0,0,37,1
6124,3,0,2,0,3,38,1
6125,3,0,2,3,0,61,1.8
6126,3,0,2,2,3,50,1.8
6127,3,0,2,1,0,44,1
6128,3,0,2,0,0,52,0.9
6129,3,0,2,1,1,59,1.5
6130,3,0,2,0,1,65,1.8
6131,3,0,2,2,1,61,2
6132,3,0,2,2,0,93,1.7
6133,3,0,2,0,0,52,1.6
6134,3,0,2,3,3,63,1.8
6135,3,0,2,1,0,47,0.9
6136,3,0,2,1,0,54,0.2
6137,3,0,2,2,0,34,1.1
6138,3,0,2,0,0,28,0.9
6139,3,0,2,1,0,21,0
6140,3,0,2,0,0,40,0.4
6141,3,0,2,1,0,33,0
6143,3,0,2,2,0,51,1.1
6144,3,0,2,2,2,78,2
6145,3,0,2,0,0,21,0
6146,3,0,2,3,0,52,1.3
6147,3,0,2,1,1,43,1.3
6148,3,0,2,2,1,49,1.8
6149,3,0,2,1,0,27,0.8
6150,3,0,2,0,0,46,0.4
6151,3,0,2,3,1,55,1.8
6152,3,0,2,0,2,52,1.3
6154,3,0,2,3,1,53,1.394360613
6155,3,0,2,3,0,53,1.2
6156,3,0,2,0,0,54,1.1
6157,3,0,2,1,0,53,0
6159,3,0,2,0,0,19,0
6160,3,0,2,1,0,43,0.8
6161,3,0,2,0,0,48,1
6162,3,0,2,2,3,47,1.4
6163,3,0,2,2,3,53,1.6
6164,3,0,2,1,0,30,0.1
6165,3,0,2,0,0,40,0
6166,3,0,2,2,3,62,1.6
6167,3,0,2,1,0,57,1.2
6168,3,0,2,0,0,46,0.2
6169,3,0,2,0,0,17,0.1
6170,3,0,2,1,0,54,1
6171,3,0,2,0,0,54,1.6
6172,3,0,2,0,0,54,1
6173,3,0,2,1,0,43,0.9
6175,3,0,2,0,0,51,0.8
6176,3,0,2,3,3,46,2
6177,3,0,2,0,2,51,1.1
6178,3,0,2,0,0,42,0.2
6179,3,0,2,0,0,65,1
6180,3,0,2,3,1,75,1.7
6181,3,0,2,1,0,27,0.6
6182,3,0,2,1,0,60,1
6183,3,0,2,0,0,48,1
6184,3,0,2,0,0,39,0.9
6185,3,0,2,1,0,48,0.9
6186,3,0,2,3,0,37,0.9
6187,3,0,2,1,0,50,1
6188,3,0,2,0,0,27,0.39313447
6189,3,0,2,1,0,61,1
6190,3,0,2,1,0,25,0.1
6191,3,0,2,1,0,24,0.4
6192,3,0,2,0,0,53,0.39313447
6193,3,0,2,1,0,37,0.4
6194,3,0,2,3,2,68,1.59313447
6195,3,0,2,0,0,35,0.2
6196,3,0,2,0,0,58,1
6197,3,0,2,0,0,41,1
6198,3,0,2,1,0,45,1.1
6200,3,0,2,1,0,69,0.2
6201,3,0,2,2,3,43,1.9
6202,3,0,2,2,1,60,1.9
6203,3,0,2,1,0,45,1
6204,3,0,2,1,3,42,1.1
6205,3,0,2,0,0,75,0.8
6206,3,0,2,0,0,45,0.9
6207,3,0,2,1,0,59,1
6208,3,0,2,1,0,21,0.2
6209,3,0,2,1,0,43,1.1
6210,3,0,2,0,0,51,1
6212,3,0,2,3,0,66,1.1
6214,3,0,2,0,0,37,1.2
6215,3,0,2,0,1,34,0.9
6216,3,0,2,2,1,60,1.9
6218,3,0,2,0,0,51,0.8
6219,3,0,2,0,3,48,1.1
6220,3,0,2,3,2,50,1.8
6221,3,0,2,1,3,51,1.1
6222,3,0,2,2,0,83,1.6
6224,3,0,2,3,3,47,1.8
6225,3,0,2,1,0,64,0.9
6226,3,0,2,1,0,49,0.9
6227,3,0,2,0,0,38,1
6228,3,0,2,0,0,31,1
6229,3,0,2,0,0,56,1
6230,3,0,2,1,0,54,0.9
6231,3,0,2,0,0,61,1
6232,3,0,2,0,0,42,1
6233,3,0,2,1,3,64,1.7
6234,3,0,2,1,0,50,1.1
6235,3,0,2,1,0,50,0.8
6236,3,0,2,0,0,59,0.8
6238,3,0,2,1,0,61,0.9
6239,3,0,2,3,3,45,1.8
6240,3,0,2,3,3,54,1.9
6241,3,0,2,1,0,23,0.4
6242,3,0,2,0,0,58,1.2
6243,3,0,2,3,0,44,1.1
6244,3,0,2,2,0,37,1.1
6245,3,0,2,3,0,56,0.9
6246,3,0,2,1,0,35,1.1
6247,3,0,2,1,1,47,1.7
6248,3,0,2,3,1,68,1.7
6249,3,0,2,1,0,48,0.7
6250,3,0,2,1,0,40,0.3
6251,3,0,2,1,0,38,0
6252,3,0,2,1,0,47,0.9
6253,3,0,2,0,0,56,1
6254,3,0,2,2,1,63,1.9
6255,3,0,2,1,0,48,1
6256,3,0,2,0,0,29,0.2
6257,3,0,2,1,0,32,0.893399184
6258,3,0,2,0,2,37,1.1
6259,3,0,2,0,0,42,1
6260,3,0,2,1,0,33,0
6261,3,0,2,1,0,25,1
6263,3,0,2,0,0,37,1
6264,3,0,2,3,2,56,1.8
6265,3,0,2,0,1,55,1.1
6266,3,0,2,0,0,52,1
6267,3,0,2,3,1,90,2
6268,3,0,2,0,0,42,1
6269,3,0,2,1,0,29,0
6270,3,0,2,1,0,53,1.09313447
6271,3,0,2,2,0,44,1.6
6272,3,0,2,1,0,42,0.9
6273,3,0,2,1,2,37,1.2
6274,3,0,2,1,0,47,0
6275,3,0,2,1,0,25,1
6276,3,0,2,1,0,65,0.993399184
6277,3,0,2,0,0,41,1
6278,3,0,2,1,0,49,1.1
6279,3,0,2,0,0,53,0.2
6280,3,0,2,3,2,46,1.8
6281,3,0,2,1,0,32,0.2
6282,3,0,2,0,0,46,0.9
6283,3,0,2,1,1,31,0.9
6284,3,0,2,1,1,53,1.1
6285,3,0,2,1,0,37,0
6286,3,0,2,1,0,17,0
6287,3,0,2,1,0,24,0
6288,3,0,2,1,0,54,1.1
6289,3,0,2,0,0,49,1
6290,3,0,2,0,0,45,0.9
6291,3,0,2,0,0,68,0.1
6292,3,0,2,0,0,47,1
6293,3,0,2,0,0,53,0.1
6294,3,0,2,3,2,31,1
6295,3,0,2,1,0,48,0.2
6296,3,0,2,1,0,48,1
6297,3,0,2,1,0,26,0.2
6298,3,0,2,1,0,49,1
6299,3,0,2,1,3,43,1
6300,3,0,2,0,0,21,1
6301,3,0,2,1,0,54,0.9
6303,3,0,2,0,0,23,0
6304,3,0,2,1,0,53,0.9
6305,3,0,2,2,0,32,0.99313447
6306,3,0,2,1,1,30,1
6307,3,0,2,1,0,30,1
6308,3,0,2,0,0,38,1
6309,3,0,2,1,0,36,0.9
6310,3,0,2,0,0,36,1
6311,3,0,2,0,0,80,0.1
6312,3,0,2,2,0,61,1
6313,3,0,2,0,0,47,1.1
6314,3,0,2,0,0,42,1.1
6315,3,0,2,0,2,45,1.1
6316,3,0,2,3,1,46,2
6317,3,0,2,0,0,44,1.1
6318,3,0,2,2,1,43,1.5
6319,3,0,2,0,0,32,0.2
6320,3,0,2,1,0,57,1.2
6321,3,0,2,2,1,48,1.8
6322,3,0,2,0,0,32,0.2
6323,3,0,2,1,0,51,0.3
6324,3,0,2,0,0,44,0.8
6325,3,0,2,1,0,44,0
6326,3,0,2,0,0,49,0.3
6327,3,0,2,0,0,37,0
6328,3,0,2,1,0,53,1
6329,3,0,2,0,0,37,0.9
6330,3,0,2,0,1,30,0.8
6331,3,0,2,0,1,51,0.8
6332,3,0,2,0,0,42,1
6333,3,0,2,3,0,73,1.8
6334,3,0,2,1,0,30,0
6335,3,0,2,1,0,52,0.9
6336,3,0,2,0,0,43,0.294360613
6337,3,0,2,1,0,60,0.9
6338,3,0,2,3,0,59,1.1
6339,3,0,2,0,0,20,0.2
6340,3,0,2,1,0,46,0.19313447
6341,3,0,2,0,0,56,0.994360613
6342,3,0,2,0,0,58,1
6343,3,0,2,0,0,35,0.99313447
6344,3,0,2,0,0,32,0.39313447
6345,3,0,2,0,0,44,0.9
6346,3,0,2,1,0,25,0.8
6347,3,0,2,1,0,25,0.3
6348,3,0,2,0,0,39,0.2
6349,3,0,2,1,0,40,0
6350,3,0,2,1,0,51,1
6351,3,0,2,2,2,40,1.8
6352,3,0,2,0,0,73,1
6353,3,0,2,1,1,70,0.9
6354,3,0,2,2,3,73,2
6356,3,0,2,1,0,51,1
6357,3,0,2,0,0,54,0.9
6358,3,0,2,0,1,32,0.1
6359,3,0,2,0,0,28,0.3
6360,3,0,2,1,0,40,1
6361,3,0,2,2,3,68,2
6362,3,0,2,1,0,59,0.9
6363,3,0,2,0,0,69,0.9
6364,3,0,2,2,0,47,1.1
6365,3,0,2,0,1,54,1.8
6366,3,0,2,3,0,52,1.7
6367,3,0,2,0,0,73,0.194360613
6368,3,0,2,1,3,55,1.2
6369,3,0,2,1,0,69,1
6370,3,0,2,1,1,53,1.4
6371,3,0,2,1,0,9,0.3
6372,3,0,2,2,0,41,1.1
6373,3,0,2,1,0,69,0.993399184
6374,3,0,2,0,0,46,0.9
6375,3,0,2,0,0,14,0
6376,3,0,2,3,0,57,1
6377,3,0,2,0,0,27,0.9
6378,3,0,2,1,3,45,1.1
6379,3,0,2,0,0,47,1.1
6380,3,0,2,1,0,29,1
6381,3,0,2,1,0,45,1
6382,3,0,2,3,1,47,1
6383,3,0,2,1,0,80,1
6384,3,0,2,1,0,54,1.1
6385,3,0,2,0,1,51,1
6386,3,0,2,1,0,56,0.1
6387,3,0,2,1,0,23,0.3
6388,3,0,2,1,0,58,1.1
6389,3,0,2,3,2,49,1.6
6390,3,0,2,0,0,60,0.8
6391,3,0,2,1,0,59,1.1
6392,3,0,2,3,3,62,1.8
6393,3,0,2,1,0,38,1
6394,3,0,2,0,0,44,1
6395,3,0,2,1,0,58,1
6396,3,0,2,2,0,33,0.8
6398,3,0,2,1,1,35,1.1
6399,3,0,2,1,0,66,0.8
6400,3,0,2,0,0,48,1.2
6401,3,0,2,1,0,43,0
6402,3,0,2,3,0,50,1
6403,3,0,2,0,0,35,1.2
6404,3,0,2,0,0,46,0.8
6405,3,0,2,2,0,59,1.8
6406,3,0,2,3,2,90,2
6407,3,0,2,2,1,55,1.8
6408,3,0,2,0,1,64,1.8
6409,3,0,2,0,0,23,0.7
6410,3,0,2,1,2,70,1.7
6411,3,0,2,1,0,46,1
6412,3,0,2,0,2,72,1.8
6413,3,0,2,1,0,45,0.8
6414,3,0,2,0,0,22,0.1
6415,3,0,2,0,0,44,0.2
6416,3,0,2,0,0,47,1
6417,3,0,2,0,0,34,0.7
6418,3,0,2,1,0,42,1
6419,3,0,2,0,0,43,0.7
6420,3,0,2,0,0,36,0.2
6421,3,0,2,0,0,28,0.9
6422,3,0,2,0,0,57,1.1
6424,3,0,2,0,0,24,1.1
6425,3,0,2,0,1,40,1.3
6426,3,0,2,0,0,32,0.4
6427,3,0,2,1,0,56,0.7
6428,3,0,2,0,0,52,1
6429,3,0,2,3,1,41,1.2
6430,3,0,2,3,2,70,1.8
6431,3,0,2,0,0,42,1
6432,3,0,2,0,0,63,1.1
6433,3,0,2,1,0,40,1
6434,3,0,2,1,0,54,1
6435,3,0,2,0,0,37,1
6436,3,0,2,0,0,41,1
6437,3,0,2,0,0,59,0.7
6438,3,0,2,3,0,65,1
6440,3,0,2,1,0,51,0.8
6441,3,0,2,0,3,41,1.8
6442,3,0,2,0,0,48,1
6443,3,0,2,0,0,49,0.4
6444,3,0,2,2,0,38,1.1
6446,3,0,2,1,0,66,0.8
6447,3,0,2,1,0,47,1.1
6448,3,0,2,1,3,59,1.8
6449,3,0,2,1,0,47,1.1
6450,3,0,2,0,0,34,0
6451,3,0,2,0,0,55,0.994360613
6452,3,0,2,1,3,44,1.1
6453,3,0,2,0,0,52,0.2
6454,3,0,2,1,0,52,0.2
6456,3,0,2,1,0,62,0.9
6457,3,0,2,2,0,44,1.3
6458,3,0,2,3,2,41,2
6459,3,0,2,0,0,30,0.8
6460,3,0,2,0,1,56,1.6
6461,3,0,2,2,2,60,1.7
6463,3,0,2,1,0,53,0.5
6464,3,0,2,1,0,37,0.7
6465,3,0,2,0,0,46,1
6466,3,0,2,1,0,82,0.9
6467,3,0,2,0,1,48,1
6468,3,0,2,0,0,51,1.1
6469,3,0,2,0,0,58,0.4
6470,3,0,2,1,0,44,1
6471,3,0,2,1,0,62,1
6472,3,0,2,0,0,36,0
6473,3,0,2,0,0,27,0.9
6474,3,0,2,1,0,59,1.1
6475,3,0,2,1,2,61,1.1
6476,3,0,2,1,3,65,0.9
6477,3,0,2,0,0,60,1
6478,3,0,2,1,0,36,1
6479,3,0,2,0,0,21,0.8
6480,3,0,2,0,0,58,1.1
6481,3,0,2,1,0,48,1
6482,3,0,2,1,3,48,1.2
6483,3,0,2,1,3,22,0.8
6484,3,0,2,0,0,40,0.6
6487,3,0,2,0,0,39,0.8
6488,3,0,2,0,0,21,0.9
6489,3,0,2,1,0,46,0.2
6490,3,0,2,0,0,39,0.8
6491,3,0,2,0,2,48,1.1
6492,3,0,2,0,0,51,1
6493,3,0,2,1,0,48,0
6494,3,0,2,3,2,56,2
6495,3,0,2,0,0,39,1
6497,3,0,2,0,0,31,0
6498,3,0,2,1,0,49,1.1
6499,3,0,2,2,2,65,1.6
6501,3,0,2,3,0,38,1.1
6502,3,0,2,1,0,46,1
6503,3,0,2,1,1,45,1.1
6504,3,0,2,1,0,74,1.2
6505,3,0,2,2,2,58,1.8
6506,3,0,2,1,1,55,0.7
6507,3,0,2,3,1,43,1.7
6508,3,0,2,1,0,42,1
6509,3,0,2,0,0,88,1
6510,3,0,2,1,0,37,1
6511,3,0,2,0,1,59,1
6512,3,0,2,1,0,32,0.1
6513,3,0,2,1,0,62,0.2
6514,3,0,2,0,1,43,1.1
6515,3,0,2,1,0,43,1.1
6516,3,0,2,0,0,48,1
6517,3,0,2,0,0,31,0.2
6518,3,0,2,2,3,45,1.9
6519,3,0,2,1,0,43,1
6520,3,0,2,0,2,61,1.1
6522,3,0,2,1,0,70,0.8
6523,3,0,2,0,0,23,1
6524,3,0,2,0,0,35,0.3
6525,3,0,2,1,0,34,0
6526,3,0,2,0,0,20,0.5
6527,3,0,2,1,0,31,1
6528,3,0,2,2,1,67,1.8
6529,3,0,2,2,2,50,1.8
6530,3,0,2,2,3,60,1.9
6531,3,0,2,0,0,47,0
6532,3,0,2,2,0,43,1.1
6533,3,0,2,0,0,28,0.8
6534,3,0,2,3,3,65,2
6535,3,0,2,2,1,87,1.8
6536,3,0,2,3,1,79,1.9
6537,3,0,2,0,0,66,1
6538,3,0,2,1,0,44,0
6539,3,0,2,1,0,40,0.1
6540,3,0,2,0,0,50,0.2
6541,3,0,2,1,2,34,1.8
6542,3,0,2,0,0,26,0.9
6543,3,0,2,0,0,60,0.9
6544,3,0,2,0,1,43,1
6545,3,0,2,0,0,31,0.2
6546,3,0,2,0,0,34,0.4
6547,3,0,2,1,0,28,1
6548,3,0,2,0,0,56,1
6549,3,0,2,1,0,53,0
6550,3,0,2,0,0,31,0.4
6551,3,0,2,0,0,20,0
6552,3,0,2,1,0,38,0.9
6553,3,0,2,1,3,35,1.1
6554,3,0,2,0,0,45,1.1
6555,3,0,2,1,0,45,0
6556,3,0,2,1,0,38,0.8
6557,3,0,2,1,2,42,1.7
6558,3,0,2,0,0,48,0.9
6559,3,0,2,2,0,63,1.8
6560,3,0,2,0,0,28,0.2
6561,3,0,2,0,0,51,1.1
6562,3,0,2,1,0,34,0.8
6563,3,0,2,1,0,49,0
6566,3,0,2,1,0,36,1
6567,3,0,2,0,0,22,0.8
6568,3,0,2,3,1,58,2
6569,3,0,2,1,1,49,1.8
6570,3,0,2,1,0,45,0.9
6571,3,0,2,1,0,50,1
6572,3,0,2,0,0,33,0.4
6573,3,0,2,0,0,42,0
6574,3,0,2,0,3,55,1
6575,3,0,2,0,0,36,0.4
6576,3,0,2,1,0,25,0.2
6578,3,0,2,1,0,34,0.8
6579,3,0,2,0,0,27,0.1
6580,3,0,2,1,0,30,1.1
6581,3,0,2,1,3,65,1.7
6582,3,0,2,0,0,39,0.8
6583,3,0,2,0,0,71,1.6
6584,3,0,2,1,0,48,1.6
6585,3,0,2,1,0,25,0.8
6586,3,0,2,1,0,22,0.5
6587,3,0,2,0,0,45,1.1
6589,3,0,2,1,0,53,1
6591,3,0,2,3,1,46,1.7
6592,3,0,2,1,0,24,0.9
6593,3,0,2,0,0,52,0.4
6594,3,0,2,0,0,58,1
6595,3,0,2,0,0,55,0.9
6596,3,0,2,1,0,42,0.9
6598,3,0,2,1,3,78,1
6599,3,0,2,0,1,91,1.5
6600,3,0,2,1,0,55,1
6601,3,0,2,1,0,34,0.4
6602,3,0,2,0,0,27,0.2
6603,3,0,2,1,0,46,0.9
6604,3,0,2,0,0,61,0.1
6605,3,0,2,0,1,78,1.6
6606,3,0,2,0,0,41,1
6607,3,0,2,0,0,35,0
6608,3,0,2,1,0,69,0.2
6609,3,0,2,1,0,29,0.8
6610,3,0,2,0,0,66,1.093399184
6611,3,0,2,0,0,59,1.2
6612,3,0,2,3,0,54,1.2
6613,3,0,2,1,0,59,0.9
6614,3,0,2,3,2,47,1.9
6615,3,0,2,1,0,43,1
6616,3,0,2,0,0,51,0.9
6617,3,0,2,1,2,43,1.3
6619,3,0,2,2,3,84,2
6620,3,0,2,3,0,42,1.1
6621,3,0,2,0,0,11,0.4
6622,3,0,2,3,0,34,1.1
6623,3,0,2,1,0,35,0.5
6624,3,0,2,1,0,46,1
6625,3,0,2,2,1,52,1.6
6626,3,0,2,0,0,42,1
6628,3,0,2,1,0,24,1
6629,3,0,2,3,1,58,2
6630,3,0,2,0,1,43,1.6
6631,3,0,2,0,0,68,0.7
6632,3,0,2,2,0,47,1.1
6633,3,0,2,1,0,71,0.8
6634,3,0,2,0,0,30,0.4
6635,3,0,2,1,0,52,0.8
6636,3,0,2,0,1,66,1
6637,3,0,2,0,0,37,1
6638,3,0,2,0,0,21,0.2
6639,3,0,2,3,3,77,1.9
6640,3,0,2,0,0,59,1
6641,3,0,2,2,1,67,2
6642,3,0,2,0,0,37,1
6643,3,0,2,0,0,34,0.9
6644,3,0,2,2,2,71,1.8
6645,3,0,2,3,3,87,2
6646,3,0,2,1,0,66,0.9
6647,3,0,2,2,2,61,1.7
6648,3,0,2,0,2,50,1.6
6649,3,0,2,1,0,43,0
6650,3,0,2,3,1,57,1.9
6651,3,0,2,1,0,48,1
6652,3,0,2,0,0,41,1.1
6653,3,0,2,1,0,64,1
6654,3,0,2,0,0,45,1
6655,3,0,2,1,0,41,0
6656,3,0,2,1,0,32,0.3
6657,3,0,2,0,0,56,1
6659,3,0,2,0,1,74,1.8
6660,3,0,2,1,0,40,0
6661,3,0,2,0,0,38,1
6662,3,0,2,1,0,36,1
6664,3,0,2,0,0,24,0.2
6666,3,0,2,3,0,50,1.1
6667,3,0,2,3,3,69,1.9
6668,3,0,2,3,3,38,1.2
6669,3,0,2,0,0,54,1.1
6670,3,0,2,2,2,55,1.8
6671,3,0,2,0,0,42,1
6672,3,0,2,1,2,57,1
6673,3,0,2,1,0,35,0.9
6675,3,0,2,2,0,60,1.7
6676,3,0,2,1,0,38,0.2
6678,3,0,2,0,0,52,0.3
6679,3,0,2,0,0,20,0.1
6680,3,0,2,2,3,62,1.593399184
6681,3,0,2,3,0,43,1.1
6682,3,0,2,2,0,34,1.1
6683,3,0,2,0,0,25,0.1
6684,3,0,2,1,0,63,1.1
6685,3,0,2,0,3,47,1.1
6686,3,0,2,1,0,47,1
6687,3,0,2,3,3,64,1.9
6688,3,0,2,1,0,39,1
6689,3,0,2,0,2,39,1.1
6690,3,0,2,1,0,57,1
6692,3,0,2,1,0,53,0.9
6693,3,0,2,0,0,45,0
6694,3,0,2,0,0,50,0.9
6695,3,0,2,0,0,60,1.1
6696,3,0,2,2,0,58,1
6697,3,0,2,1,1,46,0.994360613
6698,3,0,2,3,0,26,1.1
6699,3,0,2,2,1,63,1.9
6700,3,0,2,1,0,61,1.1
6701,3,0,2,2,2,47,1.7
6702,3,0,2,1,0,37,0.4
6703,3,0,2,0,0,82,0.8
6704,3,0,2,2,3,53,1.7
6706,3,0,2,0,0,30,0.8
6707,3,0,2,2,0,38,1.1
6708,3,0,2,1,0,24,0
6709,3,0,2,3,1,72,1.9
6710,3,0,2,2,3,68,1.8
6711,3,0,2,1,3,61,1.3
6712,3,0,2,1,0,46,1
6713,3,0,2,1,0,51,1.1
6714,3,0,2,2,0,43,0.9
6715,3,0,2,0,0,41,0.8
6716,3,0,2,1,3,51,1
6717,3,0,2,0,0,51,1
6718,3,0,2,2,0,47,1.1
6719,3,0,2,3,1,52,1.7
6720,3,0,2,1,0,58,0.8
6721,3,0,2,2,0,53,1
6722,3,0,2,1,0,42,1.2
6723,3,0,2,0,0,43,0.2
6724,3,0,2,0,0,52,0.1
6725,3,0,2,0,0,43,1
6726,3,0,2,2,0,48,1.4
6727,3,0,2,2,0,67,1
6728,3,0,2,2,2,63,2
6729,3,0,2,1,0,36,0.9
6730,3,0,2,0,0,26,0
6731,3,0,2,2,0,54,1.7
6732,3,0,2,2,0,49,1.193399184
6733,3,0,2,0,0,46,1
6734,3,0,2,2,3,66,2
6735,3,0,2,0,0,49,0.9
6736,3,0,2,0,0,30,0.4
6737,3,0,2,1,0,37,0.2
6738,3,0,2,3,3,79,1.9
6739,3,0,2,1,0,45,0.2
6740,3,0,2,1,0,41,1.1
6742,3,0,2,1,0,55,1.6
6743,3,0,2,1,0,61,1
6744,3,0,2,0,0,40,0.9
6745,3,0,2,0,0,42,0.8
6746,3,0,2,0,0,44,0.2
6747,3,0,2,0,0,37,0.1
6748,3,0,2,0,2,30,1.1
6749,3,0,2,1,0,51,0
6750,3,0,2,1,0,48,1
6752,3,0,2,0,0,45,1
6753,3,0,2,3,1,71,1.8
6754,3,0,2,0,0,32,0
6755,3,0,2,2,2,76,1.9
6757,3,0,2,1,2,40,1.1
6758,3,0,2,1,0,28,0.7
6760,3,0,2,3,1,71,1.6
6762,3,0,2,1,0,37,0.4
6763,3,0,2,0,3,57,1.1
6764,3,0,2,0,0,45,1
6765,3,0,2,3,0,83,1.7
6766,3,0,2,1,1,35,0.8
6767,3,0,2,0,0,42,0.9
6768,3,0,2,1,2,58,1.8
6769,3,0,2,1,0,29,0
6770,3,0,2,0,0,59,0.2
6771,3,0,2,3,3,49,1.7
6772,3,0,2,0,0,43,0
6773,3,0,2,1,0,52,1.1
6774,3,0,2,2,0,47,1.1
6775,3,0,2,1,0,58,1
6778,3,0,2,1,0,48,1
6779,3,0,2,2,0,59,1.1
6780,3,0,2,1,0,52,0.9
6781,3,0,2,0,0,21,0
6782,3,0,2,1,0,28,0.19313447
6783,3,0,2,1,0,40,1
6784,3,0,2,1,0,58,0.9
6785,3,0,2,1,0,29,0
6786,3,0,2,1,0,47,0.7
6787,3,0,2,3,0,52,1
6788,3,0,2,0,0,36,0
6789,3,0,2,0,0,51,1
