Trip_ID,Surge_Pricing_Type
T0005733209,1
T0005733214,2
T0005733215,2
T0005733216,2
T0005733220,2
T0005733222,2
T0005733224,1
T0005733227,2
T0005733230,2
T0005733232,2
T0005733233,2
T0005733234,1
T0005733237,3
T0005733238,1
T0005733239,2
T0005733240,2
T0005733241,3
T0005733244,3
T0005733249,3
T0005733250,3
T0005733251,1
T0005733252,3
T0005733254,3
T0005733256,3
T0005733257,2
T0005733258,2
T0005733259,2
T0005733260,1
T0005733264,2
T0005733265,3
T0005733266,3
T0005733268,2
T0005733270,3
T0005733273,2
T0005733275,2
T0005733276,3
T0005733278,3
T0005733281,2
T0005733286,1
T0005733289,1
T0005733290,2
T0005733291,1
T0005733293,3
T0005733295,3
T0005733298,3
T0005733300,1
T0005733301,2
T0005733303,3
T0005733310,1
T0005733313,3
T0005733319,3
T0005733320,3
T0005733321,3
T0005733322,2
T0005733323,2
T0005733326,1
T0005733329,2
T0005733332,2
T0005733333,2
T0005733337,3
T0005733338,2
T0005733341,2
T0005733347,1
T0005733348,3
T0005733349,3
T0005733350,2
T0005733352,3
T0005733353,3
T0005733356,2
T0005733359,3
T0005733365,2
T0005733366,2
T0005733367,2
T0005733369,3
T0005733370,2
T0005733375,3
T0005733377,3
T0005733383,2
T0005733392,1
T0005733396,2
T0005733398,3
T0005733400,3
T0005733402,2
T0005733404,2
T0005733409,1
T0005733410,3
T0005733411,1
T0005733413,3
T0005733416,3
T0005733417,2
T0005733418,2
T0005733420,2
T0005733426,2
T0005733427,2
T0005733430,2
T0005733432,3
T0005733436,3
T0005733437,1
T0005733438,3
T0005733440,2
T0005733443,1
T0005733445,3
T0005733446,3
T0005733448,2
T0005733449,2
T0005733452,2
T0005733454,2
T0005733455,3
T0005733463,2
T0005733465,2
T0005733467,2
T0005733468,2
T0005733469,2
T0005733472,2
T0005733477,2
T0005733482,2
T0005733483,2
T0005733487,2
T0005733490,2
T0005733496,2
T0005733498,1
T0005733500,2
T0005733503,2
T0005733506,1
T0005733507,3
T0005733508,3
T0005733509,3
T0005733510,3
T0005733512,2
T0005733513,2
T0005733514,1
T0005733515,1
T0005733517,2
T0005733518,2
T0005733521,2
T0005733524,2
T0005733526,3
T0005733527,2
T0005733529,2
T0005733530,3
T0005733531,3
T0005733533,1
T0005733534,3
T0005733535,3
T0005733538,1
T0005733539,3
T0005733540,3
T0005733541,3
T0005733543,3
T0005733544,3
T0005733545,1
T0005733546,2
T0005733547,3
T0005733549,2
T0005733550,2
T0005733553,3
T0005733556,2
T0005733562,2
T0005733573,2
T0005733574,2
T0005733575,3
T0005733582,1
T0005733584,2
T0005733586,2
T0005733587,2
T0005733589,2
T0005733593,2
T0005733594,2
T0005733598,2
T0005733599,2
T0005733602,2
T0005733604,2
T0005733616,3
T0005733617,2
T0005733618,2
T0005733623,2
T0005733625,2
T0005733626,2
T0005733629,2
T0005733630,1
T0005733632,2
T0005733635,3
T0005733637,2
T0005733640,2
T0005733642,2
T0005733643,3
T0005733647,3
T0005733651,1
T0005733652,2
T0005733655,2
T0005733656,2
T0005733657,3
T0005733662,3
T0005733663,3
T0005733664,3
T0005733675,2
T0005733676,3
T0005733678,2
T0005733681,3
T0005733682,2
T0005733684,2
T0005733685,2
T0005733689,3
T0005733690,1
T0005733695,1
T0005733698,2
T0005733699,3
T0005733701,1
T0005733702,3
T0005733705,2
T0005733707,1
T0005733711,3
T0005733713,2
T0005733715,2
T0005733720,2
T0005733721,1
T0005733723,2
T0005733728,3
T0005733729,2
T0005733732,1
T0005733734,2
T0005733739,1
T0005733742,2
T0005733745,1
T0005733748,1
T0005733749,3
T0005733750,2
T0005733754,3
T0005733756,2
T0005733757,1
T0005733758,3
T0005733760,2
T0005733764,3
T0005733765,2
T0005733767,1
T0005733769,3
T0005733770,1
T0005733772,2
T0005733773,3
T0005733776,3
T0005733777,3
T0005733778,2
T0005733780,1
T0005733781,2
T0005733785,1
T0005733786,1
T0005733788,1
T0005733790,1
T0005733791,3
T0005733793,1
T0005733799,3
T0005733800,2
T0005733801,3
T0005733804,3
T0005733817,1
T0005733820,2
T0005733821,1
T0005733823,3
T0005733824,3
T0005733827,1
T0005733829,3
T0005733834,2
T0005733835,3
T0005733839,2
T0005733842,1
T0005733843,2
T0005733844,3
T0005733845,3
T0005733847,2
T0005733849,2
T0005733855,1
T0005733864,1
T0005733867,2
T0005733870,2
T0005733871,3
T0005733873,3
T0005733874,3
T0005733879,3
T0005733880,2
T0005733883,3
T0005733884,3
T0005733886,3
T0005733887,2
T0005733890,2
T0005733891,2
T0005733895,1
T0005733896,3
T0005733900,1
T0005733907,2
T0005733909,3
T0005733911,2
T0005733912,1
T0005733913,2
T0005733914,1
T0005733919,3
T0005733922,3
T0005733923,2
T0005733925,3
T0005733930,2
T0005733931,2
T0005733934,2
T0005733940,3
T0005733942,2
T0005733944,2
T0005733947,2
T0005733948,2
T0005733951,2
T0005733953,2
T0005733956,1
T0005733957,3
T0005733958,1
T0005733959,2
T0005733960,2
T0005733962,2
T0005733963,2
T0005733968,2
T0005733970,1
T0005733972,2
T0005733973,2
T0005733977,2
T0005733978,2
T0005733981,1
T0005733982,1
T0005733988,2
T0005733990,2
T0005733991,2
T0005733994,2
T0005733995,2
T0005733996,2
T0005733998,2
T0005733999,3
T0005734002,2
T0005734006,3
T0005734007,2
T0005734008,3
T0005734010,3
T0005734012,1
T0005734017,3
T0005734019,3
T0005734021,2
T0005734023,2
T0005734027,3
T0005734028,2
T0005734029,2
T0005734033,1
T0005734035,2
T0005734039,3
T0005734044,3
T0005734045,2
T0005734049,2
T0005734052,2
T0005734053,3
T0005734056,3
T0005734058,1
T0005734059,3
T0005734060,2
T0005734065,3
T0005734069,1
T0005734070,2
T0005734072,3
T0005734075,2
T0005734077,2
T0005734079,2
T0005734081,2
T0005734082,2
T0005734087,1
T0005734089,3
T0005734094,1
T0005734096,3
T0005734097,2
T0005734099,2
T0005734111,3
T0005734113,3
T0005734115,3
T0005734116,3
T0005734117,3
T0005734120,2
T0005734123,2
T0005734126,1
T0005734129,2
T0005734132,2
T0005734133,2
T0005734134,3
T0005734135,2
T0005734136,3
T0005734139,2
T0005734142,2
T0005734144,3
T0005734145,1
T0005734148,2
T0005734151,3
T0005734153,3
T0005734156,2
T0005734158,3
T0005734163,3
T0005734165,2
T0005734171,2
T0005734172,1
T0005734174,2
T0005734175,3
T0005734176,1
T0005734179,1
T0005734183,3
T0005734184,2
T0005734191,2
T0005734193,2
T0005734194,1
T0005734195,3
T0005734199,1
T0005734201,2
T0005734208,3
T0005734210,3
T0005734211,3
T0005734212,2
T0005734215,3
T0005734217,2
T0005734218,3
T0005734222,2
T0005734223,1
T0005734224,1
T0005734231,3
T0005734232,3
T0005734234,2
T0005734236,3
T0005734238,3
T0005734239,2
T0005734240,3
T0005734248,2
T0005734260,3
T0005734272,3
T0005734276,3
T0005734278,3
T0005734280,3
T0005734289,3
T0005734290,3
T0005734292,1
T0005734298,1
T0005734304,2
T0005734305,3
T0005734307,3
T0005734309,3
T0005734311,2
T0005734314,3
T0005734317,2
T0005734319,2
T0005734323,2
T0005734324,3
T0005734326,2
T0005734327,3
T0005734329,1
T0005734331,1
T0005734333,1
T0005734337,2
T0005734338,2
T0005734341,3
T0005734347,1
T0005734356,3
T0005734357,2
T0005734358,2
T0005734361,2
T0005734366,3
T0005734367,2
T0005734374,3
T0005734375,3
T0005734376,2
T0005734379,2
T0005734381,3
T0005734385,2
T0005734388,2
T0005734397,2
T0005734399,3
T0005734401,2
T0005734402,3
T0005734405,2
T0005734406,3
T0005734407,1
T0005734408,2
T0005734410,3
T0005734411,2
T0005734415,2
T0005734418,2
T0005734422,1
T0005734423,3
T0005734426,2
T0005734430,2
T0005734433,3
T0005734434,3
T0005734435,2
T0005734436,2
T0005734438,2
T0005734439,2
T0005734446,2
T0005734447,2
T0005734448,2
T0005734454,1
T0005734458,2
T0005734460,2
T0005734463,2
T0005734465,2
T0005734466,2
T0005734467,3
T0005734468,2
T0005734469,2
T0005734470,3
T0005734471,3
T0005734472,3
T0005734473,2
T0005734474,3
T0005734478,3
T0005734485,2
T0005734487,2
T0005734488,2
T0005734490,3
T0005734492,2
T0005734495,2
T0005734496,2
T0005734497,2
T0005734499,2
T0005734504,1
T0005734507,2
T0005734509,2
T0005734510,3
T0005734511,2
T0005734512,2
T0005734513,2
T0005734514,1
T0005734516,2
T0005734519,2
T0005734520,3
T0005734521,2
T0005734525,2
T0005734529,2
T0005734532,3
T0005734533,3
T0005734534,2
T0005734536,2
T0005734539,2
T0005734542,1
T0005734546,3
T0005734548,2
T0005734550,2
T0005734552,2
T0005734554,2
T0005734564,1
T0005734566,3
T0005734570,2
T0005734571,2
T0005734572,2
T0005734573,3
T0005734581,3
T0005734582,2
T0005734583,2
T0005734588,2
T0005734590,3
T0005734592,3
T0005734594,3
T0005734595,2
T0005734601,2
T0005734602,2
T0005734604,3
T0005734605,2
T0005734606,2
T0005734607,2
T0005734610,2
T0005734614,1
T0005734616,2
T0005734618,2
T0005734619,2
T0005734620,2
T0005734621,3
T0005734624,2
T0005734628,2
T0005734633,3
T0005734637,3
T0005734643,2
T0005734646,2
T0005734647,3
T0005734648,3
T0005734653,3
T0005734655,2
T0005734660,2
T0005734662,2
T0005734666,1
T0005734667,2
T0005734668,2
T0005734670,2
T0005734672,3
T0005734675,3
T0005734676,2
T0005734677,3
T0005734678,3
T0005734679,3
T0005734680,3
T0005734684,2
T0005734691,2
T0005734695,3
T0005734696,3
T0005734698,3
T0005734701,3
T0005734706,2
T0005734707,2
T0005734709,2
T0005734710,1
T0005734711,1
T0005734719,2
T0005734720,2
T0005734725,1
T0005734729,3
T0005734732,2
T0005734734,3
T0005734737,2
T0005734738,3
T0005734739,3
T0005734742,3
T0005734745,2
T0005734746,2
T0005734752,3
T0005734753,3
T0005734756,2
T0005734757,3
T0005734759,1
T0005734761,2
T0005734769,2
T0005734773,3
T0005734774,3
T0005734777,2
T0005734783,2
T0005734785,3
T0005734794,1
T0005734795,2
T0005734797,1
T0005734805,2
T0005734806,2
T0005734807,2
T0005734808,1
T0005734810,2
T0005734811,2
T0005734812,3
T0005734813,1
T0005734814,2
T0005734815,2
T0005734817,3
T0005734818,3
T0005734819,2
T0005734822,3
T0005734831,2
T0005734833,2
T0005734834,2
T0005734835,1
T0005734837,1
T0005734841,2
T0005734842,2
T0005734849,2
T0005734853,2
T0005734855,2
T0005734857,2
T0005734861,2
T0005734868,3
T0005734873,2
T0005734874,1
T0005734876,2
T0005734877,3
T0005734878,2
T0005734879,2
T0005734880,3
T0005734883,1
T0005734884,2
T0005734887,2
T0005734890,1
T0005734891,2
T0005734892,2
T0005734894,3
T0005734896,3
T0005734901,2
T0005734905,2
T0005734907,3
T0005734910,3
T0005734912,3
T0005734913,2
T0005734921,2
T0005734922,1
T0005734923,2
T0005734924,1
T0005734926,2
T0005734927,1
T0005734928,2
T0005734930,2
T0005734931,2
T0005734933,3
T0005734934,2
T0005734936,3
T0005734937,3
T0005734942,3
T0005734943,3
T0005734946,2
T0005734951,1
T0005734952,3
T0005734953,3
T0005734955,3
T0005734957,2
T0005734959,2
T0005734960,1
T0005734961,2
T0005734962,3
T0005734967,3
T0005734971,3
T0005734972,3
T0005734975,3
T0005734976,2
T0005734978,1
T0005734979,1
T0005734980,2
T0005734982,3
T0005734987,3
T0005734989,2
T0005734993,2
T0005734994,2
T0005735001,2
T0005735003,3
T0005735006,3
T0005735007,3
T0005735011,1
T0005735012,3
T0005735015,3
T0005735016,3
T0005735019,3
T0005735024,2
T0005735026,3
T0005735027,1
T0005735031,3
T0005735034,2
T0005735037,2
T0005735038,2
T0005735039,3
T0005735040,1
T0005735041,2
T0005735042,2
T0005735044,2
T0005735045,3
T0005735047,2
T0005735050,3
T0005735054,2
T0005735055,3
T0005735056,3
T0005735057,3
T0005735059,2
T0005735061,2
T0005735064,3
T0005735069,2
T0005735075,2
T0005735076,2
T0005735077,2
T0005735079,3
T0005735084,2
T0005735087,2
T0005735089,1
T0005735090,3
T0005735092,2
T0005735094,1
T0005735095,2
T0005735099,2
T0005735100,2
T0005735101,3
T0005735104,2
T0005735105,2
T0005735106,1
T0005735111,2
T0005735114,1
T0005735115,2
T0005735117,3
T0005735122,2
T0005735123,2
T0005735125,2
T0005735126,2
T0005735129,2
T0005735130,2
T0005735132,2
T0005735137,2
T0005735138,3
T0005735140,3
T0005735141,2
T0005735142,3
T0005735143,1
T0005735144,2
T0005735145,1
T0005735146,2
T0005735152,2
T0005735153,1
T0005735156,3
T0005735158,3
T0005735159,2
T0005735160,2
T0005735162,2
T0005735165,3
T0005735169,1
T0005735170,3
T0005735171,3
T0005735172,2
T0005735173,3
T0005735174,3
T0005735178,2
T0005735179,1
T0005735183,1
T0005735185,2
T0005735187,2
T0005735190,3
T0005735192,1
T0005735193,1
T0005735196,3
T0005735197,2
T0005735198,2
T0005735202,1
T0005735203,2
T0005735204,2
T0005735212,1
T0005735213,2
T0005735220,1
T0005735222,2
T0005735223,3
T0005735225,2
T0005735227,3
T0005735230,2
T0005735234,3
T0005735238,2
T0005735245,1
T0005735246,2
T0005735247,3
T0005735249,2
T0005735250,2
T0005735251,2
T0005735256,3
T0005735259,3
T0005735262,2
T0005735265,2
T0005735267,3
T0005735269,3
T0005735270,3
T0005735276,3
T0005735277,2
T0005735279,2
T0005735285,1
T0005735287,3
T0005735288,2
T0005735290,2
T0005735294,2
T0005735295,3
T0005735300,2
T0005735304,1
T0005735306,3
T0005735307,2
T0005735312,2
T0005735316,2
T0005735319,2
T0005735321,2
T0005735324,2
T0005735328,1
T0005735329,3
T0005735332,3
T0005735334,3
T0005735337,3
T0005735338,2
T0005735342,3
T0005735344,2
T0005735345,2
T0005735355,2
T0005735358,2
T0005735359,3
T0005735362,1
T0005735364,2
T0005735365,3
T0005735367,3
T0005735368,3
T0005735370,2
T0005735375,2
T0005735381,2
T0005735382,3
T0005735383,2
T0005735384,3
T0005735388,2
T0005735389,1
T0005735399,2
T0005735400,3
T0005735401,2
T0005735403,3
T0005735404,3
T0005735405,2
T0005735406,2
T0005735409,2
T0005735410,2
T0005735411,1
T0005735413,2
T0005735415,2
T0005735416,2
T0005735418,2
T0005735419,2
T0005735421,3
T0005735424,2
T0005735427,2
T0005735428,2
T0005735431,1
T0005735433,2
T0005735435,1
T0005735438,2
T0005735439,2
T0005735442,1
T0005735444,2
T0005735445,2
T0005735447,2
T0005735449,2
T0005735451,1
T0005735457,1
T0005735461,3
T0005735464,3
T0005735467,2
T0005735469,1
T0005735470,1
T0005735472,2
T0005735476,2
T0005735477,3
T0005735480,2
T0005735481,3
T0005735482,2
T0005735484,1
T0005735488,2
T0005735489,2
T0005735491,3
T0005735492,3
T0005735493,1
T0005735498,2
T0005735499,2
T0005735500,2
T0005735502,3
T0005735503,2
T0005735504,2
T0005735506,3
T0005735509,2
T0005735510,2
T0005735513,2
T0005735514,2
T0005735515,1
T0005735516,2
T0005735520,2
T0005735521,2
T0005735523,2
T0005735525,2
T0005735529,1
T0005735530,3
T0005735531,2
T0005735532,3
T0005735537,3
T0005735539,1
T0005735542,2
T0005735543,1
T0005735548,2
T0005735551,2
T0005735553,3
T0005735554,3
T0005735558,2
T0005735561,3
T0005735563,3
T0005735566,1
T0005735567,1
T0005735568,2
T0005735569,2
T0005735579,3
T0005735582,1
T0005735584,1
T0005735586,2
T0005735587,2
T0005735589,1
T0005735590,2
T0005735591,2
T0005735594,2
T0005735595,2
T0005735603,2
T0005735605,1
T0005735607,3
T0005735608,2
T0005735610,3
T0005735611,3
T0005735615,1
T0005735616,3
T0005735619,1
T0005735622,1
T0005735626,1
T0005735631,1
T0005735633,2
T0005735634,1
T0005735635,2
T0005735637,3
T0005735638,2
T0005735641,2
T0005735642,2
T0005735643,3
T0005735644,2
T0005735651,2
T0005735652,1
T0005735653,2
T0005735656,1
T0005735658,2
T0005735664,2
T0005735665,1
T0005735668,2
T0005735669,3
T0005735670,2
T0005735673,2
T0005735675,3
T0005735676,2
T0005735677,2
T0005735680,2
T0005735685,3
T0005735687,3
T0005735691,2
T0005735696,3
T0005735698,1
T0005735699,1
T0005735700,1
T0005735702,3
T0005735705,2
T0005735709,2
T0005735710,2
T0005735711,3
T0005735712,2
T0005735715,3
T0005735716,3
T0005735717,2
T0005735719,3
T0005735722,2
T0005735723,3
T0005735725,2
T0005735727,3
T0005735728,2
T0005735729,2
T0005735730,3
T0005735731,3
T0005735732,2
T0005735733,1
T0005735734,3
T0005735735,1
T0005735737,2
T0005735738,2
T0005735739,2
T0005735742,2
T0005735743,3
T0005735751,2
T0005735752,2
T0005735754,2
T0005735759,1
T0005735763,3
T0005735766,2
T0005735769,2
T0005735772,3
T0005735775,1
T0005735777,2
T0005735778,2
T0005735781,2
T0005735783,2
T0005735787,2
T0005735789,1
T0005735790,1
T0005735796,3
T0005735800,2
T0005735801,3
T0005735802,1
T0005735804,2
T0005735808,2
T0005735810,2
T0005735813,3
T0005735816,2
T0005735817,3
T0005735823,2
T0005735824,3
T0005735827,2
T0005735828,1
T0005735829,2
T0005735831,3
T0005735836,2
T0005735837,2
T0005735840,2
T0005735842,1
T0005735843,2
T0005735844,3
T0005735845,2
T0005735849,2
T0005735852,2
T0005735855,3
T0005735857,2
T0005735858,1
T0005735861,3
T0005735863,1
T0005735870,3
T0005735871,3
T0005735873,1
T0005735874,2
T0005735880,2
T0005735881,2
T0005735882,2
T0005735883,3
T0005735884,3
T0005735885,3
T0005735890,2
T0005735901,3
T0005735902,1
T0005735905,1
T0005735906,2
T0005735910,2
T0005735912,2
T0005735914,2
T0005735915,3
T0005735916,2
T0005735917,2
T0005735922,2
T0005735923,2
T0005735924,3
T0005735926,3
T0005735929,1
T0005735935,1
T0005735936,3
T0005735940,3
T0005735942,2
T0005735943,2
T0005735946,3
T0005735948,2
T0005735949,3
T0005735950,2
T0005735955,3
T0005735957,2
T0005735959,3
T0005735962,2
T0005735964,1
T0005735967,3
T0005735969,3
T0005735974,2
T0005735978,3
T0005735980,3
T0005735982,2
T0005735984,3
T0005735988,2
T0005735989,2
T0005735990,2
T0005735991,3
T0005735997,3
T0005735999,1
T0005736003,1
T0005736008,2
T0005736011,2
T0005736012,2
T0005736014,2
T0005736016,2
T0005736019,2
T0005736020,3
T0005736022,2
T0005736024,3
T0005736026,2
T0005736027,2
T0005736030,3
T0005736033,3
T0005736036,2
T0005736037,2
T0005736039,3
T0005736040,3
T0005736044,2
T0005736046,3
T0005736047,2
T0005736048,1
T0005736049,2
T0005736051,3
T0005736052,1
T0005736057,2
T0005736060,3
T0005736061,3
T0005736062,3
T0005736064,3
T0005736065,2
T0005736070,2
T0005736076,3
T0005736079,1
T0005736081,2
T0005736088,2
T0005736094,2
T0005736095,3
T0005736096,2
T0005736097,3
T0005736099,2
T0005736100,2
T0005736104,1
T0005736105,1
T0005736106,2
T0005736109,3
T0005736115,2
T0005736118,3
T0005736123,2
T0005736124,2
T0005736128,2
T0005736132,2
T0005736135,3
T0005736136,2
T0005736137,2
T0005736138,1
T0005736140,3
T0005736143,2
T0005736148,2
T0005736149,1
T0005736150,2
T0005736155,2
T0005736156,3
T0005736157,2
T0005736168,2
T0005736169,1
T0005736170,2
T0005736175,1
T0005736177,2
T0005736180,3
T0005736184,3
T0005736188,1
T0005736190,2
T0005736195,2
T0005736197,2
T0005736199,2
T0005736205,2
T0005736208,2
T0005736209,3
T0005736218,3
T0005736222,3
T0005736223,3
T0005736224,2
T0005736227,1
T0005736228,3
T0005736231,2
T0005736232,2
T0005736233,1
T0005736235,2
T0005736237,2
T0005736238,2
T0005736241,2
T0005736246,2
T0005736249,1
T0005736250,1
T0005736252,1
T0005736256,3
T0005736258,1
T0005736259,1
T0005736261,2
T0005736264,2
T0005736268,2
T0005736271,2
T0005736272,2
T0005736274,2
T0005736275,2
T0005736278,1
T0005736280,3
T0005736282,1
T0005736283,2
